"symbol","trade_id","price","quantity","buyer_order_id","seller_order_id","is_buyer_market_maker","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
"XRPUSDT",1.207070793E9,2.3462,0.9,,,false,0.0024835707650561634,0.500620892372119,0.500620892372119,,1.0,1.0,,0.004967141530112327,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070794E9,2.3462,3.0,,,false,0.0070245989181115,0.5012417828293724,0.708862927305368,-7.786333319074747E-6,1.0,1.0,,0.009934283060224654,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070795E9,2.3462,3.0,,,false,0.012905012247809947,0.5018626694569183,0.8692516419215278,-2.1134170346825267E-5,1.0,1.0000000000000002,-0.021498026266903208,0.014901424709770753,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070796E9,2.3462,2.3,,,false,0.019868566210024637,0.5024835503399621,1.0049671007023173,-4.115557233873822E-5,1.0,0.9999999999999998,-0.03224676832335439,0.019868566512339043,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070797E9,2.3462,2.3,,,false,0.027767165638500537,0.5031044235637796,1.124975690957084,-6.785013889102079E-5,1.0,0.9999999999999999,-0.04299519697136657,0.024835708537344927,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070798E9,2.3462,3.0,,,false,0.036500887591956854,0.5037252872137418,1.2338699244368256,-1.0121734691163946E-4,1.0,0.9999999999999999,-0.05374321402557865,0.02980285085270619,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.207070799E9,2.3462,204.6,,,false,0.04599637615028956,0.5043461393753373,1.334374459956604,-1.4125655041596788E-4,1.0,0.9999999999999998,-0.0644907209494586,0.034769993525908,"2025-07-09T10:32:15.239000Z"
"XRPUSDT",1.2070708E9,2.3462,30.9,,,false,0.056196794828427356,0.5049669781341966,1.4282622989266758,-1.8796698058694665E-4,0.47,0.999999999999999,-0.07523761927623379,0.03973713560659498,"2025-07-09T10:32:15.709000Z"
"XRPUSDT",1.207070801E9,2.3462,3.0,,,false,0.0670564151441115,0.5055878015761154,1.5167634058501047,-2.4134771298659434E-4,0.109,0.9999999999999992,-0.08598375769229928,0.04470427704043873,"2025-07-09T10:32:15.818000Z"
"XRPUSDT",1.207070802E9,2.3462,3.0,,,false,0.07853740813032117,0.5062086077870784,1.6007721729529552,-3.013977365156895E-4,0.109,0.9999999999999991,-0.0967290959218011,0.049671418599453336,"2025-07-09T10:32:15.818000Z"
"XRPUSDT",1.207070803E9,2.3462,450.3,,,false,0.09060780102027871,0.5068293948532829,1.6809629366940968,-3.6811594490361506E-4,0.109,0.9999999999999991,-0.10747357994399236,0.05463856027345686,"2025-07-09T10:32:15.818000Z"
