"symbol","trade_id","price","quantity","buyer_order_id","seller_order_id","is_buyer_market_maker","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
"XRPUSDT",1.265377946E9,3.1788,46.9,,,false,0.0024835707650561634,0.500620892372119,0.500620892372119,,1.0,1.0,,0.004967141530112327,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377947E9,3.1788,3.7,,,false,0.0070245989181115,0.5012417828293724,0.708862927305368,-7.786333319074747E-6,1.0,1.0,,0.009934283060224654,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377948E9,3.1788,34.2,,,false,0.012905012247809947,0.5018626694569183,0.8692516419215278,-2.1134170346825267E-5,1.0,1.0000000000000002,-0.021498026266903208,0.014901424709770753,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377949E9,3.1788,1.6,,,false,0.019868566210024637,0.5024835503399621,1.0049671007023173,-4.115557233873822E-5,1.0,0.9999999999999998,-0.03224676832335439,0.019868566512339043,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.26537795E9,3.1788,2.0,,,false,0.027767165638500537,0.5031044235637796,1.124975690957084,-6.785013889102079E-5,1.0,0.9999999999999999,-0.04299519697136657,0.024835708537344927,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377951E9,3.1788,1.7,,,false,0.036500887591956854,0.5037252872137418,1.2338699244368256,-1.0121734691163946E-4,1.0,0.9999999999999999,-0.05374321402557865,0.02980285085270619,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377952E9,3.1788,1.6,,,false,0.04599637615028956,0.5043461393753373,1.334374459956604,-1.4125655041596788E-4,1.0,0.9999999999999998,-0.0644907209494586,0.034769993525908,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377953E9,3.1788,2.0,,,false,0.056196794828427356,0.5049669781341966,1.4282622989266758,-1.8796698058694665E-4,1.0,0.999999999999999,-0.07523761927623379,0.03973713662426812,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377954E9,3.1788,2.0,,,false,0.067056416501009,0.5055878015761154,1.516763406189287,-2.4134774579886612E-4,1.0,0.9999999999999987,-0.08598381054512275,0.04470428021502439,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377955E9,3.1788,2.0,,,false,0.07853741264783572,0.5062086077870784,1.6007721740821597,-3.013978316448876E-4,1.0,0.9999999999999978,-0.09672919630244356,0.049671424365368914,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377956E9,3.1788,1.6,,,false,0.09060780971272336,0.5068293948532829,1.6809629388668024,-3.6811610096830363E-4,1.0,0.9999999999999966,-0.10747367810243315,0.05463856914246282,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377957E9,3.1788,1.6,,,false,0.10324011752917758,0.5074501608611622,1.757858926726655,-4.4150129389753534E-4,1.0,0.9999999999999943,-0.11821715750824446,0.059605714613442974,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377958E9,3.1789,1.6,,,false,0.11780736176614233,0.5081677423290759,1.832224858263731,-5.80539285895755E-4,1.0,0.9999999999999923,-0.19375917329981263,0.0645728609228051,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377959E9,3.1789,1.6,,,false,0.13154715633773134,0.5087884564259885,1.9037120954226918,-6.176576688618307E-4,1.0,0.9999999999999893,-0.059799484417549474,0.0695400081469722,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.26537796E9,3.1789,2.0,,,false,0.14578308187889216,0.5094091434271593,1.9729331410092608,-7.117273603555349E-4,1.0,0.9999999999999857,-0.15155737322718488,0.07450715626963161,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377961E9,3.1789,2.0,,,false,0.16049841534724524,0.5100298014202556,2.0401192213730863,-8.124574616347882E-4,1.0,0.9999999999999808,-0.1622956642783859,0.0794743053589561,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377962E9,3.1789,1.7,,,false,0.1756780194908255,0.5106504284933023,2.1054656743904117,-9.198460960113507E-4,1.0,0.9999999999999749,-0.1730324683539366,0.08444145548283324,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377963E9,3.1789,2.0,,,false,0.19130810676166216,0.5112710227347058,2.1691392681410004,-0.0010338912523763974,1.0,0.9999999999999679,-0.18376766775523418,0.08940860670893767,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377964E9,3.1789,1.7,,,false,0.20737604988175964,0.5118915822332768,2.231283707757367,-0.001154590797264413,1.0,0.9999999999999595,-0.1945011641364946,0.09437575910478013,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377965E9,3.1789,1.6,,,false,0.22387022767269676,0.5125121050782546,2.2920238499491377,-0.001281942474918526,1.0,0.9999999999999494,-0.20523285916840778,0.09934291273774137,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377966E9,3.1789,2.0,,,false,0.24077989813108952,0.5131325893593301,2.3514689774153053,-0.0014159439073595471,1.0,0.999999999999938,-0.21596265453936572,0.10431006767509589,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377967E9,3.1789,1.6,,,false,0.25809509285403537,0.5137530331666694,2.4097153772689555,-0.001556592594458739,1.0,0.9999999999999245,-0.2266904519562415,0.10927722398402911,"2025-07-26T17:34:13.696000Z"
"XRPUSDT",1.265377968E9,3.179,1.6,,,false,0.2776646441140722,0.5144702149835247,2.4673125385187675,-0.0018891724181871869,0.108,0.9999999999999108,-0.4637315334997429,0.11424436300305843,"2025-07-26T17:34:13.804000Z"
"XRPUSDT",1.265377969E9,3.179,2.0,,,false,0.295803566773718,0.5150905650341707,2.523418175010222,-0.0018741727100467778,0.108,0.9999999999999057,0.024179425994710034,0.11921150255815402,"2025-07-26T17:34:13.804000Z"
"XRPUSDT",1.26537797E9,3.179,1.7,,,false,0.3143211006568496,0.5157108685870218,2.57855440687134,-0.0020354352037215144,0.108,0.999999999999903,-0.25997351286083076,0.12417864259707252,"2025-07-26T17:34:13.804000Z"
"XRPUSDT",1.265377971E9,3.179,76.9,,,false,0.3332096577186987,0.5163311237344707,2.632782539787359,-0.0022033331784620906,0.108,0.999999999999902,-0.2706917877765915,0.1291457830909288,"2025-07-26T17:34:13.804000Z"
"XRPUSDT",1.265377972E9,3.179,1.6,,,false,0.35246208874728385,0.5169513285695071,2.6861579634317554,-0.002377863503760519,0.002,0.999999999999902,-0.2814075535031476,0.13411292085447635,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377973E9,3.179,2.0,,,false,0.3720716344013912,0.5175714811857399,2.7387309137580815,-0.0025590218253619735,0.002,0.9999999999999043,-0.2921189346937161,0.13908005889389793,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377974E9,3.179,2.0,,,false,0.3920319134119798,0.518191579677421,2.7905471210815955,-0.0027468067375045805,0.002,0.9999999999999071,-0.3028307835961973,0.1440471971811574,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377975E9,3.179,2.0,,,false,0.4123368680716203,0.5188116221394692,2.841648347249871,-0.00294121382886522,0.002,0.9999999999999104,-0.31353835141945197,0.14901433569197414,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377976E9,3.179,22.8,,,false,0.4329807441264346,0.5194316066674926,2.892072849403569,-0.0031422394714812137,0.002,0.9999999999999144,-0.32424299886467084,0.15398147440521776,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377977E9,3.179,1.6,,,false,0.4539580662554093,0.5200515313578127,2.94185577507962,-0.0033498799156129033,0.002,0.9999999999999177,-0.3349446269424506,0.15894861330241586,"2025-07-26T17:34:13.806000Z"
"XRPUSDT",1.265377978E9,3.179,1.6,,,false,0.4752636162372504,0.5206713943074877,2.99102950196097,-0.0035641312898593495,0.002,0.9999999999999217,-0.34564313669463304,0.1639157523673509,"2025-07-26T17:34:13.806000Z"
