symbol,trade_id,price,quantity,buyer_order_id,seller_order_id,is_buyer_market_maker,knowledge,decision,decision_norm,entropy,delta_t,cosine_similarity,delta_h_over_delta_d,frobenius_norm,timestamp
XRPUSDT,1603168656.0,1.3429,3.8,,,True,0.0024835707650561634,0.500620892372119,0.500620892372119,,1.0,1.0,,0.004967141530112327,2026-04-06 06:07:37.429000
XRPUSDT,1603168657.0,1.3429,4.0,,,True,0.0070245989181115,0.5012417828293724,0.708862927305368,-7.786333319074747e-06,1.0,1.0,,0.009934283060224654,2026-04-06 06:07:37.429000
XRPUSDT,1603168658.0,1.3429,7.5,,,True,0.012905012247809947,0.5018626694569183,0.8692516419215278,-2.1134170346825267e-05,1.0,1.0000000000000002,-0.021498026266903208,0.014901424709770753,2026-04-06 06:07:37.429000
XRPUSDT,1603168659.0,1.3429,132.6,,,True,0.019868566210024637,0.5024835503399621,1.0049671007023173,-4.115557233873822e-05,1.0,0.9999999999999998,-0.03224676832335439,0.019868566512339043,2026-04-06 06:07:37.429000
XRPUSDT,1603168660.0,1.343,500.0,,,False,0.03332059869609728,0.5037252872137418,1.1263639842831568,-0.00012902430320621254,0.709,0.9999999999999998,-0.07076276200126981,0.024835708472135294,2026-04-06 06:07:38.138000
XRPUSDT,1603168661.0,1.3429,146.0,,,True,0.03650088752540255,0.5037252872137418,1.233869924420188,-4.0042030851093694e-05,0.392,0.9999999999999999,,0.029802850304216144,2026-04-06 06:07:38.530000
XRPUSDT,1603168662.0,1.3429,151.6,,,True,0.0459963755283603,0.5043461393753373,1.3343744598011336,-0.0001412565409754587,0.576,0.9999999999999998,-0.16302513929281667,0.03476999246982636,2026-04-06 06:07:39.106000
XRPUSDT,1603168663.0,1.3429,148.2,,,True,0.05619679335742556,0.5049669781341966,1.4282622985589617,-0.00018796696109186397,0.497,0.9999999999999997,-0.07523760308108916,0.03973713473436726,2026-04-06 06:07:39.603000
XRPUSDT,1603168664.0,1.3429,147.1,,,True,0.0670564136445896,0.5055878015761154,1.5167634054752712,-0.00024134770653698722,1.072,0.9999999999999996,-0.08598377870548062,0.044704278718545785,2026-04-06 06:07:40.675000
XRPUSDT,1603168665.0,1.343,22.1,,,False,0.0863911500610066,0.5068293948532829,1.602735274419749,-0.0005349359368869199,0.56,0.9999999999999992,-0.2364608730966197,0.0496714217852321,2026-04-06 06:07:41.235000
