symbol,trade_id,price,quantity,buyer_order_id,seller_order_id,is_buyer_market_maker,knowledge,decision,decision_norm,entropy,delta_t,cosine_similarity,delta_h_over_delta_d,frobenius_norm,timestamp
XRPUSDT,1603338312.0,1.3467,5.0,,,False,0.0024835707650561634,0.500620892372119,0.500620892372119,,1.0,1.0,,0.004967141530112327,2026-04-06 13:54:43.780000
XRPUSDT,1603338313.0,1.3466,5.0,,,True,0.00351229945905575,0.500620892372119,0.7079848555999723,-1.1123384770589076e-06,5.722,1.0,,0.009934283060224654,2026-04-06 13:54:49.502000
XRPUSDT,1603338314.0,1.3466,1041.2,,,True,0.008603341498539963,0.5012417828293724,0.8681762347368782,-1.1123333312963925e-05,3.919,1.0000000000000002,-0.016123608792751026,0.014901424707352761,2026-04-06 13:54:53.421000
XRPUSDT,1603338315.0,1.3466,4.5,,,True,0.01490142459033698,0.5018626694569183,1.0037253389138365,-2.66957941223056e-05,3.919,1.0,-0.02508100532120202,0.019868566734779724,2026-04-06 13:54:53.421000
XRPUSDT,1603338316.0,1.3466,5.5,,,True,0.022213732465875585,0.5024835503399621,1.1235873761944632,-4.894176282345077e-05,3.919,0.9999999999999999,-0.03582968860643115,0.024835709405780847,2026-04-06 13:54:53.421000
XRPUSDT,1603338317.0,1.3466,163.6,,,True,0.03041740664725318,0.5031044235637796,1.232349125337023,-7.786082173395286e-05,3.919,0.9999999999999997,-0.04657804170179616,0.029802852983618282,2026-04-06 13:54:53.421000
XRPUSDT,1603338318.0,1.3466,3.8,,,True,0.03942546663193446,0.5037252872137418,1.3327318398084336,-0.0001134524320601912,0.006,0.9999999999999987,-0.057325968960185006,0.03476999397621113,2026-04-06 13:54:53.427000
XRPUSDT,1603338319.0,1.3466,3.9,,,True,0.04917219522499227,0.5043461393753373,1.4265063015697268,-0.00015571586798805264,0.006,0.9999999999999988,-0.06807326855276692,0.03973713510660984,2026-04-06 13:54:53.427000
XRPUSDT,1603338320.0,1.3466,4.0,,,True,0.05960570100893223,0.5049669781341966,1.5149009350644207,-0.00020465040506850677,0.006,0.9999999999999991,-0.07882004205145186,0.04470427633001352,2026-04-06 13:54:53.427000
XRPUSDT,1603338321.0,1.3466,3.9,,,True,0.07068366565605398,0.5055878015761154,1.5988090108092128,-0.0002602551040913316,0.006,0.9999999999999993,-0.08956604288485477,0.049671417619702785,2026-04-06 13:54:53.427000
