side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
LONG,3.1789,3.1797,0.0007999999999999119,0.025165937903045454,neutral→bull,bear→neutral
SHORT,3.1797,3.1791,0.0005999999999999339,0.018869704689119537,bear→neutral,bull→neutral
LONG,3.1791,3.179,-0.00010000000000021103,-0.00314554433645406,bull→neutral,bear→neutral
SHORT,3.179,3.1789,9.999999999976694e-05,0.0031456432840442578,bear→neutral,bull→neutral
LONG,3.1789,3.1789,0.0,0.0,bull→neutral,bear→neutral
SHORT,3.1789,3.1789,0.0,0.0,bear→neutral,bull→neutral
LONG,3.1789,3.1788,-0.00010000000000021103,-0.0031457422378876666,bull→neutral,bear→neutral
SHORT,3.1788,3.1789,-0.00010000000000021103,-0.003145841197942967,bear→neutral,bull→neutral
LONG,3.1789,3.1788,-0.00010000000000021103,-0.0031457422378876666,bull→neutral,bear→neutral
SHORT,3.1788,3.1781,0.0006999999999997009,0.022020888385544887,bear→neutral,bull→neutral
LONG,3.1781,3.178,-0.00010000000000021103,-0.0031465340927035344,bull→neutral,bear→neutral
SHORT,3.178,3.178,0.0,0.0,bear→neutral,bull→neutral
LONG,3.178,3.1786,0.0005999999999999339,0.018879798615479355,bull→neutral,bear→neutral
SHORT,3.1786,3.1787,-0.00010000000000021103,-0.0031460391367335006,bear→neutral,bull→neutral
LONG,3.1787,3.1789,0.00019999999999997797,0.00629188032843546,bull→neutral,bear→neutral
SHORT,3.1789,3.179,-9.999999999976694e-05,-0.003145742237873697,bear→neutral,bull→neutral
LONG,3.179,3.1789,-9.999999999976694e-05,-0.0031456432840442578,bull→neutral,bear→neutral
SHORT,3.1789,3.1788,0.00010000000000021103,0.0031457422378876666,bear→neutral,bull→neutral
LONG,3.1788,3.1789,0.00010000000000021103,0.003145841197942967,bull→neutral,bear→neutral
SHORT,3.1789,3.1788,0.00010000000000021103,0.0031457422378876666,bear→neutral,bull→neutral
