side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
SHORT,2.3464,2.3465,-9.999999999976694e-05,-0.0042618479372556655,neutral→bear,bull→neutral
LONG,2.3465,2.3464,-9.999999999976694e-05,-0.004261666311517876,bull→neutral,bear→neutral
SHORT,2.3464,2.3459,0.000500000000000167,0.021309239686335107,bear→neutral,bull→neutral
LONG,2.3459,2.3463,0.00039999999999995595,0.017051025192887845,bull→neutral,bear→neutral
SHORT,2.3463,2.3464,-0.00010000000000021103,-0.004262029578494269,bear→neutral,bull→neutral
LONG,2.3464,2.3463,-0.00010000000000021103,-0.004261847937274592,bull→neutral,bear→neutral
SHORT,2.3463,2.3464,-0.00010000000000021103,-0.004262029578494269,bear→neutral,bull→neutral
LONG,2.3464,2.3463,-0.00010000000000021103,-0.004261847937274592,bull→neutral,bear→neutral
SHORT,2.3463,2.3456,0.0006999999999997009,0.02983420704938418,bear→neutral,bull→neutral
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,bull→neutral,bear→neutral
SHORT,2.3455,2.3456,-0.00010000000000021103,-0.004263483265837179,bear→neutral,bull→neutral
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,bull→neutral,bear→neutral
SHORT,2.3455,2.3448,0.0006999999999997009,0.029844382860784516,bear→neutral,bull→neutral
LONG,2.3448,2.3452,0.00039999999999995595,0.01705902422381252,bull→neutral,bear→neutral
SHORT,2.3452,2.3453,-9.999999999976694e-05,-0.0042640286542626185,bear→neutral,bull→neutral
LONG,2.3453,2.3452,-9.999999999976694e-05,-0.004263846842611476,bull→neutral,bear→neutral
SHORT,2.3452,2.3453,-9.999999999976694e-05,-0.0042640286542626185,bear→neutral,bull→neutral
LONG,2.3453,2.3452,-9.999999999976694e-05,-0.004263846842611476,bull→neutral,bear→neutral
SHORT,2.3452,2.3447,0.000500000000000167,0.021320143271369902,bear→neutral,bull→neutral
LONG,2.3447,2.3446,-0.00010000000000021103,-0.004264937945161898,bull→neutral,bear→neutral
SHORT,2.3446,2.3443,0.0002999999999997449,0.012795359549592466,bear→neutral,bull→neutral
LONG,2.3443,2.3443,0.0,0.0,bull→neutral,bear→neutral
