side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
SHORT,2.9245,2.924,0.000500000000000167,0.01709693964780875,neutral→bear,neutral→bull
LONG,2.924,2.9238,-0.00019999999999997797,-0.006839945280437003,neutral→bull,bear→neutral
SHORT,2.9237,2.9217,0.002000000000000224,0.06840647125218811,neutral→bear,neutral→bull
LONG,2.9217,2.9219,0.00019999999999997797,0.0068453297737610976,neutral→bull,bear→neutral
LONG,2.922,2.9231,0.0010999999999996568,0.03764544832305465,neutral→bull,neutral→bear
SHORT,2.9231,2.9232,-0.00010000000000021103,-0.00342102562348914,neutral→bear,neutral→bull
LONG,2.9232,2.9238,0.0005999999999999339,0.020525451559932056,neutral→bull,neutral→bear
SHORT,2.9238,2.9239,-0.00010000000000021103,-0.0034202065804846784,neutral→bear,neutral→bull
LONG,2.9239,2.9245,0.0005999999999999339,0.02052053763808386,neutral→bull,neutral→bear
SHORT,2.9245,2.9246,-9.999999999976694e-05,-0.0034193879295526396,neutral→bear,bull→neutral
LONG,2.9247,2.9247,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.9247,2.9248,-9.999999999976694e-05,-0.0034191541012673758,neutral→bear,neutral→bull
LONG,2.9248,2.9257,0.0009000000000001229,0.03077133479212674,neutral→bull,neutral→bear
SHORT,2.9257,2.9258,-0.00010000000000021103,-0.0034179854393892413,neutral→bear,neutral→bull
LONG,2.9258,2.9257,-0.00010000000000021103,-0.00341786861713757,neutral→bull,neutral→bear
SHORT,2.9257,2.9258,-0.00010000000000021103,-0.0034179854393892413,neutral→bear,bull→neutral
SHORT,2.9257,2.9249,0.0007999999999999119,0.027343883515053215,neutral→bear,neutral→bull
LONG,2.9249,2.9249,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.9249,2.9235,0.0013999999999998458,0.047864884269542406,neutral→bear,neutral→bull
LONG,2.9235,2.9234,-0.00010000000000021103,-0.0034205575508880117,neutral→bull,neutral→bear
SHORT,2.9234,2.9235,-0.00010000000000021103,-0.003420674557029863,neutral→bear,neutral→bull
LONG,2.9235,2.9234,-0.00010000000000021103,-0.0034205575508880117,neutral→bull,neutral→bear
SHORT,2.9234,2.9229,0.000500000000000167,0.017103372785118934,neutral→bear,neutral→bull
LONG,2.9229,2.9232,0.000300000000000189,0.01026377912347973,neutral→bull,neutral→bear
SHORT,2.9232,2.9233,-9.999999999976694e-05,-0.0034209085933144135,neutral→bear,bull→neutral
LONG,2.9234,2.9239,0.000500000000000167,0.017103372785118934,neutral→bull,neutral→bear
SHORT,2.9239,2.924,-9.999999999976694e-05,-0.0034200896063397153,neutral→bear,neutral→bull
LONG,2.924,2.9248,0.0007999999999999119,0.02735978112174801,neutral→bull,neutral→bear
SHORT,2.9248,2.9244,0.00039999999999995595,0.013676148796497402,neutral→bear,neutral→bull
LONG,2.9244,2.9245,0.00010000000000021103,0.003419504855704111,neutral→bull,bear→neutral
LONG,2.9246,2.9247,0.00010000000000021103,0.0034192710114275813,neutral→bull,neutral→bear
SHORT,2.9247,2.9247,0.0,0.0,neutral→bear,neutral→bull
LONG,2.9247,2.9246,-0.00010000000000021103,-0.0034191541012825602,neutral→bull,neutral→bear
SHORT,2.9246,2.9228,0.0017999999999998018,0.0615468782055598,neutral→bear,neutral→bull
LONG,2.9228,2.9227,-0.00010000000000021103,-0.003421376762016253,neutral→bull,bear→neutral
SHORT,2.9226,2.9224,0.00019999999999997797,0.006843221788817422,neutral→bear,neutral→bull
LONG,2.9224,2.9223,-0.00010000000000021103,-0.0034218450588629564,neutral→bull,bear→neutral
SHORT,2.9222,2.9223,-9.999999999976694e-05,-0.0034220792553475783,neutral→bear,neutral→bull
LONG,2.9223,2.9225,0.00019999999999997797,0.00684392430619642,neutral→bull,neutral→bear
SHORT,2.9225,2.9211,0.0013999999999998458,0.04790419161676119,neutral→bear,neutral→bull
LONG,2.9211,2.9218,0.000700000000000145,0.023963575365449484,neutral→bull,neutral→bear
SHORT,2.9218,2.9219,-9.999999999976694e-05,-0.00342254774453306,neutral→bear,bull→neutral
LONG,2.922,2.9229,0.0008999999999996788,0.030800821355225147,neutral→bull,bear→neutral
LONG,2.923,2.9234,0.00039999999999995595,0.013684570646594455,neutral→bull,neutral→bear
SHORT,2.9234,2.9235,-0.00010000000000021103,-0.003420674557029863,neutral→bear,bull→neutral
LONG,2.9236,2.9237,0.00010000000000021103,0.0034204405527504113,neutral→bull,neutral→bear
SHORT,2.9237,2.9238,-9.999999999976694e-05,-0.0034203235626010515,neutral→bear,bull→neutral
SHORT,2.9237,2.9228,0.0009000000000001229,0.030782912063485407,neutral→bear,neutral→bull
