"symbol","trade_id","price","quantity","buyer_order_id","seller_order_id","is_buyer_market_maker","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
"XRPUSDT",1.202578484E9,2.2962,3.0,,,false,378.20095301310624,0.999167680185545,53.28483985523618,-0.09014521136175704,0.004,0.9999999853964173,77.55348361169777,14.129259070291893,"2025-07-03T11:39:47.156000Z"
"XRPUSDT",1.202578485E9,2.2962,3.0,,,false,378.39988285467723,0.9991697430317857,53.29431683028925,-0.08998509504009408,0.004,0.9999999854050122,77.61912570254378,14.13422526481278,"2025-07-03T11:39:47.156000Z"
"XRPUSDT",1.202578486E9,2.2962,3.0,,,false,378.5988475797545,0.9991718007696445,53.30379192582278,-0.089825240098584,0.004,0.9999999854136049,77.6847939247877,14.139191459992055,"2025-07-03T11:39:47.156000Z"
"XRPUSDT",1.202578487E9,2.2962,3.0,,,false,378.7978471822202,0.9991738534117508,53.31326514322319,-0.08966564617239858,0.004,0.9999999854221954,77.75048835673161,14.144157655829018,"2025-07-03T11:39:47.156000Z"
"XRPUSDT",1.202578488E9,2.2962,20.1,,,true,378.9968816559598,0.9991759009707029,53.322736483875026,-0.08950631289719643,0.002,0.9999999854307831,77.81620892630941,14.149123849910884,"2025-07-03T11:39:47.158000Z"
"XRPUSDT",1.202578489E9,2.2963,400.0,,,false,379.2243689553183,0.9991783806556769,53.33222925331803,-0.10204571616091909,0.053,0.9999999854414722,-5056.853348345254,14.154090106058833,"2025-07-03T11:39:47.211000Z"
"XRPUSDT",1.20257849E9,2.2963,2.3,,,false,379.42347971948385,0.9991804170033071,53.341696792289625,-0.08915065173809458,0.064,0.9999999854500539,6332.447481793733,14.159056375922265,"2025-07-03T11:39:47.275000Z"
"XRPUSDT",1.202578491E9,2.2963,1.3,,,false,379.62262568608656,0.9991824483080683,53.35116245905604,-0.08899231672895158,0.064,0.9999999854586328,77.94744154630065,14.164022646287211,"2025-07-03T11:39:47.275000Z"
"XRPUSDT",1.202578492E9,2.2963,1.7,,,false,379.8218064952285,0.9991844745824284,53.36062625470402,-0.08883408254029664,0.043,0.9999999854672083,78.09119622320765,14.16898889201532,"2025-07-03T11:39:47.318000Z"
"XRPUSDT",1.202578493E9,2.2963,3.0,,,false,380.02102146750235,0.9991864958388245,53.37008818006191,-0.08867580819857335,0.043,0.9999999854757808,78.3049305539998,14.173955138297643,"2025-07-03T11:39:47.318000Z"
