side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
SHORT,2.7882,2.7874,0.0007999999999999119,0.028692346316616886,neutral→bear,bull→neutral
LONG,2.7875,2.7875,0.0,0.0,neutral→bull,bear→neutral
SHORT,2.7874,2.7873,9.999999999976694e-05,0.003587572648337768,neutral→bear,bull→neutral
LONG,2.7874,2.7875,0.00010000000000021103,0.0035875726483537004,neutral→bull,bear→neutral
SHORT,2.7874,2.7873,9.999999999976694e-05,0.003587572648337768,neutral→bear,bull→neutral
LONG,2.7874,2.7884,0.001000000000000334,0.03587572648347327,neutral→bull,bear→neutral
SHORT,2.7883,2.7883,0.0,0.0,neutral→bear,bull→neutral
LONG,2.7884,2.7908,0.0023999999999997357,0.08607086501218389,neutral→bull,bear→neutral
SHORT,2.7907,2.7894,0.0013000000000000789,0.04658329451392407,neutral→bear,bull→neutral
LONG,2.7895,2.7902,0.000700000000000145,0.02509410288582703,neutral→bull,bear→neutral
SHORT,2.7901,2.79,9.999999999976694e-05,0.003584100928273788,neutral→bear,bull→neutral
SHORT,2.7899,2.79,-0.00010000000000021103,-0.003584357862296535,neutral→bear,bull→neutral
SHORT,2.7899,2.789,0.0008999999999996788,0.03225922076058923,neutral→bear,bull→neutral
LONG,2.7891,2.7907,0.0016000000000002679,0.057366175468798825,neutral→bull,bear→neutral
SHORT,2.7906,2.7892,0.0013999999999998458,0.05016842256145079,neutral→bear,bull→neutral
SHORT,2.7891,2.7891,0.0,0.0,neutral→bear,bull→neutral
LONG,2.7892,2.7896,0.00039999999999995595,0.01434102968592987,neutral→bull,neutral→bear
SHORT,2.7895,2.7893,0.00019999999999997797,0.007169743681662591,neutral→bear,bull→neutral
SHORT,2.7892,2.7887,0.000500000000000167,0.017926287107420297,neutral→bear,bull→neutral
LONG,2.7888,2.7898,0.0009999999999998899,0.035857716580604194,neutral→bull,bear→neutral
LONG,2.7899,2.7897,-0.00019999999999997797,-0.0071687157245771535,neutral→bull,neutral→bear
SHORT,2.7896,2.7894,0.00019999999999997797,0.007169486664754013,neutral→bear,bull→neutral
LONG,2.7895,2.7898,0.000300000000000189,0.010754615522501848,neutral→bull,bear→neutral
SHORT,2.7897,2.7897,0.0,0.0,neutral→bear,bull→neutral
LONG,2.7898,2.7897,-0.00010000000000021103,-0.003584486343114597,neutral→bull,bear→neutral
LONG,2.7898,2.7896,-0.00019999999999997797,-0.007168972686213276,neutral→bull,neutral→bear
SHORT,2.7895,2.7888,0.0006999999999997009,0.02509410288581111,neutral→bear,bull→neutral
LONG,2.7889,2.7898,0.0009000000000001229,0.032270787765790204,neutral→bull,bear→neutral
LONG,2.7899,2.7912,0.0013000000000000789,0.046596652209759455,neutral→bull,bear→neutral
LONG,2.7913,2.7933,0.0019999999999997797,0.0716512019489048,neutral→bull,bear→neutral
LONG,2.7934,2.7941,0.0006999999999997009,0.02505906780266703,neutral→bull,bear→neutral
LONG,2.7942,2.795,0.0007999999999999119,0.02863073509412039,neutral→bull,bear→neutral
SHORT,2.7949,2.7933,0.0016000000000002679,0.057247128698710785,neutral→bear,bull→neutral
LONG,2.7934,2.7936,0.00019999999999997797,0.007159733657907137,neutral→bull,neutral→bear
SHORT,2.7935,2.7934,9.999999999976694e-05,0.0035797386790680846,neutral→bear,bull→neutral
LONG,2.7935,2.7938,0.000300000000000189,0.010739216037236049,neutral→bull,bear→neutral
SHORT,2.7937,2.793,0.0006999999999997009,0.025056376847897088,neutral→bear,bull→neutral
LONG,2.7931,2.793,-9.999999999976694e-05,-0.0035802513336352774,neutral→bull,bear→neutral
SHORT,2.7929,2.7928,9.999999999976694e-05,0.0035805077159857834,neutral→bear,bull→neutral
SHORT,2.7927,2.7921,0.0005999999999999339,0.02148458481039617,neutral→bear,bull→neutral
SHORT,2.792,2.7911,0.0008999999999996788,0.03223495702004581,neutral→bear,bull→neutral
SHORT,2.791,2.7904,0.0005999999999999339,0.021497671085630023,neutral→bear,bull→neutral
LONG,2.7905,2.7904,-0.00010000000000021103,-0.003583587170765491,neutral→bull,bear→neutral
LONG,2.7905,2.7904,-0.00010000000000021103,-0.003583587170765491,neutral→bull,bear→neutral
SHORT,2.7903,2.7898,0.0004999999999997229,0.017919220155528902,neutral→bear,bull→neutral
LONG,2.7899,2.7906,0.000700000000000145,0.025090505036027996,neutral→bull,bear→neutral
SHORT,2.7905,2.7905,0.0,0.0,neutral→bear,bull→neutral
LONG,2.7906,2.7908,0.00019999999999997797,0.007166917508778685,neutral→bull,bear→neutral
SHORT,2.7907,2.7906,0.00010000000000021103,0.0035833303472322725,neutral→bear,bull→neutral
LONG,2.7907,2.7911,0.00039999999999995595,0.014333321388897263,neutral→bull,bear→neutral
SHORT,2.791,2.7904,0.0005999999999999339,0.021497671085630023,neutral→bear,bull→neutral
LONG,2.7905,2.7904,-0.00010000000000021103,-0.003583587170765491,neutral→bull,bear→neutral
LONG,2.7905,2.7904,-0.00010000000000021103,-0.003583587170765491,neutral→bull,bear→neutral
SHORT,2.7903,2.7898,0.0004999999999997229,0.017919220155528902,neutral→bear,bull→neutral
LONG,2.7899,2.7904,0.000500000000000167,0.01792178931145084,neutral→bull,force
