side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
LONG,2.3158,2.3157,-9.999999999976694e-05,-0.004318162190161799,neutral→bull,bear→neutral
SHORT,2.3156,2.3149,0.0006999999999997009,0.030229746070120096,neutral→bear,bull→neutral
LONG,2.315,2.3151,0.00010000000000021103,0.004319654427654904,neutral→bull,bear→neutral
SHORT,2.315,2.3151,-0.00010000000000021103,-0.004319654427654904,neutral→bear,bull→neutral
SHORT,2.315,2.3143,0.000700000000000145,0.030237580993526778,neutral→bear,bull→neutral
SHORT,2.3142,2.3144,-0.00019999999999997797,-0.008642295393655602,neutral→bear,neutral→bull
LONG,2.3145,2.3149,0.00040000000000040004,0.017282350399671638,neutral→bull,bear→neutral
LONG,2.315,2.3151,0.00010000000000021103,0.004319654427654904,neutral→bull,bear→neutral
SHORT,2.315,2.3141,0.0009000000000001229,0.0388768898488174,neutral→bear,bull→neutral
LONG,2.3142,2.3143,9.999999999976694e-05,0.004321147696818207,neutral→bull,bear→neutral
LONG,2.3144,2.3144,0.0,0.0,neutral→bull,bear→neutral
SHORT,2.3143,2.3138,0.0004999999999997229,0.021604804908599704,neutral→bear,bull→neutral
SHORT,2.3137,2.3137,0.0,0.0,neutral→bear,bull→neutral
SHORT,2.3136,2.3137,-9.999999999976694e-05,-0.004322268326407631,neutral→bear,bull→neutral
LONG,2.3138,2.3144,0.0005999999999999339,0.02593136831186507,neutral→bull,bear→neutral
LONG,2.3145,2.3147,0.00020000000000042206,0.008641175199845414,neutral→bull,bear→neutral
LONG,2.3148,2.3147,-9.999999999976694e-05,-0.00432002764816688,neutral→bull,bear→neutral
SHORT,2.3146,2.3143,0.000300000000000189,0.01296120279962797,neutral→bear,bull→neutral
SHORT,2.3142,2.3137,0.000500000000000167,0.021605738484148602,neutral→bear,bull→neutral
LONG,2.3138,2.314,0.00019999999999997797,0.008643789437288356,neutral→bull,bear→neutral
LONG,2.3141,2.314,-9.999999999976694e-05,-0.004321334428061318,neutral→bull,bear→neutral
LONG,2.3141,2.3139,-0.00019999999999997797,-0.008642668856141825,neutral→bull,neutral→bear
SHORT,2.3138,2.3136,0.00019999999999997797,0.008643789437288356,neutral→bear,bull→neutral
LONG,2.3137,2.3139,0.00019999999999997797,0.008644163028913774,neutral→bull,bear→neutral
SHORT,2.3138,2.3139,-9.999999999976694e-05,-0.004321894718634581,neutral→bear,bull→neutral
SHORT,2.3138,2.3139,-9.999999999976694e-05,-0.004321894718634581,neutral→bear,bull→neutral
LONG,2.314,2.315,0.0009999999999998899,0.04321521175453284,neutral→bull,bear→neutral
SHORT,2.3149,2.3143,0.000600000000000378,0.025919046179116934,neutral→bear,bull→neutral
LONG,2.3144,2.3151,0.000700000000000145,0.030245419979266545,neutral→bull,bear→neutral
SHORT,2.315,2.3149,9.999999999976694e-05,0.004319654427635721,neutral→bear,bull→neutral
SHORT,2.3148,2.3144,0.00039999999999995595,0.017280110592705893,neutral→bear,bull→neutral
LONG,2.3145,2.3145,0.0,0.0,neutral→bull,bear→neutral
SHORT,2.3144,2.3145,-9.999999999976694e-05,-0.004320774282741399,neutral→bear,bull→neutral
LONG,2.3146,2.3145,-0.00010000000000021103,-0.0043204009332157185,neutral→bull,neutral→bear
SHORT,2.3144,2.3145,-9.999999999976694e-05,-0.004320774282741399,neutral→bear,bull→neutral
LONG,2.3146,2.3148,0.00019999999999997797,0.008640801866412251,neutral→bull,neutral→bear
SHORT,2.3147,2.3142,0.000500000000000167,0.021601071413149306,neutral→bear,bull→neutral
SHORT,2.3141,2.3143,-0.00019999999999997797,-0.008642668856141825,neutral→bear,neutral→bull
LONG,2.3143,2.3142,-9.999999999976694e-05,-0.004320960981712266,neutral→bull,bear→neutral
SHORT,2.3141,2.3138,0.0002999999999997449,0.012964003284203144,neutral→bear,bull→neutral
LONG,2.3139,2.314,0.00010000000000021103,0.004321707938986604,neutral→bull,bear→neutral
SHORT,2.3139,2.3138,9.999999999976694e-05,0.004321707938967412,neutral→bear,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,bull→neutral
LONG,2.3139,2.3139,0.0,0.0,neutral→bull,bear→neutral
LONG,2.314,2.3139,-0.00010000000000021103,-0.004321521175462879,neutral→bull,bear→neutral
LONG,2.314,2.3142,0.00019999999999997797,0.008643042350906568,neutral→bull,bear→neutral
LONG,2.3143,2.3142,-9.999999999976694e-05,-0.004320960981712266,neutral→bull,bear→neutral
SHORT,2.3141,2.3136,0.0004999999999997229,0.02160667214034497,neutral→bear,bull→neutral
LONG,2.3137,2.314,0.000300000000000189,0.01296624454338026,neutral→bull,bear→neutral
SHORT,2.3139,2.3135,0.00039999999999995595,0.017286831755908033,neutral→bear,force
