side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
SHORT,2.3207,2.3208,-0.00010000000000021103,-0.004309044684802475,neutral→bear,bull→neutral
LONG,2.3209,2.3216,0.000700000000000145,0.030160713516314577,neutral→bull,bear→neutral
SHORT,2.3215,2.3212,0.0002999999999997449,0.012922679302164331,neutral→bear,bull→neutral
LONG,2.3213,2.3212,-9.999999999976694e-05,-0.004307930900778311,neutral→bull,bear→neutral
SHORT,2.3211,2.3207,0.00039999999999995595,0.01723320839257059,neutral→bear,bull→neutral
SHORT,2.3206,2.3207,-9.999999999976694e-05,-0.0043092303714456145,neutral→bear,bull→neutral
SHORT,2.3206,2.3173,0.0033000000000003027,0.14220460225804976,neutral→bear,bull→neutral
LONG,2.3175,2.3174,-9.999999999976694e-05,-0.0043149946062466865,neutral→bull,neutral→bear
SHORT,2.3173,2.3174,-0.00010000000000021103,-0.004315367021974325,neutral→bear,bull→neutral
LONG,2.3176,2.3175,-0.00010000000000021103,-0.004314808422515146,neutral→bull,bear→neutral
LONG,2.3176,2.3178,0.00019999999999997797,0.00862961684501113,neutral→bull,bear→neutral
LONG,2.3179,2.3184,0.000500000000000167,0.021571249838222832,neutral→bull,bear→neutral
SHORT,2.3183,2.3169,0.0013999999999998458,0.06038907820384963,neutral→bear,bull→neutral
LONG,2.317,2.317,0.0,0.0,neutral→bull,bear→neutral
LONG,2.3171,2.317,-9.999999999976694e-05,-0.0043157395019536035,neutral→bull,bear→neutral
LONG,2.3171,2.3183,0.0011999999999998678,0.05178887402355824,neutral→bull,bear→neutral
SHORT,2.3182,2.3177,0.000500000000000167,0.021568458286608874,neutral→bear,bull→neutral
SHORT,2.3176,2.3177,-9.999999999976694e-05,-0.004314808422495984,neutral→bear,bull→neutral
LONG,2.3178,2.318,0.00019999999999997797,0.008628872206401673,neutral→bull,bear→neutral
SHORT,2.3179,2.3173,0.0005999999999999339,0.025885499805855902,neutral→bear,bull→neutral
LONG,2.3174,2.3181,0.0006999999999997009,0.030206265642517514,neutral→bull,bear→neutral
SHORT,2.318,2.3174,0.0005999999999999339,0.025884383088866866,neutral→bear,bull→neutral
LONG,2.3175,2.3187,0.001200000000000312,0.05177993527509437,neutral→bull,bear→neutral
SHORT,2.3186,2.3186,0.0,0.0,neutral→bear,bull→neutral
LONG,2.3187,2.319,0.0002999999999997449,0.012938284383479746,neutral→bull,bear→neutral
SHORT,2.3189,2.3188,0.00010000000000021103,0.00431238949502829,neutral→bear,bull→neutral
SHORT,2.3187,2.3188,-9.999999999976694e-05,-0.004312761461153531,neutral→bear,bull→neutral
LONG,2.3189,2.3192,0.0002999999999997449,0.012937168485046571,neutral→bull,bear→neutral
SHORT,2.3191,2.3185,0.000600000000000378,0.025872105558206977,neutral→bear,bull→neutral
SHORT,2.3184,2.3171,0.0013000000000000789,0.056073153899244256,neutral→bear,bull→neutral
SHORT,2.317,2.3168,0.00019999999999997797,0.008631851532152696,neutral→bear,force
