side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3555,1.3553,-0.00019999999999997797,-2.0,-0.014754703061599261,neutral→bull,18,4,1,bear→neutral
SHORT,1.3552,1.3553,-9.999999999998899e-05,-1.0,-0.007378984651711112,neutral→bear,14,2,3,bull→neutral
LONG,1.3554,1.3552,-0.00019999999999997797,-2.0,-0.014755791648220301,neutral→bull,29,1,2,bear→neutral
SHORT,1.3551,1.3553,-0.00019999999999997797,-2.0,-0.014759058372074236,neutral→bear,3,3,2,bull→neutral
LONG,1.3554,1.3556,0.00019999999999997797,2.0,0.014755791648220301,neutral→bull,12,4,1,bear→neutral
SHORT,1.3555,1.3551,0.00039999999999995595,4.0,0.029509406123198523,neutral→bear,25,3,5,bull→neutral
SHORT,1.355,1.3549,9.999999999998899e-05,1.0,0.0073800738007371944,neutral→bear,45,2,1,bull→neutral
LONG,1.355,1.3557,0.0006999999999999229,7.0,0.05166051660516036,neutral→bull,11,11,2,bear→neutral
SHORT,1.3556,1.3556,0.0,0.0,0.0,neutral→bear,27,2,3,bull→neutral
LONG,1.3557,1.356,0.000300000000000189,3.0,0.022128789555225275,neutral→bull,5,5,2,bear→neutral
SHORT,1.356,1.3552,0.0008000000000001339,8.0,0.0589970501475025,neutral→bear,19,2,10,bull→neutral
SHORT,1.3551,1.355,9.999999999998899e-05,1.0,0.007379529186037118,neutral→bear,9,3,4,bull→neutral
SHORT,1.3549,1.3551,-0.00019999999999997797,-2.0,-0.014761236991658275,neutral→bear,36,2,1,bull→neutral
LONG,1.3552,1.3549,-0.00029999999999996696,-3.0,-0.022136953955133338,neutral→bull,15,1,2,bear→neutral
LONG,1.355,1.3554,0.00039999999999995595,4.0,0.029520295202948778,neutral→bull,9,6,1,bear→neutral
SHORT,1.3553,1.3545,0.0007999999999999119,8.0,0.05902752158193108,neutral→bear,18,2,10,bull→neutral
SHORT,1.3544,1.3546,-0.00019999999999997797,-2.0,-0.014766686355580181,neutral→bear,19,2,1,bull→neutral
SHORT,1.3545,1.3548,-0.00029999999999996696,-3.0,-0.022148394241415056,neutral→bear,20,2,1,bull→neutral
LONG,1.3549,1.3546,-0.00029999999999996696,-3.0,-0.022141855487487414,neutral→bull,13,1,2,bear→neutral
LONG,1.3547,1.3544,-0.00029999999999996696,-3.0,-0.022145124381779506,neutral→bull,15,1,2,bear→neutral
SHORT,1.3543,1.3537,0.000600000000000156,6.0,0.04430333013365989,neutral→bear,97,3,3,bull→neutral
LONG,1.3538,1.3538,0.0,0.0,0.0,neutral→bull,15,29,3,bear→neutral
SHORT,1.3537,1.3535,0.00019999999999997797,2.0,0.014774322227966164,neutral→bear,8,3,5,bull→neutral
LONG,1.3536,1.3538,0.00019999999999997797,2.0,0.014775413711582298,neutral→bull,12,3,0,force
