side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.339,1.3386,-0.00039999999999995595,-4.0,-0.029873039581774157,neutral→bull,13,6,3,bear→neutral
SHORT,1.3385,1.3385,0.0,0.0,0.0,neutral→bear,20,1,2,bull→neutral
SHORT,1.3384,1.3384,0.0,0.0,0.0,neutral→bear,15,2,2,bull→neutral
SHORT,1.3383,1.3384,-9.999999999998899e-05,-1.0,-0.007472166180975041,neutral→bear,7,3,1,bull→neutral
LONG,1.3385,1.3383,-0.00019999999999997797,-2.0,-0.014942099364959131,neutral→bull,4,1,2,bear→neutral
SHORT,1.3382,1.3384,-0.00019999999999997797,-2.0,-0.014945449110744132,neutral→bear,4,2,1,bull→neutral
LONG,1.3385,1.3391,0.0005999999999999339,6.0,0.04482629809487739,neutral→bull,20,13,4,bear→neutral
SHORT,1.339,1.339,0.0,0.0,0.0,neutral→bear,13,2,2,bull→neutral
SHORT,1.3389,1.3391,-0.00019999999999997797,-2.0,-0.014937635372318916,neutral→bear,4,3,1,bull→neutral
LONG,1.3392,1.3395,0.00029999999999996696,3.0,0.022401433691753805,neutral→bull,29,8,8,bear→neutral
SHORT,1.3394,1.3391,0.00029999999999996696,3.0,0.022398088696428772,neutral→bear,7,3,7,bull→neutral
LONG,1.3392,1.3394,0.00019999999999997797,2.0,0.014934289127835872,neutral→bull,8,6,1,bear→neutral
SHORT,1.3393,1.3395,-0.00019999999999997797,-2.0,-0.014933174046141863,neutral→bear,12,3,1,bull→neutral
LONG,1.3396,1.3402,0.000600000000000156,6.0,0.04478948939983249,neutral→bull,25,8,1,bear→neutral
SHORT,1.3401,1.3402,-9.999999999998899e-05,-1.0,-0.007462129691813222,neutral→bear,5,2,1,bull→neutral
SHORT,1.34,1.3399,9.999999999998899e-05,1.0,0.007462686567163357,neutral→bear,18,2,3,bull→neutral
SHORT,1.3398,1.3396,0.00020000000000020002,2.0,0.014927601134512615,neutral→bear,6,1,4,bull→neutral
SHORT,1.3394,1.339,0.00039999999999995595,4.0,0.02986411826190503,neutral→bear,10,2,6,bull→neutral
SHORT,1.3389,1.3387,0.00019999999999997797,2.0,0.014937635372318916,neutral→bear,6,2,6,bull→neutral
LONG,1.3388,1.3389,9.999999999998899e-05,1.0,0.007469375560202344,neutral→bull,9,4,2,bear→neutral
LONG,1.339,1.3387,-0.00029999999999996696,-3.0,-0.022404779686330617,neutral→bull,10,1,2,bear→neutral
SHORT,1.3386,1.3386,0.0,0.0,0.0,neutral→bear,28,1,2,bull→neutral
SHORT,1.3385,1.3385,0.0,0.0,0.0,neutral→bear,12,1,2,bull→neutral
LONG,1.3386,1.3386,0.0,0.0,0.0,neutral→bull,8,3,2,bear→neutral
LONG,1.3387,1.3387,0.0,0.0,0.0,neutral→bull,11,5,2,bear→neutral
LONG,1.3388,1.3392,0.00039999999999995595,4.0,0.029877502240809376,neutral→bull,22,18,7,bear→neutral
SHORT,1.3391,1.3391,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.3391,1.3388,-0.00029999999999996696,-3.0,-0.022403106564107756,neutral→bull,5,4,4,bear→neutral
SHORT,1.3387,1.3387,0.0,0.0,0.0,neutral→bear,9,1,2,bull→neutral
SHORT,1.3386,1.3384,0.00019999999999997797,2.0,0.014940983116687432,neutral→bear,18,2,5,bull→neutral
SHORT,1.3383,1.3385,-0.00019999999999997797,-2.0,-0.014944332361950082,neutral→bear,3,2,1,bull→neutral
SHORT,1.3384,1.3386,-0.00019999999999997797,-2.0,-0.014943215780034217,neutral→bear,4,1,2,bull→neutral
SHORT,1.3385,1.3385,0.0,0.0,0.0,neutral→bear,13,2,4,bull→neutral
LONG,1.3386,1.3384,-0.00019999999999997797,-2.0,-0.014940983116687432,neutral→bull,4,1,2,bear→neutral
SHORT,1.3383,1.3384,-9.999999999998899e-05,-1.0,-0.007472166180975041,neutral→bear,8,3,6,bull→neutral
SHORT,1.3383,1.3381,0.00019999999999997797,2.0,0.014944332361950082,neutral→bear,37,2,9,force
