side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.351,1.3513,-0.00029999999999996696,-3.0,-0.022205773501107844,neutral→bear,7,3,1,bull→neutral
LONG,1.3514,1.3512,-0.00019999999999997797,-2.0,-0.01479946721917848,neutral→bull,9,1,2,bear→neutral
SHORT,1.3511,1.3512,-9.999999999998899e-05,-1.0,-0.007401376656057212,neutral→bear,16,1,2,bull→neutral
LONG,1.3513,1.3511,-0.00019999999999997797,-2.0,-0.014800562421370383,neutral→bull,7,1,2,bear→neutral
LONG,1.3512,1.3514,0.00019999999999997797,2.0,0.014801657785670365,neutral→bull,11,4,1,bear→neutral
SHORT,1.3513,1.3509,0.00039999999999995595,4.0,0.029601124842740766,neutral→bear,9,1,4,bull→neutral
SHORT,1.3508,1.3506,0.00019999999999997797,2.0,0.014806040864671157,neutral→bear,127,2,1,bull→neutral
LONG,1.3507,1.3498,-0.0008999999999999009,-9.0,-0.06663211668023254,neutral→bull,22,8,3,bear→neutral
LONG,1.3499,1.3506,0.0006999999999999229,7.0,0.051855693014291646,neutral→bull,19,20,1,bear→neutral
SHORT,1.3506,1.3509,-0.00029999999999996696,-3.0,-0.022212350066634603,neutral→bear,11,2,1,bull→neutral
LONG,1.351,1.3509,-9.999999999998899e-05,-1.0,-0.007401924500369281,neutral→bull,34,2,3,bear→neutral
SHORT,1.3507,1.3506,9.999999999998899e-05,1.0,0.007403568520025837,neutral→bear,81,3,4,bull→neutral
LONG,1.3507,1.3513,0.0005999999999999339,6.0,0.044421411120155026,neutral→bull,3,9,2,bear→neutral
SHORT,1.3512,1.3503,0.0008999999999999009,9.0,0.06660746003551664,neutral→bear,6,3,9,bull→neutral
LONG,1.3504,1.3512,0.0007999999999999119,8.0,0.05924170616113092,neutral→bull,14,10,1,bear→neutral
SHORT,1.3511,1.3511,0.0,0.0,0.0,neutral→bear,8,1,2,bull→neutral
LONG,1.3512,1.3509,-0.00029999999999996696,-3.0,-0.022202486678505547,neutral→bull,19,1,3,bear→neutral
LONG,1.351,1.352,0.001000000000000112,10.0,0.07401924500370924,neutral→bull,18,12,1,bear→neutral
LONG,1.3522,1.352,-0.00019999999999997797,-2.0,-0.014790711433218308,neutral→bull,5,1,2,bear→neutral
LONG,1.3521,1.3525,0.00039999999999995595,4.0,0.029583610679680194,neutral→bull,15,6,1,bear→neutral
SHORT,1.3524,1.3522,0.00019999999999997797,2.0,0.01478852410529266,neutral→bear,17,1,4,bull→neutral
SHORT,1.3521,1.3521,0.0,0.0,0.0,neutral→bear,6,2,3,bull→neutral
LONG,1.3522,1.3518,-0.000400000000000178,-4.0,-0.029581422866453037,neutral→bull,22,1,3,bear→neutral
SHORT,1.3517,1.3514,0.00029999999999996696,3.0,0.022194273877337203,neutral→bear,16,3,8,bull→neutral
LONG,1.3515,1.3513,-0.00019999999999997797,-2.0,-0.014798372179058675,neutral→bull,6,2,3,bear→neutral
SHORT,1.3512,1.3509,0.00029999999999996696,3.0,0.022202486678505547,neutral→bear,6,3,7,bull→neutral
LONG,1.351,1.351,0.0,0.0,0.0,neutral→bull,17,2,1,bear→neutral
SHORT,1.3509,1.3509,0.0,0.0,0.0,neutral→bear,3,0,1,force
