side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3218,1.3215,-0.000300000000000189,-3.0,-0.022696323195656603,neutral→bull,24,1,2,bear→neutral
SHORT,1.3214,1.3213,9.999999999998899e-05,1.0,0.007567731194187149,neutral→bear,11,1,2,bull→neutral
LONG,1.3214,1.3218,0.000400000000000178,4.0,0.0302709247767654,neutral→bull,9,8,6,bear→neutral
LONG,1.3219,1.3219,0.0,0.0,0.0,neutral→bull,15,5,2,bear→neutral
LONG,1.322,1.3219,-9.999999999998899e-05,-1.0,-0.007564296520422766,neutral→bull,4,2,1,bear→neutral
LONG,1.3221,1.3225,0.00039999999999995595,4.0,0.030254897511531344,neutral→bull,26,6,1,bear→neutral
LONG,1.3227,1.3246,0.0019000000000000128,19.0,0.14364557344825077,neutral→bull,8,33,4,bear→neutral
SHORT,1.3243,1.3243,0.0,0.0,0.0,neutral→bear,6,2,1,bull→neutral
LONG,1.3244,1.3247,0.00029999999999996696,3.0,0.022651766837810856,neutral→bull,9,8,5,bear→neutral
LONG,1.3248,1.3243,-0.0004999999999999449,-5.0,-0.03774154589371565,neutral→bull,12,4,4,bear→neutral
SHORT,1.3242,1.3242,0.0,0.0,0.0,neutral→bear,5,2,3,bull→neutral
SHORT,1.3241,1.324,9.999999999998899e-05,1.0,0.007552299675250281,neutral→bear,25,3,8,bull→neutral
LONG,1.3241,1.3242,9.999999999998899e-05,1.0,0.007552299675250281,neutral→bull,5,3,2,bear→neutral
SHORT,1.3242,1.3242,0.0,0.0,0.0,neutral→bear,15,1,2,bull→neutral
SHORT,1.3241,1.3243,-0.00019999999999997797,-2.0,-0.015104599350500562,neutral→bear,4,2,1,bull→neutral
LONG,1.3244,1.3244,0.0,0.0,0.0,neutral→bull,16,2,3,bear→neutral
SHORT,1.3244,1.3239,0.0004999999999999449,5.0,0.037752944729684754,neutral→bear,3,1,8,bull→neutral
LONG,1.324,1.3238,-0.00019999999999997797,-2.0,-0.015105740181267218,neutral→bull,18,1,2,bear→neutral
LONG,1.3239,1.324,9.999999999998899e-05,1.0,0.0075534405921889106,neutral→bull,11,3,3,bear→neutral
SHORT,1.3239,1.3233,0.000600000000000156,6.0,0.04532064355315023,neutral→bear,10,4,12,bull→neutral
SHORT,1.3232,1.3235,-0.00029999999999996696,-3.0,-0.02267230955259726,neutral→bear,20,2,1,bull→neutral
LONG,1.3236,1.3238,0.00019999999999997797,2.0,0.015110305228163945,neutral→bull,6,7,5,bear→neutral
SHORT,1.3237,1.3231,0.000600000000000156,6.0,0.045327491123378104,neutral→bear,13,5,9,bull→neutral
SHORT,1.323,1.3231,-9.999999999998899e-05,-1.0,-0.007558578987149583,neutral→bear,10,2,2,bull→neutral
LONG,1.3232,1.324,0.0008000000000001339,8.0,0.06045949214027615,neutral→bull,6,11,2,bear→neutral
SHORT,1.3239,1.3239,0.0,0.0,0.0,neutral→bear,15,1,2,bull→neutral
SHORT,1.3238,1.3238,0.0,0.0,0.0,neutral→bear,4,0,1,force
