side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3326,1.3335,0.0008999999999999009,9.0,0.06753714542997905,neutral→bull,8,24,3,bear→neutral
SHORT,1.3334,1.3335,-9.999999999998899e-05,-1.0,-0.007499625018748237,neutral→bear,6,2,1,bull→neutral
LONG,1.3335,1.3332,-0.00029999999999996696,-3.0,-0.022497187851516085,neutral→bull,15,1,2,bear→neutral
SHORT,1.3331,1.3324,0.0006999999999999229,7.0,0.05250918910808814,neutral→bear,7,6,9,bull→neutral
LONG,1.3325,1.3322,-0.00029999999999996696,-3.0,-0.02251407129455662,neutral→bull,18,1,2,bear→neutral
SHORT,1.3322,1.3325,-0.00029999999999996696,-3.0,-0.02251914127007709,neutral→bear,19,3,1,bull→neutral
LONG,1.3326,1.3323,-0.00029999999999996696,-3.0,-0.02251238180999302,neutral→bull,25,3,4,bear→neutral
SHORT,1.3322,1.3317,0.0004999999999999449,5.0,0.03753190211679514,neutral→bear,14,3,8,bull→neutral
LONG,1.3318,1.3331,0.0012999999999998568,13.0,0.09761225409219527,neutral→bull,13,15,4,bear→neutral
SHORT,1.333,1.332,0.0009999999999998899,10.0,0.07501875468866391,neutral→bear,43,2,12,bull→neutral
LONG,1.332,1.3318,-0.00019999999999997797,-2.0,-0.015015015015013362,neutral→bull,6,2,1,bear→neutral
SHORT,1.3317,1.3317,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
SHORT,1.3316,1.3319,-0.000300000000000189,-3.0,-0.02252928807451104,neutral→bear,19,2,1,bull→neutral
SHORT,1.3318,1.332,-0.00019999999999997797,-2.0,-0.015017269860337737,neutral→bear,14,1,2,bull→neutral
LONG,1.3321,1.3321,0.0,0.0,0.0,neutral→bull,15,2,3,bear→neutral
LONG,1.3322,1.3323,9.999999999998899e-05,1.0,0.007506380423359028,neutral→bull,4,5,5,bear→neutral
SHORT,1.3322,1.3315,0.000700000000000145,7.0,0.05254466296352987,neutral→bear,26,2,9,bull→neutral
SHORT,1.3314,1.3314,0.0,0.0,0.0,neutral→bear,10,3,5,bull→neutral
SHORT,1.3313,1.3316,-0.00029999999999996696,-3.0,-0.022534364906479906,neutral→bear,20,2,1,bull→neutral
LONG,1.3317,1.3317,0.0,0.0,0.0,neutral→bull,22,6,4,bear→neutral
LONG,1.3318,1.3314,-0.000400000000000178,-4.0,-0.03003453972069214,neutral→bull,22,4,6,bear→neutral
LONG,1.3315,1.3309,-0.0005999999999999339,-6.0,-0.04506196019526353,neutral→bull,14,6,6,bear→neutral
SHORT,1.3308,1.3309,-9.999999999998899e-05,-1.0,-0.0075142771265396,neutral→bear,20,2,1,bull→neutral
LONG,1.331,1.3311,9.999999999998899e-05,1.0,0.00751314800901495,neutral→bull,12,3,2,bear→neutral
SHORT,1.3311,1.3313,-0.00019999999999997797,-2.0,-0.015025167154982946,neutral→bear,16,4,4,bull→neutral
LONG,1.3314,1.3315,9.999999999998899e-05,1.0,0.007510890791647063,neutral→bull,3,4,1,bear→neutral
LONG,1.3316,1.3315,-9.999999999998899e-05,-1.0,-0.007509762691498122,neutral→bull,3,3,2,bear→neutral
SHORT,1.3314,1.3314,0.0,0.0,0.0,neutral→bear,6,1,1,force
