side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3372,1.3368,-0.00039999999999995595,-4.0,-0.02991325157044241,neutral→bull,8,2,1,bear→neutral
SHORT,1.3367,1.3367,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.3367,1.3366,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bull,3,5,2,bear→neutral
SHORT,1.3365,1.3364,9.999999999998899e-05,1.0,0.0074822297044511024,neutral→bear,4,5,1,bull→neutral
LONG,1.3359,1.3364,0.0004999999999999449,5.0,0.03742795119394752,neutral→bull,14,20,3,bear→neutral
LONG,1.3366,1.3366,0.0,0.0,0.0,neutral→bull,10,2,1,bear→neutral
LONG,1.3367,1.3367,0.0,0.0,0.0,neutral→bull,23,4,4,bear→neutral
SHORT,1.3366,1.3363,0.00029999999999996696,3.0,0.02244500972616841,neutral→bear,10,3,5,bull→neutral
LONG,1.3364,1.3363,-9.999999999998899e-05,-1.0,-0.007482789583956075,neutral→bull,8,1,2,bear→neutral
LONG,1.3364,1.3363,-9.999999999998899e-05,-1.0,-0.007482789583956075,neutral→bull,4,8,3,bear→neutral
LONG,1.3364,1.3362,-0.00019999999999997797,-2.0,-0.01496557916791215,neutral→bull,19,5,3,bear→neutral
LONG,1.3363,1.3361,-0.00019999999999997797,-2.0,-0.014966699094513057,neutral→bull,3,5,2,bear→neutral
SHORT,1.336,1.3359,9.999999999998899e-05,1.0,0.007485029940118935,neutral→bear,14,2,3,bull→neutral
LONG,1.3359,1.3358,-9.999999999998899e-05,-1.0,-0.007485590238789504,neutral→bull,13,3,2,bear→neutral
LONG,1.336,1.3368,0.0007999999999999119,8.0,0.05988023952095148,neutral→bull,10,10,4,bear→neutral
LONG,1.337,1.337,0.0,0.0,0.0,neutral→bull,13,2,2,bear→neutral
SHORT,1.3369,1.3369,0.0,0.0,0.0,neutral→bear,17,1,2,bull→neutral
SHORT,1.3367,1.3368,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bear,7,2,1,bull→neutral
LONG,1.3368,1.3367,-9.999999999998899e-05,-1.0,-0.007480550568521019,neutral→bull,10,3,1,bear→neutral
LONG,1.3368,1.3366,-0.00019999999999997797,-2.0,-0.014961101137042038,neutral→bull,3,5,2,bear→neutral
LONG,1.3367,1.3364,-0.00029999999999996696,-3.0,-0.022443330590257122,neutral→bull,5,6,2,bear→neutral
SHORT,1.3363,1.3364,-9.999999999998899e-05,-1.0,-0.0074833495472565285,neutral→bear,13,3,4,bull→neutral
SHORT,1.3363,1.3366,-0.00029999999999996696,-3.0,-0.022450048641769586,neutral→bear,15,2,1,bull→neutral
LONG,1.3367,1.3368,9.999999999998899e-05,1.0,0.007481110196752374,neutral→bull,4,4,3,bear→neutral
SHORT,1.3368,1.3371,-0.00029999999999996696,-3.0,-0.02244165170556306,neutral→bear,18,2,1,bull→neutral
SHORT,1.337,1.3364,0.0005999999999999339,6.0,0.04487658937920224,neutral→bear,26,5,13,bull→neutral
LONG,1.3364,1.3368,0.00039999999999995595,4.0,0.0299311583358243,neutral→bull,15,6,2,bear→neutral
SHORT,1.3367,1.3368,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bear,16,6,5,bull→neutral
LONG,1.3369,1.3369,0.0,0.0,0.0,neutral→bull,19,1,0,force
