side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3367,1.3375,0.0007999999999999119,8.0,0.05984888157401899,neutral→bull,12,16,2,bear→neutral
LONG,1.3376,1.3372,-0.00039999999999995595,-4.0,-0.0299043062200924,neutral→bull,21,3,4,bear→neutral
LONG,1.3373,1.3371,-0.00019999999999997797,-2.0,-0.014955507365585732,neutral→bull,24,2,1,bear→neutral
SHORT,1.337,1.337,0.0,0.0,0.0,neutral→bear,19,3,1,bull→neutral
SHORT,1.3369,1.3363,0.0005999999999999339,6.0,0.044879946144059685,neutral→bear,13,2,6,bull→neutral
LONG,1.3364,1.3363,-9.999999999998899e-05,-1.0,-0.007482789583956075,neutral→bull,6,3,2,bear→neutral
LONG,1.3364,1.336,-0.00039999999999995595,-4.0,-0.0299311583358243,neutral→bull,3,8,4,bear→neutral
LONG,1.3356,1.3354,-0.00019999999999997797,-2.0,-0.014974543276428422,neutral→bull,4,1,2,bear→neutral
LONG,1.3355,1.3352,-0.00029999999999996696,-3.0,-0.02246349681766881,neutral→bull,15,1,2,bear→neutral
LONG,1.3353,1.3357,0.000400000000000178,4.0,0.029955815172633717,neutral→bull,11,7,1,bear→neutral
LONG,1.3358,1.3352,-0.000600000000000156,-6.0,-0.04491690372811468,neutral→bull,18,4,2,bear→neutral
SHORT,1.3351,1.3343,0.0007999999999999119,8.0,0.0599206051981059,neutral→bear,127,5,4,bull→neutral
SHORT,1.3341,1.3338,0.00029999999999996696,3.0,0.02248706993478502,neutral→bear,134,2,1,bull→neutral
LONG,1.3337,1.3334,-0.000300000000000189,-3.0,-0.022493814201108867,neutral→bull,16,10,2,bear→neutral
SHORT,1.3331,1.333,9.999999999998899e-05,1.0,0.007501312729726877,neutral→bear,4,2,1,bull→neutral
LONG,1.3331,1.3334,0.00029999999999996696,3.0,0.02250393818918063,neutral→bull,32,8,3,bear→neutral
LONG,1.3331,1.3322,-0.0008999999999999009,-9.0,-0.06751181456754189,neutral→bull,12,20,0,force
