side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3247,1.3251,0.00039999999999995595,4.0,0.030195515965875743,neutral→bull,11,16,1,bear→neutral
SHORT,1.325,1.3241,0.0008999999999999009,9.0,0.06792452830187931,neutral→bear,4,1,12,bull→neutral
LONG,1.3241,1.3243,0.00019999999999997797,2.0,0.015104599350500562,neutral→bull,8,6,1,bear→neutral
LONG,1.3244,1.3244,0.0,0.0,0.0,neutral→bull,28,2,1,bear→neutral
LONG,1.3246,1.3256,0.0009999999999998899,10.0,0.07549448890230182,neutral→bull,5,12,2,bear→neutral
SHORT,1.3255,1.3251,0.00039999999999995595,4.0,0.03017729158807665,neutral→bear,9,3,7,bull→neutral
SHORT,1.325,1.3251,-9.999999999998899e-05,-1.0,-0.007547169811319925,neutral→bear,5,2,1,bull→neutral
LONG,1.3251,1.325,-9.999999999998899e-05,-1.0,-0.007546600256583578,neutral→bull,6,1,2,bear→neutral
LONG,1.3251,1.325,-9.999999999998899e-05,-1.0,-0.007546600256583578,neutral→bull,3,2,1,bear→neutral
SHORT,1.3249,1.3249,0.0,0.0,0.0,neutral→bear,15,2,5,bull→neutral
LONG,1.325,1.3252,0.00019999999999997797,2.0,0.01509433962263985,neutral→bull,20,5,5,bear→neutral
LONG,1.3254,1.3253,-9.999999999998899e-05,-1.0,-0.007544892108042024,neutral→bull,8,1,3,bear→neutral
SHORT,1.3253,1.3253,0.0,0.0,0.0,neutral→bear,19,4,4,bull→neutral
SHORT,1.3252,1.3256,-0.00039999999999995595,-4.0,-0.03018412315121913,neutral→bear,34,3,2,bull→neutral
LONG,1.3257,1.3256,-0.00010000000000021103,-1.0,-0.00754318473261002,neutral→bull,9,1,2,bear→neutral
LONG,1.3257,1.3257,0.0,0.0,0.0,neutral→bull,35,2,1,bear→neutral
LONG,1.3259,1.3261,0.00019999999999997797,2.0,0.015084093823061919,neutral→bull,9,4,1,bear→neutral
LONG,1.3262,1.3263,9.999999999998899e-05,1.0,0.007540340823404387,neutral→bull,11,3,2,bear→neutral
LONG,1.3265,1.3263,-0.00019999999999997797,-2.0,-0.015077271013944814,neutral→bull,6,2,3,bear→neutral
SHORT,1.3262,1.3259,0.00029999999999996696,3.0,0.02262102247021316,neutral→bear,3,5,9,bull→neutral
LONG,1.326,1.3264,0.00039999999999995595,4.0,0.030165912518850372,neutral→bull,24,6,4,bear→neutral
SHORT,1.3264,1.3265,-9.999999999998899e-05,-1.0,-0.0075392038600715465,neutral→bear,25,1,2,bull→neutral
SHORT,1.3264,1.3266,-0.00019999999999997797,-2.0,-0.015078407720143093,neutral→bear,19,2,3,bull→neutral
SHORT,1.3265,1.3264,9.999999999998899e-05,1.0,0.007538635506972407,neutral→bear,15,2,3,bull→neutral
LONG,1.3265,1.3265,0.0,0.0,0.0,neutral→bull,11,2,1,bear→neutral
SHORT,1.3265,1.3263,0.00019999999999997797,2.0,0.015077271013944814,neutral→bear,18,2,4,bull→neutral
SHORT,1.3262,1.3263,-9.999999999998899e-05,-1.0,-0.007540340823404387,neutral→bear,7,2,1,bull→neutral
LONG,1.3264,1.3264,0.0,0.0,0.0,neutral→bull,10,3,5,bear→neutral
SHORT,1.3263,1.3264,-9.999999999998899e-05,-1.0,-0.007539772298875743,neutral→bear,15,1,2,bull→neutral
SHORT,1.3263,1.3265,-0.00019999999999997797,-2.0,-0.015079544597751486,neutral→bear,7,1,2,bull→neutral
LONG,1.3266,1.3265,-9.999999999998899e-05,-1.0,-0.007538067239558947,neutral→bull,3,2,4,bear→neutral
SHORT,1.3264,1.3265,-9.999999999998899e-05,-1.0,-0.0075392038600715465,neutral→bear,6,2,5,bull→neutral
LONG,1.3266,1.3265,-9.999999999998899e-05,-1.0,-0.007538067239558947,neutral→bull,7,1,2,bear→neutral
LONG,1.3266,1.3268,0.00019999999999997797,2.0,0.015076134479117894,neutral→bull,16,4,1,bear→neutral
LONG,1.327,1.3267,-0.00029999999999996696,-3.0,-0.022607385079123358,neutral→bull,15,1,3,bear→neutral
SHORT,1.3266,1.3264,0.00019999999999997797,2.0,0.015076134479117894,neutral→bear,3,2,9,force
