side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3376,1.3373,-0.00029999999999996696,-3.0,-0.022428229665069303,neutral→bull,16,5,2,bear→neutral
LONG,1.3374,1.3373,-9.999999999998899e-05,-1.0,-0.0074771945566015395,neutral→bull,3,2,1,bear→neutral
SHORT,1.3372,1.3371,9.999999999998899e-05,1.0,0.007478312892610603,neutral→bear,24,3,3,bull→neutral
LONG,1.3371,1.3373,0.00019999999999997797,2.0,0.014957744372147034,neutral→bull,13,5,2,bear→neutral
SHORT,1.3372,1.3371,9.999999999998899e-05,1.0,0.007478312892610603,neutral→bear,34,2,1,bull→neutral
LONG,1.3371,1.3375,0.00039999999999995595,4.0,0.029915488744294068,neutral→bull,9,6,3,bear→neutral
LONG,1.3377,1.3374,-0.00029999999999996696,-3.0,-0.02242655303879547,neutral→bull,9,1,2,bear→neutral
SHORT,1.3373,1.3375,-0.00019999999999997797,-2.0,-0.014955507365585732,neutral→bear,6,2,3,bull→neutral
SHORT,1.3373,1.3365,0.0007999999999999119,8.0,0.05982202946234293,neutral→bear,9,3,3,bull→neutral
LONG,1.3366,1.3364,-0.00019999999999997797,-2.0,-0.014963339817445607,neutral→bull,3,9,2,bear→neutral
LONG,1.3364,1.3354,-0.001000000000000112,-10.0,-0.07482789583957737,neutral→bull,9,18,1,bear→neutral
LONG,1.3355,1.335,-0.0004999999999999449,-5.0,-0.03743916136278135,neutral→bull,64,3,2,bear→neutral
LONG,1.335,1.3357,0.000700000000000145,7.0,0.052434456928849814,neutral→bull,8,13,2,bear→neutral
LONG,1.3357,1.3357,0.0,0.0,0.0,neutral→bull,10,2,1,bear→neutral
SHORT,1.3356,1.3358,-0.00020000000000020002,-2.0,-0.014974543276445046,neutral→bear,6,3,3,bull→neutral
SHORT,1.3357,1.336,-0.00029999999999996696,-3.0,-0.022460133263454887,neutral→bear,12,2,1,bull→neutral
LONG,1.3361,1.3361,0.0,0.0,0.0,neutral→bull,17,2,1,bear→neutral
LONG,1.3362,1.3358,-0.00039999999999995595,-4.0,-0.0299356383774851,neutral→bull,11,4,3,bear→neutral
LONG,1.3359,1.3356,-0.000300000000000189,-3.0,-0.022456770716385133,neutral→bull,15,1,2,bear→neutral
LONG,1.3357,1.3356,-0.00010000000000021103,-1.0,-0.00748671108783492,neutral→bull,13,8,4,bear→neutral
SHORT,1.3355,1.3359,-0.000400000000000178,-4.0,-0.029951329090241705,neutral→bear,31,5,2,bull→neutral
LONG,1.336,1.336,0.0,0.0,0.0,neutral→bull,10,3,2,bear→neutral
SHORT,1.3359,1.3361,-0.00019999999999997797,-2.0,-0.014971180477579008,neutral→bear,9,2,1,bull→neutral
LONG,1.3362,1.3368,0.0005999999999999339,6.0,0.044903457566227656,neutral→bull,11,8,1,bear→neutral
LONG,1.3369,1.3366,-0.00029999999999996696,-3.0,-0.022439973072029842,neutral→bull,9,1,3,bear→neutral
SHORT,1.3365,1.3363,0.00019999999999997797,2.0,0.014964459408902205,neutral→bear,11,4,5,bull→neutral
SHORT,1.3362,1.3362,0.0,0.0,0.0,neutral→bear,8,3,1,force
