side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3303,1.332,0.0017000000000000348,17.0,0.127790723896868,neutral→bull,35,28,1,bear→neutral
LONG,1.3321,1.332,-9.999999999998899e-05,-1.0,-0.007506943923128067,neutral→bull,5,4,1,bear→neutral
SHORT,1.3319,1.3318,9.999999999998899e-05,1.0,0.007508071176513927,neutral→bear,4,3,4,bull→neutral
LONG,1.3318,1.3317,-9.999999999998899e-05,-1.0,-0.007508634930168868,neutral→bull,17,2,1,bear→neutral
LONG,1.3319,1.3319,0.0,0.0,0.0,neutral→bull,34,4,1,bear→neutral
SHORT,1.3318,1.332,-0.00019999999999997797,-2.0,-0.015017269860337737,neutral→bear,6,2,1,bull→neutral
LONG,1.3321,1.334,0.0019000000000000128,19.0,0.14263193453944994,neutral→bull,7,28,5,bear→neutral
LONG,1.3341,1.3347,0.0005999999999999339,6.0,0.04497413986957004,neutral→bull,13,11,2,bear→neutral
SHORT,1.3346,1.3348,-0.00019999999999997797,-2.0,-0.01498576352464993,neutral→bear,10,2,4,bull→neutral
LONG,1.3349,1.3362,0.0013000000000000789,13.0,0.09738557195296119,neutral→bull,17,19,2,bear→neutral
LONG,1.3363,1.3375,0.0011999999999998678,12.0,0.08980019456707834,neutral→bull,7,24,1,bear→neutral
SHORT,1.3374,1.3371,0.00029999999999996696,3.0,0.02243158366980462,neutral→bear,14,2,5,bull→neutral
