side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3385,1.3397,0.0011999999999998678,12.0,0.08965259618975478,neutral→bull,9,26,1,bear→neutral
SHORT,1.3396,1.3396,0.0,0.0,0.0,neutral→bear,3,2,3,bull→neutral
LONG,1.3397,1.3405,0.0008000000000001339,8.0,0.059714861536174814,neutral→bull,19,10,1,bear→neutral
SHORT,1.3404,1.3404,0.0,0.0,0.0,neutral→bear,17,1,2,bull→neutral
LONG,1.3405,1.3414,0.0008999999999999009,9.0,0.06713912719133912,neutral→bull,15,13,2,bear→neutral
SHORT,1.3412,1.341,0.00019999999999997797,2.0,0.01491201908738279,neutral→bear,14,1,4,bull→neutral
SHORT,1.3409,1.3405,0.00039999999999995595,4.0,0.02983071071667954,neutral→bear,10,7,17,bull→neutral
SHORT,1.3404,1.3405,-9.999999999998899e-05,-1.0,-0.007460459564308339,neutral→bear,11,1,4,bull→neutral
SHORT,1.3404,1.3406,-0.00019999999999997797,-2.0,-0.014920919128616678,neutral→bear,6,2,1,bull→neutral
SHORT,1.3405,1.3406,-9.999999999998899e-05,-1.0,-0.007459903021259902,neutral→bear,6,2,1,bull→neutral
SHORT,1.3405,1.3406,-9.999999999998899e-05,-1.0,-0.007459903021259902,neutral→bear,14,2,5,bull→neutral
SHORT,1.3405,1.3407,-0.00019999999999997797,-2.0,-0.014919806042519804,neutral→bear,3,2,1,bull→neutral
LONG,1.3408,1.3405,-0.00029999999999996696,-3.0,-0.022374701670641928,neutral→bull,3,3,4,bear→neutral
SHORT,1.3404,1.34,0.00039999999999995595,4.0,0.029841838257233355,neutral→bear,9,4,10,bull→neutral
SHORT,1.3399,1.3403,-0.00039999999999995595,-4.0,-0.029852974102541677,neutral→bear,20,3,6,bull→neutral
LONG,1.3404,1.3403,-9.999999999998899e-05,-1.0,-0.007460459564308339,neutral→bull,7,1,3,bear→neutral
SHORT,1.3403,1.34,0.00029999999999996696,3.0,0.022383048571212934,neutral→bear,7,11,18,bull→neutral
LONG,1.3401,1.3397,-0.000400000000000178,-4.0,-0.029848518767269457,neutral→bull,20,3,4,bear→neutral
SHORT,1.3396,1.3379,0.0016999999999998128,17.0,0.12690355329947842,neutral→bear,3,2,21,bull→neutral
SHORT,1.3378,1.3375,0.000300000000000189,3.0,0.02242487666319248,neutral→bear,5,3,6,bull→neutral
SHORT,1.3373,1.3375,-0.00019999999999997797,-2.0,-0.014955507365585732,neutral→bear,14,2,1,bull→neutral
LONG,1.3376,1.3381,0.000500000000000167,5.0,0.0373803827751321,neutral→bull,17,6,3,force
