side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3465,1.3464,-9.999999999998899e-05,-1.0,-0.007426661715558038,neutral→bull,5,7,1,bear→neutral
SHORT,1.3463,1.3455,0.0008000000000001339,8.0,0.05942211988413681,neutral→bear,35,3,8,bull→neutral
LONG,1.3456,1.3457,9.999999999998899e-05,1.0,0.007431629013078849,neutral→bull,24,6,2,bear→neutral
LONG,1.3459,1.3458,-9.999999999998899e-05,-1.0,-0.007429972509100898,neutral→bull,59,5,2,bear→neutral
SHORT,1.3456,1.3458,-0.00020000000000020002,-2.0,-0.0148632580261742,neutral→bear,6,3,1,bull→neutral
LONG,1.3459,1.3464,0.0004999999999999449,5.0,0.03714986254550449,neutral→bull,15,7,4,bear→neutral
LONG,1.3465,1.3462,-0.00029999999999996696,-3.0,-0.022279985146674113,neutral→bull,19,1,2,bear→neutral
LONG,1.3463,1.3461,-0.00019999999999997797,-2.0,-0.01485552997103008,neutral→bull,9,2,1,bear→neutral
SHORT,1.346,1.3463,-0.00029999999999996696,-3.0,-0.022288261515599327,neutral→bear,16,12,8,bull→neutral
LONG,1.3464,1.3462,-0.00019999999999997797,-2.0,-0.014854426619130865,neutral→bull,7,1,2,bear→neutral
SHORT,1.3461,1.3451,0.001000000000000112,10.0,0.07428868583315593,neutral→bear,3,4,11,bull→neutral
LONG,1.3451,1.3447,-0.00039999999999995595,-4.0,-0.029737565980221245,neutral→bull,6,3,3,bear→neutral
LONG,1.3445,1.343,-0.0015000000000000568,-15.0,-0.11156563778356689,neutral→bull,4,6,3,bear→neutral
LONG,1.3431,1.3435,0.00039999999999995595,4.0,0.02978184796366287,neutral→bull,22,18,1,bear→neutral
LONG,1.3436,1.3434,-0.00019999999999997797,-2.0,-0.014885382554330006,neutral→bull,4,4,5,bear→neutral
LONG,1.3435,1.3436,9.999999999998899e-05,1.0,0.007443245254930331,neutral→bull,5,4,1,bear→neutral
LONG,1.3438,1.344,0.00019999999999997797,2.0,0.014883167137965319,neutral→bull,17,5,4,bear→neutral
LONG,1.3441,1.344,-9.999999999998899e-05,-1.0,-0.007439922624803882,neutral→bull,8,6,7,bear→neutral
LONG,1.3441,1.3441,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
LONG,1.3442,1.3441,-9.999999999998899e-05,-1.0,-0.007439369141495981,neutral→bull,9,1,0,force
