side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3338,1.3337,-9.999999999998899e-05,-1.0,-0.007497375918427724,neutral→bull,10,14,4,bear→neutral
SHORT,1.3336,1.3337,-0.00010000000000021103,-1.0,-0.007498500299955837,neutral→bear,3,2,2,bull→neutral
LONG,1.3338,1.3338,0.0,0.0,0.0,neutral→bull,7,2,1,bear→neutral
LONG,1.3339,1.3343,0.00039999999999995595,4.0,0.029987255416444702,neutral→bull,15,9,3,bear→neutral
LONG,1.3344,1.3358,0.0014000000000000679,14.0,0.10491606714628804,neutral→bull,17,20,3,bear→neutral
SHORT,1.3357,1.3356,0.00010000000000021103,1.0,0.00748671108783492,neutral→bear,8,2,3,bull→neutral
SHORT,1.3355,1.3356,-9.999999999998899e-05,-1.0,-0.00748783227255627,neutral→bear,6,3,2,bull→neutral
SHORT,1.3355,1.3355,0.0,0.0,0.0,neutral→bear,3,2,1,bull→neutral
LONG,1.3356,1.3357,0.00010000000000021103,1.0,0.007487271638230836,neutral→bull,26,4,2,bear→neutral
SHORT,1.3356,1.3352,0.00039999999999995595,4.0,0.029949086552856843,neutral→bear,11,6,4,bull→neutral
LONG,1.3353,1.3362,0.0009000000000001229,9.0,0.06740058413840508,neutral→bull,14,17,6,bear→neutral
SHORT,1.3361,1.3365,-0.00039999999999995595,-4.0,-0.029937878901276544,neutral→bear,10,4,2,bull→neutral
LONG,1.3366,1.3368,0.00019999999999997797,2.0,0.014963339817445607,neutral→bull,9,6,3,bear→neutral
SHORT,1.3367,1.3368,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bear,4,3,1,bull→neutral
LONG,1.3369,1.3372,0.00029999999999996696,3.0,0.022439973072029842,neutral→bull,25,5,2,bear→neutral
LONG,1.3373,1.3379,0.000600000000000156,6.0,0.044866522096773796,neutral→bull,7,18,10,bear→neutral
SHORT,1.3378,1.3376,0.00020000000000020002,2.0,0.014949917775467187,neutral→bear,18,6,6,bull→neutral
SHORT,1.3375,1.3376,-9.999999999998899e-05,-1.0,-0.007476635514017868,neutral→bear,5,2,2,bull→neutral
LONG,1.3377,1.3377,0.0,0.0,0.0,neutral→bull,29,3,2,bear→neutral
SHORT,1.3376,1.3379,-0.000300000000000189,-3.0,-0.022428229665085904,neutral→bear,19,2,1,bull→neutral
LONG,1.338,1.3379,-9.999999999998899e-05,-1.0,-0.00747384155455822,neutral→bull,20,2,1,bear→neutral
LONG,1.338,1.338,0.0,0.0,0.0,neutral→bull,14,2,1,bear→neutral
SHORT,1.3379,1.338,-9.999999999998899e-05,-1.0,-0.0074744001793847804,neutral→bear,17,2,3,bull→neutral
SHORT,1.3379,1.3376,0.000300000000000189,3.0,0.02242320053817094,neutral→bear,17,1,4,force
