side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3332,1.3337,0.000500000000000167,5.0,0.03750375037505003,neutral→bull,14,14,1,bear→neutral
LONG,1.3338,1.3338,0.0,0.0,0.0,neutral→bull,30,6,3,bear→neutral
LONG,1.3339,1.3336,-0.000300000000000189,-3.0,-0.022490441562350177,neutral→bull,16,1,2,bear→neutral
SHORT,1.3335,1.3336,-9.999999999998899e-05,-1.0,-0.007499062617172028,neutral→bear,7,2,1,bull→neutral
LONG,1.3336,1.3331,-0.0004999999999999449,-5.0,-0.037492501499695935,neutral→bull,13,1,2,bear→neutral
LONG,1.3332,1.3335,0.00029999999999996696,3.0,0.022502250225020025,neutral→bull,15,4,1,bear→neutral
LONG,1.3337,1.3341,0.00039999999999995595,4.0,0.029991752268122958,neutral→bull,18,6,1,bear→neutral
SHORT,1.334,1.334,0.0,0.0,0.0,neutral→bear,15,2,3,bull→neutral
LONG,1.3341,1.3341,0.0,0.0,0.0,neutral→bull,12,9,3,bear→neutral
SHORT,1.334,1.3342,-0.00019999999999997797,-2.0,-0.014992503748124286,neutral→bear,14,2,1,bull→neutral
LONG,1.3343,1.3343,0.0,0.0,0.0,neutral→bull,11,3,2,bear→neutral
LONG,1.3344,1.3355,0.0010999999999998789,11.0,0.08243405275778469,neutral→bull,23,14,2,bear→neutral
SHORT,1.3354,1.3353,9.999999999998899e-05,1.0,0.007488392990863337,neutral→bear,33,1,4,bull→neutral
LONG,1.3353,1.3351,-0.00019999999999997797,-2.0,-0.014977907586308544,neutral→bull,7,2,1,bear→neutral
SHORT,1.335,1.3349,9.999999999998899e-05,1.0,0.007490636704119025,neutral→bear,19,1,2,bull→neutral
SHORT,1.3348,1.335,-0.00019999999999997797,-2.0,-0.014983518130055287,neutral→bear,7,2,1,bull→neutral
LONG,1.3351,1.3349,-0.00019999999999997797,-2.0,-0.014980151299526475,neutral→bull,6,2,4,bear→neutral
SHORT,1.3348,1.3346,0.00019999999999997797,2.0,0.014983518130055287,neutral→bear,25,1,4,bull→neutral
SHORT,1.3345,1.3343,0.00019999999999997797,2.0,0.014986886474333307,neutral→bear,24,1,4,bull→neutral
LONG,1.3344,1.3344,0.0,0.0,0.0,neutral→bull,24,5,4,bear→neutral
SHORT,1.3343,1.3339,0.00039999999999995595,4.0,0.029978265757322636,neutral→bear,16,1,6,bull→neutral
LONG,1.334,1.3346,0.0005999999999999339,6.0,0.04497751124437285,neutral→bull,8,8,1,bear→neutral
SHORT,1.3345,1.3345,0.0,0.0,0.0,neutral→bear,15,2,2,bull→neutral
LONG,1.3346,1.3348,0.00019999999999997797,2.0,0.01498576352464993,neutral→bull,10,4,1,bear→neutral
SHORT,1.3347,1.3347,0.0,0.0,0.0,neutral→bear,33,1,2,bull→neutral
LONG,1.3348,1.3347,-9.999999999998899e-05,-1.0,-0.007491759065027644,neutral→bull,3,1,4,bear→neutral
LONG,1.3348,1.3349,9.999999999998899e-05,1.0,0.007491759065027644,neutral→bull,3,3,2,bear→neutral
SHORT,1.3348,1.3346,0.00019999999999997797,2.0,0.014983518130055287,neutral→bear,23,2,5,bull→neutral
LONG,1.3347,1.3347,0.0,0.0,0.0,neutral→bull,34,2,1,bear→neutral
LONG,1.3349,1.3348,-9.999999999998899e-05,-1.0,-0.007491197842534197,neutral→bull,16,2,1,bear→neutral
SHORT,1.3347,1.3329,0.0018000000000000238,18.0,0.1348617666891454,neutral→bear,9,3,23,force
