side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3354,1.335,-0.00039999999999995595,-4.0,-0.029953571963453347,neutral→bull,11,2,3,bear→neutral
LONG,1.3351,1.3349,-0.00019999999999997797,-2.0,-0.014980151299526475,neutral→bull,5,1,3,bear→neutral
SHORT,1.3349,1.3349,0.0,0.0,0.0,neutral→bear,13,3,4,bull→neutral
SHORT,1.3348,1.3349,-9.999999999998899e-05,-1.0,-0.007491759065027644,neutral→bear,3,3,2,bull→neutral
LONG,1.3349,1.3345,-0.00039999999999995595,-4.0,-0.029964791370136787,neutral→bull,79,2,2,bear→neutral
LONG,1.3346,1.3349,0.00029999999999996696,3.0,0.022478645286974897,neutral→bull,13,6,2,bear→neutral
LONG,1.335,1.334,-0.0009999999999998899,-10.0,-0.07490636704119025,neutral→bull,6,13,6,bear→neutral
LONG,1.3341,1.3339,-0.00019999999999997797,-2.0,-0.014991379956523346,neutral→bull,8,4,2,bear→neutral
LONG,1.334,1.3339,-9.999999999998899e-05,-1.0,-0.007496251874062143,neutral→bull,5,1,2,bear→neutral
LONG,1.334,1.3292,-0.0048000000000001375,-48.0,-0.3598200899550328,neutral→bull,7,51,0,force
