side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3228,1.3224,0.00039999999999995595,4.0,0.030238887208947383,neutral→bear,12,2,4,bull→neutral
LONG,1.3215,1.3224,0.0009000000000001229,9.0,0.06810442678775051,neutral→bull,10,12,2,bear→neutral
LONG,1.3224,1.3232,0.0007999999999999119,8.0,0.060496067755589224,neutral→bull,4,16,7,bear→neutral
LONG,1.3234,1.3235,9.999999999998899e-05,1.0,0.007556294393228728,neutral→bull,23,3,3,bear→neutral
SHORT,1.3234,1.3234,0.0,0.0,0.0,neutral→bear,17,1,2,bull→neutral
SHORT,1.3233,1.3236,-0.000300000000000189,-3.0,-0.02267059623669531,neutral→bear,15,2,1,bull→neutral
LONG,1.3237,1.3237,0.0,0.0,0.0,neutral→bull,22,2,1,bear→neutral
SHORT,1.3236,1.3236,0.0,0.0,0.0,neutral→bear,9,1,2,bull→neutral
LONG,1.3237,1.3236,-9.999999999998899e-05,-1.0,-0.007554581853893555,neutral→bull,4,1,2,bear→neutral
SHORT,1.3234,1.3233,9.999999999998899e-05,1.0,0.007556294393228728,neutral→bear,18,2,3,bull→neutral
SHORT,1.3232,1.3235,-0.00029999999999996696,-3.0,-0.02267230955259726,neutral→bear,17,3,3,bull→neutral
LONG,1.3236,1.3241,0.0004999999999999449,5.0,0.03777576307040986,neutral→bull,20,10,1,bear→neutral
LONG,1.3243,1.3255,0.0011999999999998678,12.0,0.0906139092350576,neutral→bull,7,17,8,bear→neutral
SHORT,1.3254,1.3254,0.0,0.0,0.0,neutral→bear,12,1,2,bull→neutral
SHORT,1.3253,1.325,0.00029999999999996696,3.0,0.02263638421489225,neutral→bear,7,3,5,bull→neutral
LONG,1.3251,1.3251,0.0,0.0,0.0,neutral→bull,11,4,2,bear→neutral
SHORT,1.325,1.3244,0.0005999999999999339,6.0,0.04528301886791954,neutral→bear,11,5,13,bull→neutral
SHORT,1.3243,1.3243,0.0,0.0,0.0,neutral→bear,18,1,2,bull→neutral
LONG,1.3243,1.324,-0.00029999999999996696,-3.0,-0.0226534773087644,neutral→bull,5,1,2,bear→neutral
SHORT,1.3239,1.3239,0.0,0.0,0.0,neutral→bear,9,1,2,bull→neutral
SHORT,1.3238,1.3234,0.000400000000000178,4.0,0.030216044719759628,neutral→bear,22,1,6,bull→neutral
LONG,1.3235,1.3238,0.000300000000000189,3.0,0.022667170381578318,neutral→bull,10,5,3,bear→neutral
LONG,1.3239,1.324,9.999999999998899e-05,1.0,0.0075534405921889106,neutral→bull,8,5,3,bear→neutral
LONG,1.3241,1.3239,-0.00019999999999997797,-2.0,-0.015104599350500562,neutral→bull,5,1,2,bear→neutral
LONG,1.324,1.3248,0.0007999999999999119,8.0,0.06042296072506887,neutral→bull,9,12,6,bear→neutral
SHORT,1.3247,1.3251,-0.00039999999999995595,-4.0,-0.030195515965875743,neutral→bear,19,4,2,bull→neutral
LONG,1.3252,1.3252,0.0,0.0,0.0,neutral→bull,8,2,2,bear→neutral
LONG,1.3253,1.3252,-9.999999999998899e-05,-1.0,-0.007545461404964083,neutral→bull,3,2,2,bear→neutral
SHORT,1.3251,1.325,9.999999999998899e-05,1.0,0.007546600256583578,neutral→bear,6,4,5,bull→neutral
SHORT,1.3249,1.3251,-0.00019999999999997797,-2.0,-0.015095478904066569,neutral→bear,13,3,4,bull→neutral
LONG,1.3252,1.3251,-9.999999999998899e-05,-1.0,-0.007546030787804783,neutral→bull,12,1,1,force
