side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3356,1.3354,-0.00019999999999997797,-2.0,-0.014974543276428422,neutral→bull,21,5,2,bear→neutral
SHORT,1.3353,1.3353,0.0,0.0,0.0,neutral→bear,23,3,5,bull→neutral
LONG,1.3354,1.3367,0.0013000000000000789,13.0,0.09734910888124,neutral→bull,13,19,6,bear→neutral
SHORT,1.3366,1.336,0.0005999999999999339,6.0,0.04489001945233682,neutral→bear,18,6,12,bull→neutral
LONG,1.3361,1.3361,0.0,0.0,0.0,neutral→bull,8,3,2,bear→neutral
LONG,1.3362,1.3362,0.0,0.0,0.0,neutral→bull,14,2,1,bear→neutral
LONG,1.3363,1.3362,-9.999999999998899e-05,-1.0,-0.0074833495472565285,neutral→bull,41,2,1,bear→neutral
LONG,1.3364,1.3365,9.999999999998899e-05,1.0,0.007482789583956075,neutral→bull,47,5,2,bear→neutral
LONG,1.3366,1.3365,-9.999999999998899e-05,-1.0,-0.007481669908722803,neutral→bull,16,3,2,bear→neutral
SHORT,1.3364,1.336,0.00039999999999995595,4.0,0.0299311583358243,neutral→bear,21,2,7,bull→neutral
LONG,1.3361,1.336,-9.999999999998899e-05,-1.0,-0.007484469725319136,neutral→bull,7,4,4,bear→neutral
SHORT,1.3359,1.3359,0.0,0.0,0.0,neutral→bear,9,1,2,bull→neutral
LONG,1.336,1.336,0.0,0.0,0.0,neutral→bull,35,3,2,bear→neutral
SHORT,1.3359,1.3357,0.00019999999999997797,2.0,0.014971180477579008,neutral→bear,14,1,4,bull→neutral
SHORT,1.3356,1.3354,0.00019999999999997797,2.0,0.014974543276428422,neutral→bear,15,1,4,bull→neutral
LONG,1.3355,1.3358,0.000300000000000189,3.0,0.02246349681768544,neutral→bull,15,5,3,bear→neutral
LONG,1.3359,1.3363,0.00039999999999995595,4.0,0.029942360955158016,neutral→bull,14,6,2,bear→neutral
SHORT,1.3363,1.3356,0.000700000000000145,7.0,0.05238344683081231,neutral→bear,11,4,11,bull→neutral
SHORT,1.3355,1.3352,0.00029999999999996696,3.0,0.02246349681766881,neutral→bear,13,9,10,bull→neutral
LONG,1.3353,1.3361,0.0008000000000001339,8.0,0.0599116303452508,neutral→bull,7,11,6,bear→neutral
LONG,1.3362,1.3362,0.0,0.0,0.0,neutral→bull,25,7,4,bear→neutral
SHORT,1.3361,1.3361,0.0,0.0,0.0,neutral→bear,34,1,2,bull→neutral
SHORT,1.336,1.3362,-0.00019999999999997797,-2.0,-0.01497005988023787,neutral→bear,15,1,2,bull→neutral
SHORT,1.3361,1.3362,-9.999999999998899e-05,-1.0,-0.007484469725319136,neutral→bear,9,2,2,bull→neutral
LONG,1.3362,1.3363,9.999999999998899e-05,1.0,0.007483909594371275,neutral→bull,12,3,2,bear→neutral
LONG,1.3364,1.3365,9.999999999998899e-05,1.0,0.007482789583956075,neutral→bull,16,4,2,bear→neutral
SHORT,1.3364,1.3364,0.0,0.0,0.0,neutral→bear,14,0,1,force
