side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3259,1.3256,-0.000300000000000189,-3.0,-0.022626140734609623,neutral→bull,21,2,1,bear→neutral
LONG,1.3257,1.3256,-0.00010000000000021103,-1.0,-0.00754318473261002,neutral→bull,4,2,1,bear→neutral
LONG,1.3258,1.3257,-9.999999999998899e-05,-1.0,-0.007542615779151379,neutral→bull,4,2,5,bear→neutral
LONG,1.3258,1.3257,-9.999999999998899e-05,-1.0,-0.007542615779151379,neutral→bull,12,2,1,bear→neutral
LONG,1.3258,1.3261,0.00029999999999996696,3.0,0.022627847337454137,neutral→bull,7,6,5,bear→neutral
LONG,1.3263,1.3266,0.00029999999999996696,3.0,0.02261931689662723,neutral→bull,6,11,3,bear→neutral
LONG,1.3267,1.3263,-0.00039999999999995595,-4.0,-0.03014999623124715,neutral→bull,20,2,4,bear→neutral
SHORT,1.3262,1.3262,0.0,0.0,0.0,neutral→bear,24,1,2,bull→neutral
SHORT,1.3261,1.3261,0.0,0.0,0.0,neutral→bear,18,2,1,bull→neutral
LONG,1.3262,1.3264,0.00019999999999997797,2.0,0.015080681646808774,neutral→bull,13,4,3,bear→neutral
LONG,1.3265,1.3266,9.999999999998899e-05,1.0,0.007538635506972407,neutral→bull,6,4,3,bear→neutral
LONG,1.3268,1.3281,0.0013000000000000789,13.0,0.09798010250226703,neutral→bull,36,17,6,bear→neutral
LONG,1.3282,1.3279,-0.00029999999999996696,-3.0,-0.022586959795209076,neutral→bull,18,2,3,bear→neutral
SHORT,1.3278,1.3275,0.000300000000000189,3.0,0.02259376412111681,neutral→bear,20,3,7,bull→neutral
LONG,1.3276,1.328,0.000400000000000178,4.0,0.030129557095524107,neutral→bull,21,6,5,bear→neutral
LONG,1.3281,1.3278,-0.00029999999999996696,-3.0,-0.02258866049243031,neutral→bull,21,1,2,bear→neutral
SHORT,1.3277,1.3273,0.000400000000000178,4.0,0.030127287790930025,neutral→bear,3,4,7,bull→neutral
SHORT,1.3272,1.3273,-9.999999999998899e-05,-1.0,-0.007534659433392781,neutral→bear,5,1,2,bull→neutral
SHORT,1.3272,1.3275,-0.00029999999999996696,-3.0,-0.022603978300178344,neutral→bear,15,2,1,bull→neutral
LONG,1.3276,1.3276,0.0,0.0,0.0,neutral→bull,14,2,1,bear→neutral
LONG,1.3277,1.3275,-0.00020000000000020002,-2.0,-0.015063643895473376,neutral→bull,9,8,5,bear→neutral
LONG,1.3276,1.3287,0.001100000000000101,11.0,0.08285628201266201,neutral→bull,18,16,4,bear→neutral
LONG,1.3288,1.3293,0.0004999999999999449,5.0,0.037627934978924214,neutral→bull,33,7,2,bear→neutral
SHORT,1.3293,1.3288,0.0004999999999999449,5.0,0.03761378168960693,neutral→bear,32,4,7,bull→neutral
LONG,1.3288,1.3288,0.0,0.0,0.0,neutral→bull,4,5,2,bear→neutral
SHORT,1.3287,1.3279,0.0007999999999999119,8.0,0.06020922706404093,neutral→bear,22,6,16,bull→neutral
SHORT,1.3277,1.3276,0.00010000000000021103,1.0,0.007531821947745049,neutral→bear,23,0,2,force
