side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3525,1.3523,0.00019999999999997797,2.0,0.01478743068391704,neutral→bear,38,2,3,bull→neutral
LONG,1.3523,1.3522,-9.999999999998899e-05,-1.0,-0.007394808844190563,neutral→bull,3,2,1,bear→neutral
LONG,1.3523,1.3528,0.0004999999999999449,5.0,0.036974044220952816,neutral→bull,4,13,2,bear→neutral
LONG,1.3529,1.3533,0.00039999999999995595,4.0,0.02956611722965156,neutral→bull,12,8,2,bear→neutral
LONG,1.3534,1.3536,0.00019999999999997797,2.0,0.014777597162699718,neutral→bull,10,6,1,bear→neutral
LONG,1.3537,1.3535,-0.00019999999999997797,-2.0,-0.014774322227966164,neutral→bull,22,5,2,bear→neutral
SHORT,1.3534,1.3534,0.0,0.0,0.0,neutral→bear,25,1,2,bull→neutral
LONG,1.3535,1.3535,0.0,0.0,0.0,neutral→bull,21,3,2,bear→neutral
SHORT,1.3534,1.353,0.00039999999999995595,4.0,0.029555194325399436,neutral→bear,27,3,6,bull→neutral
SHORT,1.3528,1.3528,0.0,0.0,0.0,neutral→bear,18,1,2,bull→neutral
SHORT,1.3527,1.3529,-0.00019999999999997797,-2.0,-0.014785244326160862,neutral→bear,4,2,1,bull→neutral
LONG,1.353,1.3529,-9.999999999998899e-05,-1.0,-0.007390983000738284,neutral→bull,20,3,3,bear→neutral
SHORT,1.3528,1.3526,0.00019999999999997797,2.0,0.014784151389708603,neutral→bear,5,1,4,bull→neutral
LONG,1.3527,1.3526,-9.999999999998899e-05,-1.0,-0.007392622163080431,neutral→bull,18,3,3,bear→neutral
SHORT,1.3525,1.3525,0.0,0.0,0.0,neutral→bear,42,2,3,bull→neutral
LONG,1.3526,1.354,0.0014000000000000679,14.0,0.10350436196954517,neutral→bull,15,16,1,bear→neutral
SHORT,1.3539,1.3538,0.00010000000000021103,1.0,0.0073860698722365776,neutral→bear,10,4,5,bull→neutral
SHORT,1.3536,1.3539,-0.000300000000000189,-3.0,-0.022163120567389852,neutral→bear,17,2,1,bull→neutral
SHORT,1.3538,1.3536,0.00019999999999997797,2.0,0.014773230905597429,neutral→bear,15,1,4,bull→neutral
SHORT,1.3534,1.3528,0.0005999999999999339,6.0,0.044332791488099155,neutral→bear,6,4,10,bull→neutral
LONG,1.3529,1.3533,0.00039999999999995595,4.0,0.02956611722965156,neutral→bull,8,8,4,bear→neutral
SHORT,1.3532,1.3533,-9.999999999998899e-05,-1.0,-0.007389890629617868,neutral→bear,6,3,1,bull→neutral
LONG,1.3534,1.3539,0.000500000000000167,5.0,0.0369439929067657,neutral→bull,11,8,2,bear→neutral
SHORT,1.3538,1.354,-0.00020000000000020002,-2.0,-0.014773230905613829,neutral→bear,6,2,2,bull→neutral
SHORT,1.3539,1.354,-9.999999999998899e-05,-1.0,-0.0073860698722201775,neutral→bear,6,1,4,bull→neutral
LONG,1.3541,1.354,-9.999999999998899e-05,-1.0,-0.007384978952809171,neutral→bull,16,2,3,bear→neutral
SHORT,1.3539,1.354,-9.999999999998899e-05,-1.0,-0.0073860698722201775,neutral→bear,17,1,2,bull→neutral
LONG,1.3541,1.354,-9.999999999998899e-05,-1.0,-0.007384978952809171,neutral→bull,18,4,4,bear→neutral
SHORT,1.3539,1.3531,0.0008000000000001339,8.0,0.059088558977777816,neutral→bear,12,2,11,bull→neutral
SHORT,1.3529,1.3529,0.0,0.0,0.0,neutral→bear,10,2,3,bull→neutral
LONG,1.353,1.3529,-9.999999999998899e-05,-1.0,-0.007390983000738284,neutral→bull,8,2,2,bear→neutral
LONG,1.353,1.3533,0.00029999999999996696,3.0,0.022172949002214854,neutral→bull,5,6,1,bear→neutral
LONG,1.3534,1.3535,9.999999999998899e-05,1.0,0.007388798581349859,neutral→bull,15,2,0,force
