side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3428,1.3436,0.0007999999999999119,8.0,0.05957700327672862,neutral→bull,12,17,1,bear→neutral
SHORT,1.3435,1.3435,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3435,1.3438,0.000300000000000189,3.0,0.02232973576480752,neutral→bull,8,6,2,bear→neutral
LONG,1.3439,1.3438,-9.999999999998899e-05,-1.0,-0.007441029838528832,neutral→bull,9,5,1,bear→neutral
SHORT,1.3437,1.3434,0.00029999999999996696,3.0,0.02232641214556575,neutral→bear,26,3,7,bull→neutral
SHORT,1.3433,1.3435,-0.00019999999999997797,-2.0,-0.014888706915802723,neutral→bear,4,2,1,bull→neutral
LONG,1.3436,1.3434,-0.00019999999999997797,-2.0,-0.014885382554330006,neutral→bull,19,4,3,bear→neutral
SHORT,1.3433,1.3432,9.999999999998899e-05,1.0,0.007444353457901362,neutral→bear,7,2,3,bull→neutral
LONG,1.3432,1.3432,0.0,0.0,0.0,neutral→bull,19,2,1,bear→neutral
LONG,1.3433,1.3433,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3432,1.3427,0.0004999999999999449,5.0,0.03722453841571955,neutral→bear,18,4,10,bull→neutral
LONG,1.3428,1.3428,0.0,0.0,0.0,neutral→bull,3,5,5,bear→neutral
LONG,1.3428,1.3429,9.999999999998899e-05,1.0,0.007447125409591078,neutral→bull,31,8,3,bear→neutral
SHORT,1.3428,1.3421,0.0006999999999999229,7.0,0.05212987786713754,neutral→bear,16,4,9,bull→neutral
SHORT,1.342,1.3421,-9.999999999998899e-05,-1.0,-0.0074515648286131875,neutral→bear,7,3,3,bull→neutral
SHORT,1.342,1.3417,0.000300000000000189,3.0,0.02235469448585611,neutral→bear,16,1,6,bull→neutral
LONG,1.3418,1.3418,0.0,0.0,0.0,neutral→bull,3,2,3,bear→neutral
LONG,1.3419,1.3418,-9.999999999998899e-05,-1.0,-0.007452120128175645,neutral→bull,29,3,2,bear→neutral
LONG,1.3419,1.3419,0.0,0.0,0.0,neutral→bull,21,6,3,bear→neutral
SHORT,1.3418,1.3407,0.001100000000000101,11.0,0.08197943061559851,neutral→bear,14,4,14,bull→neutral
LONG,1.3407,1.3407,0.0,0.0,0.0,neutral→bull,15,3,2,bear→neutral
SHORT,1.3406,1.3396,0.001000000000000112,10.0,0.0745934656124207,neutral→bear,157,8,7,bull→neutral
LONG,1.3397,1.339,-0.0006999999999999229,-7.0,-0.052250503844138464,neutral→bull,14,10,0,force
