side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3353,1.3351,-0.00019999999999997797,-2.0,-0.014977907586308544,neutral→bull,83,14,1,bear→neutral
SHORT,1.335,1.3346,0.00039999999999995595,4.0,0.0299625468164761,neutral→bear,14,2,6,bull→neutral
SHORT,1.3344,1.3338,0.0005999999999999339,6.0,0.04496402877697347,neutral→bear,16,2,7,bull→neutral
LONG,1.3338,1.3337,-9.999999999998899e-05,-1.0,-0.007497375918427724,neutral→bull,22,10,4,bear→neutral
LONG,1.3336,1.3333,-0.00029999999999996696,-3.0,-0.02249550089981756,neutral→bull,38,3,3,bear→neutral
LONG,1.3318,1.3331,0.0012999999999998568,13.0,0.09761225409219527,neutral→bull,17,9,2,bear→neutral
LONG,1.3322,1.333,0.0007999999999999119,8.0,0.06005104338687223,neutral→bull,16,21,2,bear→neutral
SHORT,1.3329,1.3327,0.00019999999999997797,2.0,0.015004876584888437,neutral→bear,38,1,2,bull→neutral
SHORT,1.3326,1.3327,-9.999999999998899e-05,-1.0,-0.007504127269997673,neutral→bear,59,3,1,bull→neutral
LONG,1.3328,1.3328,0.0,0.0,0.0,neutral→bull,3,3,3,bear→neutral
SHORT,1.3327,1.3314,0.0013000000000000789,13.0,0.09754633450889764,neutral→bear,75,3,1,bull→neutral
LONG,1.3314,1.3321,0.000700000000000145,7.0,0.05257623554154612,neutral→bull,16,21,1,force
