side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3314,1.331,-0.00039999999999995595,-4.0,-0.030043563166588252,neutral→bull,6,6,9,bear→neutral
LONG,1.3311,1.3312,9.999999999998899e-05,1.0,0.007512583577491473,neutral→bull,4,7,4,bear→neutral
SHORT,1.3312,1.3311,9.999999999998899e-05,1.0,0.0075120192307684035,neutral→bear,12,2,3,bull→neutral
LONG,1.3312,1.331,-0.00019999999999997797,-2.0,-0.015024038461536807,neutral→bull,7,6,8,bear→neutral
LONG,1.3308,1.3308,0.0,0.0,0.0,neutral→bull,14,3,2,bear→neutral
LONG,1.3309,1.3307,-0.00019999999999997797,-2.0,-0.015027425050715906,neutral→bull,22,1,2,bear→neutral
LONG,1.3308,1.3304,-0.00039999999999995595,-4.0,-0.0300571085061584,neutral→bull,39,2,2,bear→neutral
LONG,1.3305,1.3313,0.0007999999999999119,8.0,0.06012777151446163,neutral→bull,12,19,3,bear→neutral
LONG,1.3314,1.3314,0.0,0.0,0.0,neutral→bull,16,2,1,bear→neutral
SHORT,1.3313,1.3309,0.00039999999999995595,4.0,0.03004581987530654,neutral→bear,15,2,6,bull→neutral
SHORT,1.3308,1.331,-0.00019999999999997797,-2.0,-0.0150285542530792,neutral→bear,3,2,1,bull→neutral
LONG,1.3311,1.3313,0.00019999999999997797,2.0,0.015025167154982946,neutral→bull,6,5,2,bear→neutral
SHORT,1.3312,1.3309,0.00029999999999996696,3.0,0.02253605769230521,neutral→bear,11,3,6,bull→neutral
SHORT,1.3308,1.3311,-0.00029999999999996696,-3.0,-0.0225428313796188,neutral→bear,28,2,1,bull→neutral
SHORT,1.331,1.3306,0.00039999999999995595,4.0,0.0300525920360598,neutral→bear,15,1,6,bull→neutral
LONG,1.3306,1.3308,0.00019999999999997797,2.0,0.015030813166990679,neutral→bull,22,7,2,bear→neutral
SHORT,1.3307,1.3306,9.999999999998899e-05,1.0,0.007514841812579018,neutral→bear,24,2,3,bull→neutral
SHORT,1.3304,1.3305,-9.999999999998899e-05,-1.0,-0.007516536380035251,neutral→bear,5,3,4,bull→neutral
SHORT,1.3304,1.3307,-0.00029999999999996696,-3.0,-0.022549609140105755,neutral→bear,14,2,1,bull→neutral
LONG,1.3308,1.3318,0.001000000000000112,10.0,0.07514277126541269,neutral→bull,6,13,3,bear→neutral
SHORT,1.3317,1.3309,0.0008000000000001339,8.0,0.06007359014794127,neutral→bear,4,3,10,bull→neutral
SHORT,1.3308,1.3302,0.0005999999999999339,6.0,0.0450856627592376,neutral→bear,15,2,8,bull→neutral
LONG,1.3303,1.3303,0.0,0.0,0.0,neutral→bull,14,2,1,bear→neutral
LONG,1.3304,1.3302,-0.00019999999999997797,-2.0,-0.015033072760070503,neutral→bull,16,2,1,bear→neutral
SHORT,1.3301,1.33,9.999999999998899e-05,1.0,0.007518231711900533,neutral→bear,17,1,3,force
