side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3531,1.3532,-9.999999999998899e-05,-1.0,-0.007390436774812578,neutral→bear,16,2,2,bull→neutral
LONG,1.3532,1.3533,9.999999999998899e-05,1.0,0.007389890629617868,neutral→bull,18,4,2,bear→neutral
SHORT,1.3533,1.3535,-0.00019999999999997797,-2.0,-0.014778689130272518,neutral→bear,36,3,1,bull→neutral
LONG,1.3535,1.3532,-0.00029999999999996696,-3.0,-0.02216475803472235,neutral→bull,14,1,3,bear→neutral
SHORT,1.3532,1.3524,0.0007999999999999119,8.0,0.05911912503694294,neutral→bear,109,3,3,bull→neutral
LONG,1.3524,1.3529,0.0004999999999999449,5.0,0.03697131026323166,neutral→bull,12,7,1,bear→neutral
SHORT,1.3529,1.3521,0.0007999999999999119,8.0,0.05913223445930312,neutral→bear,187,2,1,bull→neutral
LONG,1.3521,1.3535,0.0013999999999998458,14.0,0.10354263737888068,neutral→bull,11,27,2,bear→neutral
SHORT,1.3535,1.3535,0.0,0.0,0.0,neutral→bear,28,2,2,bull→neutral
LONG,1.3535,1.354,0.000500000000000167,5.0,0.036941263391220315,neutral→bull,23,8,1,bear→neutral
SHORT,1.354,1.3542,-0.00019999999999997797,-2.0,-0.014771048744459229,neutral→bear,18,3,1,bull→neutral
LONG,1.3542,1.3552,0.0009999999999998899,10.0,0.07384433613940998,neutral→bull,18,17,7,bear→neutral
SHORT,1.3552,1.3545,0.0006999999999999229,7.0,0.05165289256197778,neutral→bear,11,9,16,bull→neutral
LONG,1.3545,1.3546,9.999999999998899e-05,1.0,0.007382798080471686,neutral→bull,24,7,4,bear→neutral
SHORT,1.3546,1.3546,0.0,0.0,0.0,neutral→bear,13,5,6,bull→neutral
LONG,1.3546,1.3551,0.0004999999999999449,5.0,0.036911265318171044,neutral→bull,23,9,3,bear→neutral
SHORT,1.3551,1.3548,0.00029999999999996696,3.0,0.022138587558111354,neutral→bear,16,4,6,bull→neutral
LONG,1.3548,1.3549,9.999999999998899e-05,1.0,0.007381163271330749,neutral→bull,16,6,4,bear→neutral
SHORT,1.3549,1.3549,0.0,0.0,0.0,neutral→bear,12,2,3,bull→neutral
LONG,1.3549,1.3547,-0.00019999999999997797,-2.0,-0.014761236991658275,neutral→bull,14,3,2,bear→neutral
SHORT,1.3547,1.355,-0.00029999999999996696,-3.0,-0.022145124381779506,neutral→bear,10,4,2,bull→neutral
LONG,1.355,1.3549,-9.999999999998899e-05,-1.0,-0.0073800738007371944,neutral→bull,15,2,2,bear→neutral
SHORT,1.3549,1.3549,0.0,0.0,0.0,neutral→bear,45,1,1,force
