side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3419,1.342,9.999999999998899e-05,1.0,0.007452120128175645,neutral→bull,23,11,1,bear→neutral
SHORT,1.342,1.342,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.342,1.342,0.0,0.0,0.0,neutral→bull,13,5,4,bear→neutral
SHORT,1.342,1.3411,0.0009000000000001229,9.0,0.06706408345753523,neutral→bear,23,1,9,bull→neutral
LONG,1.3411,1.3408,-0.00029999999999996696,-3.0,-0.022369696517781448,neutral→bull,11,6,3,bear→neutral
SHORT,1.3408,1.3406,0.00019999999999997797,2.0,0.014916467780427952,neutral→bear,70,2,1,bull→neutral
LONG,1.3406,1.3414,0.0007999999999999119,8.0,0.05967477248992331,neutral→bull,12,17,4,bear→neutral
SHORT,1.3414,1.3414,0.0,0.0,0.0,neutral→bear,12,1,2,bull→neutral
LONG,1.3414,1.3414,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3414,1.3414,0.0,0.0,0.0,neutral→bear,13,6,6,bull→neutral
LONG,1.3414,1.3422,0.0008000000000001339,8.0,0.05963918294320367,neutral→bull,10,16,6,bear→neutral
SHORT,1.3422,1.3415,0.000700000000000145,7.0,0.052153181344072784,neutral→bear,12,18,25,bull→neutral
LONG,1.3415,1.3417,0.00019999999999997797,2.0,0.014908684308608124,neutral→bull,26,5,2,bear→neutral
SHORT,1.3417,1.3411,0.0005999999999999339,6.0,0.044719385853762686,neutral→bear,19,6,8,bull→neutral
LONG,1.3411,1.3421,0.001000000000000112,10.0,0.07456565505928804,neutral→bull,21,20,8,bear→neutral
SHORT,1.3421,1.3414,0.000700000000000145,7.0,0.05215706728262759,neutral→bear,11,3,9,bull→neutral
LONG,1.3414,1.3418,0.000400000000000178,4.0,0.02981959147161011,neutral→bull,10,6,1,bear→neutral
SHORT,1.3418,1.3409,0.0009000000000001229,9.0,0.06707407959458361,neutral→bear,12,10,16,bull→neutral
LONG,1.3409,1.3412,0.00029999999999996696,3.0,0.022373033037509656,neutral→bull,12,6,3,force
