side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3551,1.3544,-0.0006999999999999229,-7.0,-0.051656704302259826,neutral→bull,90,1,2,bear→neutral
SHORT,1.3544,1.3545,-9.999999999998899e-05,-1.0,-0.0073833431777900905,neutral→bear,14,4,3,bull→neutral
LONG,1.3545,1.3549,0.00039999999999995595,4.0,0.029531192321886744,neutral→bull,22,7,2,bear→neutral
SHORT,1.3549,1.3547,0.00019999999999997797,2.0,0.014761236991658275,neutral→bear,17,1,4,bull→neutral
LONG,1.3547,1.3543,-0.00039999999999995595,-4.0,-0.02952683250903934,neutral→bull,19,4,5,bear→neutral
SHORT,1.3543,1.3544,-9.999999999998899e-05,-1.0,-0.00738388835560725,neutral→bear,33,1,2,bull→neutral
LONG,1.3544,1.3529,-0.0015000000000000568,-15.0,-0.11075014766686775,neutral→bull,14,63,6,bear→neutral
SHORT,1.3529,1.3527,0.00019999999999997797,2.0,0.01478305861482578,neutral→bear,20,3,4,bull→neutral
LONG,1.3527,1.3527,0.0,0.0,0.0,neutral→bull,19,4,1,bear→neutral
SHORT,1.3527,1.3528,-9.999999999998899e-05,-1.0,-0.007392622163080431,neutral→bear,14,3,3,bull→neutral
LONG,1.3528,1.3531,0.00029999999999996696,3.0,0.022176227084562905,neutral→bull,21,11,4,bear→neutral
SHORT,1.3531,1.3535,-0.00039999999999995595,-4.0,-0.029561747099250312,neutral→bear,10,5,3,bull→neutral
LONG,1.3535,1.3537,0.00019999999999997797,2.0,0.014776505356481565,neutral→bull,11,4,1,bear→neutral
SHORT,1.3537,1.3532,0.0004999999999999449,5.0,0.036935805569915416,neutral→bear,16,0,6,force
