side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3387,1.3392,0.0004999999999999449,5.0,0.037349667587954355,neutral→bull,27,11,1,bear→neutral
SHORT,1.3392,1.3389,0.00029999999999996696,3.0,0.022401433691753805,neutral→bear,10,3,8,bull→neutral
LONG,1.3389,1.3393,0.00039999999999995595,4.0,0.029875270744637833,neutral→bull,11,7,2,bear→neutral
SHORT,1.3393,1.3386,0.0006999999999999229,7.0,0.052266109161496516,neutral→bear,14,1,10,bull→neutral
LONG,1.3386,1.3394,0.0007999999999999119,8.0,0.05976393246674973,neutral→bull,17,12,3,bear→neutral
SHORT,1.3394,1.3392,0.00019999999999997797,2.0,0.014932059130952515,neutral→bear,15,3,5,bull→neutral
LONG,1.3392,1.3396,0.00039999999999995595,4.0,0.029868578255671744,neutral→bull,20,6,2,bear→neutral
SHORT,1.3396,1.3399,-0.000300000000000189,-3.0,-0.022394744699924533,neutral→bear,11,3,1,bull→neutral
LONG,1.3399,1.3402,0.00029999999999996696,3.0,0.02238973057690626,neutral→bull,13,8,4,bear→neutral
SHORT,1.3402,1.3404,-0.00019999999999997797,-2.0,-0.014923145799132813,neutral→bear,12,2,3,bull→neutral
LONG,1.3404,1.3401,-0.00029999999999996696,-3.0,-0.022381378692925016,neutral→bull,14,2,2,bear→neutral
SHORT,1.3401,1.3403,-0.00019999999999997797,-2.0,-0.014924259383626444,neutral→bear,26,2,1,bull→neutral
LONG,1.3403,1.3405,0.00019999999999997797,2.0,0.014922032380808622,neutral→bull,13,4,1,bear→neutral
SHORT,1.3405,1.3405,0.0,0.0,0.0,neutral→bear,26,1,2,bull→neutral
LONG,1.3405,1.3409,0.00039999999999995595,4.0,0.02983961208503961,neutral→bull,21,6,1,bear→neutral
SHORT,1.3409,1.3402,0.0006999999999999229,7.0,0.052203743754189194,neutral→bear,14,2,9,bull→neutral
LONG,1.3402,1.3399,-0.00029999999999996696,-3.0,-0.022384718698699218,neutral→bull,11,1,3,bear→neutral
SHORT,1.3399,1.3399,0.0,0.0,0.0,neutral→bear,18,1,2,bull→neutral
LONG,1.3399,1.3398,-9.999999999998899e-05,-1.0,-0.007463243525635419,neutral→bull,10,8,4,bear→neutral
SHORT,1.3398,1.3386,0.0012000000000000899,12.0,0.08956560680699281,neutral→bear,20,2,16,bull→neutral
LONG,1.3386,1.3388,0.00019999999999997797,2.0,0.014940983116687432,neutral→bull,13,4,1,bear→neutral
SHORT,1.3388,1.339,-0.00019999999999997797,-2.0,-0.014938751120404688,neutral→bear,25,2,1,bull→neutral
LONG,1.339,1.3394,0.00039999999999995595,4.0,0.029873039581774157,neutral→bull,18,6,1,bear→neutral
SHORT,1.3394,1.3396,-0.00019999999999997797,-2.0,-0.014932059130952515,neutral→bear,34,2,1,bull→neutral
LONG,1.3396,1.3398,0.00020000000000020002,2.0,0.014929829799955214,neutral→bull,14,4,1,bear→neutral
SHORT,1.3398,1.3397,0.00010000000000021103,1.0,0.007463800567264593,neutral→bear,11,3,5,bull→neutral
LONG,1.3397,1.3396,-9.999999999998899e-05,-1.0,-0.00746435769201978,neutral→bull,16,3,2,bear→neutral
SHORT,1.3396,1.3393,0.00029999999999996696,3.0,0.022394744699907956,neutral→bear,22,3,7,bull→neutral
LONG,1.3393,1.3399,0.000600000000000156,6.0,0.04479952213844217,neutral→bull,10,8,2,bear→neutral
SHORT,1.3399,1.3398,9.999999999998899e-05,1.0,0.007463243525635419,neutral→bear,16,1,4,bull→neutral
LONG,1.3398,1.3398,0.0,0.0,0.0,neutral→bull,3,1,0,force
