side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.337,1.3372,0.00019999999999997797,2.0,0.014958863126400747,neutral→bull,83,10,2,bear→neutral
SHORT,1.3372,1.3372,0.0,0.0,0.0,neutral→bear,12,3,3,bull→neutral
LONG,1.3372,1.3369,-0.00029999999999996696,-3.0,-0.02243493867783181,neutral→bull,12,1,3,bear→neutral
SHORT,1.3369,1.3378,-0.0009000000000001229,-9.0,-0.06731991921610614,neutral→bear,11,9,3,bull→neutral
LONG,1.3378,1.3378,0.0,0.0,0.0,neutral→bull,16,2,1,bear→neutral
SHORT,1.3378,1.3382,-0.00039999999999995595,-4.0,-0.029899835550901175,neutral→bear,12,4,1,bull→neutral
LONG,1.3382,1.3379,-0.00029999999999996696,-3.0,-0.022418173666116196,neutral→bull,30,1,2,bear→neutral
SHORT,1.3379,1.338,-9.999999999998899e-05,-1.0,-0.0074744001793847804,neutral→bear,28,2,1,bull→neutral
LONG,1.338,1.3378,-0.00019999999999997797,-2.0,-0.01494768310911644,neutral→bull,28,2,2,bear→neutral
SHORT,1.3378,1.338,-0.00019999999999997797,-2.0,-0.014949917775450587,neutral→bear,13,2,3,bull→neutral
LONG,1.338,1.3378,-0.00019999999999997797,-2.0,-0.01494768310911644,neutral→bull,17,5,4,bear→neutral
SHORT,1.3378,1.3378,0.0,0.0,0.0,neutral→bear,19,1,2,bull→neutral
LONG,1.3378,1.3376,-0.00020000000000020002,-2.0,-0.014949917775467187,neutral→bull,15,3,4,bear→neutral
SHORT,1.3376,1.3371,0.0004999999999999449,5.0,0.0373803827751155,neutral→bear,23,5,8,bull→neutral
LONG,1.3371,1.3389,0.0018000000000000238,18.0,0.1346196993493399,neutral→bull,12,24,12,bear→neutral
SHORT,1.3389,1.339,-9.999999999998899e-05,-1.0,-0.007468817686159458,neutral→bear,27,1,2,bull→neutral
LONG,1.339,1.3398,0.0008000000000001339,8.0,0.05974607916356489,neutral→bull,18,10,1,bear→neutral
SHORT,1.3398,1.3395,0.000300000000000189,3.0,0.022391401701760634,neutral→bear,20,1,6,bull→neutral
LONG,1.3395,1.3423,0.0028000000000001357,28.0,0.20903322135126062,neutral→bull,28,42,15,bear→neutral
SHORT,1.3423,1.3419,0.00039999999999995595,4.0,0.029799597705427696,neutral→bear,12,2,8,bull→neutral
LONG,1.3419,1.3417,-0.00020000000000020002,-2.0,-0.014904240256367836,neutral→bull,10,1,2,bear→neutral
SHORT,1.3417,1.3407,0.0009999999999998899,10.0,0.07453230975627115,neutral→bear,17,2,12,bull→neutral
LONG,1.3407,1.3418,0.001100000000000101,11.0,0.08204669202656083,neutral→bull,10,16,5,bear→neutral
SHORT,1.3418,1.3421,-0.00029999999999996696,-3.0,-0.022358026531522354,neutral→bear,14,3,1,bull→neutral
LONG,1.3421,1.3419,-0.00019999999999997797,-2.0,-0.014902019223603158,neutral→bull,11,1,2,bear→neutral
SHORT,1.3419,1.3421,-0.00019999999999997797,-2.0,-0.01490424025635129,neutral→bear,26,2,1,bull→neutral
LONG,1.3421,1.3421,0.0,0.0,0.0,neutral→bull,12,5,3,bear→neutral
SHORT,1.3421,1.3418,0.00029999999999996696,3.0,0.022353028835404735,neutral→bear,17,0,4,force
