side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3449,1.3448,-9.999999999998899e-05,-1.0,-0.007435497062977842,neutral→bull,45,6,2,bear→neutral
SHORT,1.3448,1.3449,-9.999999999998899e-05,-1.0,-0.007436049970254981,neutral→bear,42,2,5,bull→neutral
LONG,1.3449,1.3451,0.00019999999999997797,2.0,0.014870994125955684,neutral→bull,13,6,3,bear→neutral
SHORT,1.3451,1.3452,-9.999999999998899e-05,-1.0,-0.007434391495055311,neutral→bear,34,3,3,bull→neutral
LONG,1.3452,1.3458,0.000600000000000156,6.0,0.044603033006256024,neutral→bull,99,14,7,bear→neutral
SHORT,1.3458,1.3454,0.000400000000000178,4.0,0.029722098380158858,neutral→bear,15,1,6,bull→neutral
LONG,1.3454,1.3456,0.00019999999999997797,2.0,0.014865467518951835,neutral→bull,12,4,1,bear→neutral
SHORT,1.3456,1.3455,9.999999999998899e-05,1.0,0.007431629013078849,neutral→bear,76,2,4,bull→neutral
LONG,1.3455,1.3459,0.000400000000000178,4.0,0.02972872538091252,neutral→bull,22,9,4,bear→neutral
SHORT,1.3459,1.3455,0.000400000000000178,4.0,0.029719890036420088,neutral→bear,18,10,14,bull→neutral
LONG,1.3455,1.3455,0.0,0.0,0.0,neutral→bull,13,2,1,bear→neutral
SHORT,1.3455,1.3455,0.0,0.0,0.0,neutral→bear,35,2,3,bull→neutral
LONG,1.3455,1.3453,-0.00019999999999997797,-2.0,-0.01486436269044801,neutral→bull,22,1,4,bear→neutral
SHORT,1.3453,1.3445,0.0007999999999999119,8.0,0.05946629004682316,neutral→bear,18,1,10,bull→neutral
LONG,1.3445,1.3448,0.00029999999999996696,3.0,0.022313127556710076,neutral→bull,22,5,1,bear→neutral
SHORT,1.3448,1.3451,-0.00029999999999996696,-3.0,-0.022308149910764945,neutral→bear,25,2,1,bull→neutral
LONG,1.3451,1.3449,-0.00019999999999997797,-2.0,-0.014868782990110622,neutral→bull,18,1,2,bear→neutral
SHORT,1.3449,1.345,-9.999999999998899e-05,-1.0,-0.007435497062977842,neutral→bear,12,1,2,bull→neutral
LONG,1.345,1.3449,-9.999999999998899e-05,-1.0,-0.007434944237917397,neutral→bull,15,2,1,bear→neutral
SHORT,1.3449,1.3445,0.00039999999999995595,4.0,0.029741988251911367,neutral→bear,13,2,7,bull→neutral
LONG,1.3445,1.3445,0.0,0.0,0.0,neutral→bull,19,2,1,bear→neutral
SHORT,1.3445,1.3446,-9.999999999998899e-05,-1.0,-0.0074377091855700244,neutral→bear,24,2,3,bull→neutral
LONG,1.3446,1.3446,0.0,0.0,0.0,neutral→bull,12,3,2,bear→neutral
SHORT,1.3446,1.3444,0.00019999999999997797,2.0,0.014874312063065446,neutral→bear,18,2,5,bull→neutral
LONG,1.3444,1.3445,9.999999999998899e-05,1.0,0.007438262421897424,neutral→bull,33,4,2,bear→neutral
SHORT,1.3445,1.3445,0.0,0.0,0.0,neutral→bear,20,2,4,force
