side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3469,1.3463,0.0005999999999999339,6.0,0.04454673695151339,neutral→bear,65,2,5,bull→neutral
LONG,1.3463,1.3476,0.0012999999999998568,13.0,0.09656094481169553,neutral→bull,17,27,3,bear→neutral
SHORT,1.3476,1.3476,0.0,0.0,0.0,neutral→bear,17,1,2,bull→neutral
LONG,1.3476,1.3473,-0.00029999999999996696,-3.0,-0.02226179875333682,neutral→bull,11,1,2,bear→neutral
SHORT,1.3473,1.3472,9.999999999998899e-05,1.0,0.00742225191122905,neutral→bear,39,2,3,bull→neutral
LONG,1.3472,1.3473,9.999999999998899e-05,1.0,0.007422802850355478,neutral→bull,30,4,2,bear→neutral
SHORT,1.3473,1.3477,-0.00039999999999995595,-4.0,-0.0296890076449162,neutral→bear,13,5,3,bull→neutral
LONG,1.3477,1.3475,-0.00019999999999997797,-2.0,-0.014840097944644802,neutral→bull,18,2,3,bear→neutral
SHORT,1.3475,1.3474,9.999999999998899e-05,1.0,0.007421150278292319,neutral→bear,13,5,7,bull→neutral
LONG,1.3474,1.3473,-9.999999999998899e-05,-1.0,-0.007421701053880733,neutral→bull,15,3,3,bear→neutral
SHORT,1.3473,1.3466,0.0006999999999999229,7.0,0.051955763378603345,neutral→bear,21,2,10,bull→neutral
LONG,1.3466,1.3466,0.0,0.0,0.0,neutral→bull,36,3,2,bear→neutral
SHORT,1.3466,1.3469,-0.00029999999999996696,-3.0,-0.022278330610423804,neutral→bear,26,3,1,bull→neutral
LONG,1.3469,1.347,9.999999999998899e-05,1.0,0.007424456158585566,neutral→bull,18,4,1,bear→neutral
SHORT,1.347,1.3473,-0.00029999999999996696,-3.0,-0.022271714922046545,neutral→bear,13,4,2,bull→neutral
LONG,1.3473,1.3477,0.00039999999999995595,4.0,0.0296890076449162,neutral→bull,11,6,2,bear→neutral
SHORT,1.3477,1.348,-0.000300000000000189,-3.0,-0.022260146916983678,neutral→bear,15,3,1,bull→neutral
LONG,1.348,1.349,0.0009999999999998899,10.0,0.07418397626111943,neutral→bull,16,15,5,bear→neutral
SHORT,1.349,1.3492,-0.00019999999999997797,-2.0,-0.014825796886581023,neutral→bear,26,5,4,bull→neutral
LONG,1.3492,1.3496,0.00039999999999995595,4.0,0.029647198339753628,neutral→bull,15,13,7,bear→neutral
SHORT,1.3496,1.3497,-9.999999999998899e-05,-1.0,-0.007409602845286678,neutral→bear,30,3,3,bull→neutral
LONG,1.3497,1.3494,-0.00029999999999996696,-3.0,-0.022227161591462326,neutral→bull,36,1,3,bear→neutral
SHORT,1.3494,1.349,0.00039999999999995595,4.0,0.029642804209274932,neutral→bear,21,1,6,bull→neutral
LONG,1.349,1.3493,0.00029999999999996696,3.0,0.022238695329871532,neutral→bull,21,6,2,bear→neutral
SHORT,1.3493,1.3491,0.00019999999999997797,2.0,0.014822500555842139,neutral→bear,20,1,4,bull→neutral
LONG,1.3491,1.3491,0.0,0.0,0.0,neutral→bull,17,2,1,bear→neutral
SHORT,1.3491,1.3491,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3491,1.3491,0.0,0.0,0.0,neutral→bull,0,1,1,force
