side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3367,1.3366,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bull,23,9,4,bear→neutral
SHORT,1.3366,1.3366,0.0,0.0,0.0,neutral→bear,12,1,2,bull→neutral
LONG,1.3366,1.3365,-9.999999999998899e-05,-1.0,-0.007481669908722803,neutral→bull,16,3,3,bear→neutral
SHORT,1.3365,1.3365,0.0,0.0,0.0,neutral→bear,11,4,4,bull→neutral
LONG,1.3365,1.3367,0.00019999999999997797,2.0,0.014964459408902205,neutral→bull,22,10,6,bear→neutral
SHORT,1.3367,1.3367,0.0,0.0,0.0,neutral→bear,17,3,4,bull→neutral
LONG,1.3367,1.3365,-0.00019999999999997797,-2.0,-0.014962220393504748,neutral→bull,30,1,2,bear→neutral
SHORT,1.3365,1.3363,0.00019999999999997797,2.0,0.014964459408902205,neutral→bear,20,4,2,bull→neutral
LONG,1.3363,1.3366,0.00029999999999996696,3.0,0.022450048641769586,neutral→bull,27,12,6,bear→neutral
SHORT,1.3366,1.3364,0.00019999999999997797,2.0,0.014963339817445607,neutral→bear,28,2,4,bull→neutral
LONG,1.3364,1.3365,9.999999999998899e-05,1.0,0.007482789583956075,neutral→bull,23,6,3,bear→neutral
SHORT,1.3365,1.3366,-9.999999999998899e-05,-1.0,-0.0074822297044511024,neutral→bear,23,2,2,bull→neutral
LONG,1.3366,1.3366,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3366,1.3364,0.00019999999999997797,2.0,0.014963339817445607,neutral→bear,10,4,6,bull→neutral
LONG,1.3364,1.3365,9.999999999998899e-05,1.0,0.007482789583956075,neutral→bull,24,4,2,bear→neutral
SHORT,1.3365,1.3365,0.0,0.0,0.0,neutral→bear,10,2,3,bull→neutral
LONG,1.3365,1.3367,0.00019999999999997797,2.0,0.014964459408902205,neutral→bull,12,4,3,bear→neutral
SHORT,1.3367,1.3366,9.999999999998899e-05,1.0,0.007481110196752374,neutral→bear,15,3,5,bull→neutral
LONG,1.3366,1.337,0.00039999999999995595,4.0,0.029926679634891214,neutral→bull,16,6,2,bear→neutral
SHORT,1.337,1.3367,0.00029999999999996696,3.0,0.02243829468960112,neutral→bear,22,3,8,bull→neutral
LONG,1.3367,1.3367,0.0,0.0,0.0,neutral→bull,19,7,3,bear→neutral
SHORT,1.3367,1.3352,0.0015000000000000568,15.0,0.11221665295130222,neutral→bear,11,6,20,bull→neutral
LONG,1.3352,1.3354,0.00019999999999997797,2.0,0.014979029358895894,neutral→bull,40,5,3,bear→neutral
SHORT,1.3354,1.3355,-9.999999999998899e-05,-1.0,-0.007488392990863337,neutral→bear,32,4,3,bull→neutral
LONG,1.3355,1.3359,0.000400000000000178,4.0,0.029951329090241705,neutral→bull,16,6,1,bear→neutral
SHORT,1.3359,1.3361,-0.00019999999999997797,-2.0,-0.014971180477579008,neutral→bear,11,4,4,bull→neutral
LONG,1.3361,1.3363,0.00019999999999997797,2.0,0.014968939450638272,neutral→bull,19,7,5,bear→neutral
SHORT,1.3363,1.3354,0.0009000000000001229,9.0,0.06735014592532537,neutral→bear,3,5,11,force
