side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3542,1.3539,-0.00029999999999996696,-3.0,-0.02215330084182299,neutral→bull,17,1,2,bear→neutral
SHORT,1.3539,1.354,-9.999999999998899e-05,-1.0,-0.0073860698722201775,neutral→bear,24,3,3,bull→neutral
LONG,1.354,1.354,0.0,0.0,0.0,neutral→bull,14,3,3,bear→neutral
SHORT,1.354,1.3531,0.0009000000000001229,9.0,0.06646971935008293,neutral→bear,24,5,5,bull→neutral
LONG,1.3531,1.3534,0.00029999999999996696,3.0,0.022171310324437733,neutral→bull,23,23,2,bear→neutral
SHORT,1.3534,1.3532,0.00019999999999997797,2.0,0.014777597162699718,neutral→bear,16,4,2,bull→neutral
LONG,1.3532,1.3536,0.00039999999999995595,4.0,0.02955956251847147,neutral→bull,18,27,8,bear→neutral
SHORT,1.3536,1.3541,-0.000500000000000167,-5.0,-0.036938534278972146,neutral→bear,11,11,3,bull→neutral
LONG,1.3541,1.3539,-0.00019999999999997797,-2.0,-0.014769957905618343,neutral→bull,30,1,2,bear→neutral
SHORT,1.3539,1.3522,0.0017000000000000348,17.0,0.1255631878277594,neutral→bear,42,2,15,bull→neutral
LONG,1.3522,1.3524,0.00019999999999997797,2.0,0.014790711433218308,neutral→bull,25,4,2,bear→neutral
SHORT,1.3524,1.3518,0.000600000000000156,6.0,0.04436557231589441,neutral→bear,56,1,2,bull→neutral
LONG,1.3518,1.3528,0.001000000000000112,10.0,0.07397544015387719,neutral→bull,27,11,4,bear→neutral
SHORT,1.3528,1.3531,-0.00029999999999996696,-3.0,-0.022176227084562905,neutral→bear,15,3,2,bull→neutral
LONG,1.3531,1.3529,-0.00019999999999997797,-2.0,-0.014780873549625156,neutral→bull,21,7,4,bear→neutral
SHORT,1.3529,1.353,-9.999999999998899e-05,-1.0,-0.00739152930741289,neutral→bear,17,2,3,bull→neutral
LONG,1.353,1.353,0.0,0.0,0.0,neutral→bull,39,2,1,bear→neutral
SHORT,1.353,1.3523,0.0006999999999999229,7.0,0.051736881005167996,neutral→bear,8,2,10,force
