side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3481,1.3484,-0.00029999999999996696,-3.0,-0.022253542022102734,neutral→bear,12,3,2,bull→neutral
LONG,1.3484,1.3483,-9.999999999998899e-05,-1.0,-0.007416196974190817,neutral→bull,16,2,1,bear→neutral
SHORT,1.3483,1.3483,0.0,0.0,0.0,neutral→bear,45,1,2,bull→neutral
LONG,1.3483,1.3482,-9.999999999998899e-05,-1.0,-0.00741674701475851,neutral→bull,11,2,1,bear→neutral
SHORT,1.3482,1.3486,-0.00039999999999995595,-4.0,-0.02966918854768995,neutral→bear,18,4,2,bull→neutral
LONG,1.3486,1.3488,0.00019999999999997797,2.0,0.014830194275543376,neutral→bull,13,4,1,bear→neutral
SHORT,1.3488,1.3486,0.00019999999999997797,2.0,0.014827995255039885,neutral→bear,18,1,4,bull→neutral
LONG,1.3486,1.3495,0.0008999999999999009,9.0,0.0667358742399452,neutral→bull,17,11,2,bear→neutral
SHORT,1.3495,1.3497,-0.00019999999999997797,-2.0,-0.0148203038162266,neutral→bear,36,3,2,bull→neutral
LONG,1.3497,1.3499,0.00020000000000020002,2.0,0.014818107727658002,neutral→bull,14,4,1,bear→neutral
SHORT,1.3499,1.3498,9.999999999998899e-05,1.0,0.007407956144898806,neutral→bear,30,2,5,bull→neutral
LONG,1.3498,1.3507,0.0008999999999999009,9.0,0.06667654467327758,neutral→bull,13,11,2,bear→neutral
SHORT,1.3507,1.3506,9.999999999998899e-05,1.0,0.007403568520025837,neutral→bear,21,4,3,bull→neutral
LONG,1.3506,1.351,0.00039999999999995595,4.0,0.029616466755512806,neutral→bull,22,8,4,bear→neutral
SHORT,1.351,1.3503,0.0006999999999999229,7.0,0.05181347150258497,neutral→bear,10,6,12,bull→neutral
LONG,1.3503,1.3504,9.999999999998899e-05,1.0,0.007405761682588239,neutral→bull,10,4,3,bear→neutral
SHORT,1.3504,1.3501,0.00029999999999996696,3.0,0.02221563981042409,neutral→bear,22,2,6,bull→neutral
LONG,1.3501,1.3505,0.00039999999999995595,4.0,0.029627435004811194,neutral→bull,15,6,1,bear→neutral
SHORT,1.3505,1.3506,-9.999999999998899e-05,-1.0,-0.007404664938910698,neutral→bear,16,3,3,bull→neutral
LONG,1.3506,1.3516,0.0009999999999998899,10.0,0.07404116688878201,neutral→bull,12,14,7,bear→neutral
SHORT,1.3516,1.3507,0.0008999999999999009,9.0,0.06658774785438747,neutral→bear,29,5,13,bull→neutral
LONG,1.3507,1.3515,0.0007999999999999119,8.0,0.059228548160206694,neutral→bull,17,10,2,bear→neutral
SHORT,1.3515,1.3516,-9.999999999998899e-05,-1.0,-0.007399186089529337,neutral→bear,20,2,3,bull→neutral
LONG,1.3516,1.3515,-9.999999999998899e-05,-1.0,-0.007398638650487496,neutral→bull,10,3,3,bear→neutral
SHORT,1.3515,1.3515,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3515,1.3518,0.00029999999999996696,3.0,0.022197558268588012,neutral→bull,17,6,2,bear→neutral
SHORT,1.3518,1.3517,9.999999999998899e-05,1.0,0.007397544015386077,neutral→bear,10,3,5,bull→neutral
LONG,1.3517,1.3515,-0.00019999999999997797,-2.0,-0.01479618258489147,neutral→bull,13,3,4,bear→neutral
SHORT,1.3515,1.3515,0.0,0.0,0.0,neutral→bear,13,1,2,bull→neutral
LONG,1.3515,1.3516,9.999999999998899e-05,1.0,0.007399186089529337,neutral→bull,22,4,4,bear→neutral
SHORT,1.3516,1.3516,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3516,1.3516,0.0,0.0,0.0,neutral→bull,16,2,1,bear→neutral
SHORT,1.3516,1.3518,-0.00019999999999997797,-2.0,-0.014797277300974992,neutral→bear,24,2,1,bull→neutral
LONG,1.3518,1.352,0.00020000000000020002,2.0,0.01479508803078858,neutral→bull,11,3,0,force
