side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3413,1.3409,-0.00039999999999995595,-4.0,-0.02982181465741862,neutral→bull,51,6,2,bear→neutral
SHORT,1.3409,1.3405,0.00039999999999995595,4.0,0.02983071071667954,neutral→bear,29,3,6,bull→neutral
LONG,1.3405,1.3403,-0.00019999999999997797,-2.0,-0.014919806042519804,neutral→bull,16,6,3,bear→neutral
SHORT,1.3403,1.3394,0.0009000000000001229,9.0,0.06714914571365536,neutral→bear,161,2,1,bull→neutral
LONG,1.3394,1.3391,-0.00029999999999996696,-3.0,-0.022398088696428772,neutral→bull,14,8,1,bear→neutral
SHORT,1.3391,1.3393,-0.00019999999999997797,-2.0,-0.01493540437607184,neutral→bear,23,4,1,bull→neutral
LONG,1.3393,1.3396,0.00029999999999996696,3.0,0.022399761069212796,neutral→bull,55,10,4,bear→neutral
SHORT,1.3396,1.3391,0.0004999999999999449,5.0,0.037324574499846594,neutral→bear,24,8,5,bull→neutral
LONG,1.3391,1.3389,-0.00019999999999997797,-2.0,-0.01493540437607184,neutral→bull,34,5,2,bear→neutral
SHORT,1.3389,1.3389,0.0,0.0,0.0,neutral→bear,31,3,3,bull→neutral
LONG,1.3389,1.339,9.999999999998899e-05,1.0,0.007468817686159458,neutral→bull,11,6,1,bear→neutral
SHORT,1.339,1.339,0.0,0.0,0.0,neutral→bear,16,4,4,bull→neutral
LONG,1.339,1.339,0.0,0.0,0.0,neutral→bull,14,6,5,bear→neutral
SHORT,1.339,1.3383,0.0006999999999999229,7.0,0.05227781926810478,neutral→bear,24,4,7,bull→neutral
LONG,1.3383,1.3383,0.0,0.0,0.0,neutral→bull,20,7,4,bear→neutral
SHORT,1.3383,1.3382,9.999999999998899e-05,1.0,0.007472166180975041,neutral→bear,41,2,1,bull→neutral
LONG,1.3382,1.338,-0.00019999999999997797,-2.0,-0.014945449110744132,neutral→bull,12,2,2,bear→neutral
SHORT,1.338,1.338,0.0,0.0,0.0,neutral→bear,24,2,2,bull→neutral
LONG,1.338,1.3375,-0.000500000000000167,-5.0,-0.037369207772807694,neutral→bull,15,6,1,bear→neutral
SHORT,1.3375,1.3377,-0.00019999999999997797,-2.0,-0.014953271028035736,neutral→bear,15,4,1,bull→neutral
LONG,1.3377,1.3381,0.000400000000000178,4.0,0.02990207071841056,neutral→bull,17,14,5,bear→neutral
SHORT,1.3381,1.3383,-0.00019999999999997797,-2.0,-0.014946566026453775,neutral→bear,13,5,2,bull→neutral
LONG,1.3383,1.3393,0.0009999999999998899,10.0,0.07472166180975041,neutral→bull,11,15,6,bear→neutral
SHORT,1.3393,1.339,0.00029999999999996696,3.0,0.022399761069212796,neutral→bear,15,0,4,force
