side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3399,1.3394,-0.000500000000000167,-5.0,-0.03731621762819366,neutral→bull,16,3,2,bear→neutral
SHORT,1.3394,1.3394,0.0,0.0,0.0,neutral→bear,18,2,3,bull→neutral
LONG,1.3394,1.3394,0.0,0.0,0.0,neutral→bull,29,2,3,bear→neutral
SHORT,1.3394,1.3396,-0.00019999999999997797,-2.0,-0.014932059130952515,neutral→bear,12,1,2,bull→neutral
LONG,1.3396,1.3397,9.999999999998899e-05,1.0,0.007464914899969318,neutral→bull,75,5,3,bear→neutral
SHORT,1.3397,1.3392,0.0004999999999999449,5.0,0.0373217884600989,neutral→bear,53,2,2,bull→neutral
LONG,1.3392,1.3394,0.00019999999999997797,2.0,0.014934289127835872,neutral→bull,23,4,1,bear→neutral
SHORT,1.3394,1.3395,-9.999999999998899e-05,-1.0,-0.007466029565476258,neutral→bear,21,4,2,bull→neutral
LONG,1.3395,1.3395,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3395,1.3399,-0.000400000000000178,-4.0,-0.029861888764477644,neutral→bear,20,4,3,bull→neutral
LONG,1.3399,1.3403,0.00039999999999995595,4.0,0.029852974102541677,neutral→bull,12,7,2,bear→neutral
SHORT,1.3403,1.3405,-0.00019999999999997797,-2.0,-0.014922032380808622,neutral→bear,24,3,1,bull→neutral
LONG,1.3405,1.3409,0.00039999999999995595,4.0,0.02983961208503961,neutral→bull,15,6,2,bear→neutral
SHORT,1.3409,1.341,-9.999999999998899e-05,-1.0,-0.007457677679169885,neutral→bear,17,2,1,bull→neutral
LONG,1.341,1.3416,0.0005999999999999339,6.0,0.04474272930648277,neutral→bull,20,10,2,bear→neutral
SHORT,1.3416,1.3418,-0.00020000000000020002,-2.0,-0.01490757304712284,neutral→bear,60,2,1,bull→neutral
LONG,1.3418,1.3418,0.0,0.0,0.0,neutral→bull,13,2,1,bear→neutral
SHORT,1.3418,1.3421,-0.00029999999999996696,-3.0,-0.022358026531522354,neutral→bear,13,2,1,bull→neutral
LONG,1.3421,1.3419,-0.00019999999999997797,-2.0,-0.014902019223603158,neutral→bull,33,2,3,bear→neutral
SHORT,1.3419,1.3422,-0.00029999999999996696,-3.0,-0.022356360384526937,neutral→bear,13,2,1,bull→neutral
LONG,1.3422,1.342,-0.00019999999999997797,-2.0,-0.014900908955444641,neutral→bull,16,2,2,bear→neutral
SHORT,1.342,1.3422,-0.00019999999999997797,-2.0,-0.014903129657226375,neutral→bear,12,4,2,bull→neutral
LONG,1.3422,1.3421,-9.999999999998899e-05,-1.0,-0.0074504544777223205,neutral→bull,18,5,5,bear→neutral
SHORT,1.3421,1.3427,-0.0005999999999999339,-6.0,-0.04470605767080947,neutral→bear,18,10,4,bull→neutral
LONG,1.3427,1.343,0.00029999999999996696,3.0,0.022343040142992994,neutral→bull,14,5,3,bear→neutral
SHORT,1.343,1.3431,-9.999999999998899e-05,-1.0,-0.007446016381235219,neutral→bear,43,2,1,bull→neutral
LONG,1.3431,1.3447,0.0016000000000000458,16.0,0.119127391854668,neutral→bull,22,21,5,bear→neutral
SHORT,1.3447,1.345,-0.00029999999999996696,-3.0,-0.022309808879301476,neutral→bear,23,4,3,bull→neutral
LONG,1.345,1.3447,-0.00029999999999996696,-3.0,-0.02230483271375219,neutral→bull,13,2,3,bear→neutral
SHORT,1.3447,1.3439,0.0007999999999999119,8.0,0.05949282367813727,neutral→bear,11,4,13,bull→neutral
LONG,1.3439,1.345,0.0010999999999998789,11.0,0.08185132822381716,neutral→bull,14,20,8,bear→neutral
SHORT,1.345,1.3452,-0.00019999999999997797,-2.0,-0.014869888475834795,neutral→bear,18,2,4,force
