side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3439,1.3434,-0.000500000000000167,-5.0,-0.037205149192660686,neutral→bull,17,2,1,bear→neutral
SHORT,1.3434,1.3432,0.00019999999999997797,2.0,0.014887598630339288,neutral→bear,21,2,5,bull→neutral
LONG,1.3432,1.3432,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3432,1.3433,-9.999999999998899e-05,-1.0,-0.00744490768314391,neutral→bear,45,3,3,bull→neutral
LONG,1.3433,1.3447,0.0014000000000000679,14.0,0.1042209484106356,neutral→bull,10,17,3,bear→neutral
SHORT,1.3447,1.3442,0.0004999999999999449,5.0,0.037183014798835796,neutral→bear,18,1,6,bull→neutral
LONG,1.3442,1.3442,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3442,1.3434,0.0008000000000001339,8.0,0.05951495313198437,neutral→bear,13,2,10,bull→neutral
LONG,1.3434,1.3437,0.00029999999999996696,3.0,0.02233139794550893,neutral→bull,18,8,4,bear→neutral
SHORT,1.3437,1.3435,0.00019999999999997797,2.0,0.0148842747637105,neutral→bear,14,2,4,bull→neutral
LONG,1.3435,1.3433,-0.00019999999999997797,-2.0,-0.014886490509860663,neutral→bull,16,3,2,bear→neutral
SHORT,1.3433,1.3429,0.00039999999999995595,4.0,0.029777413831605447,neutral→bear,18,2,6,bull→neutral
LONG,1.3429,1.3429,0.0,0.0,0.0,neutral→bull,25,3,2,bear→neutral
SHORT,1.3429,1.3423,0.0005999999999999339,6.0,0.04467942512472514,neutral→bear,83,4,7,bull→neutral
LONG,1.3423,1.3402,-0.0020999999999999908,-21.0,-0.15644788795351194,neutral→bull,7,35,2,force
