side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3404,1.3402,-0.00019999999999997797,-2.0,-0.014920919128616678,neutral→bull,118,7,2,bear→neutral
SHORT,1.3402,1.3402,0.0,0.0,0.0,neutral→bear,15,1,2,bull→neutral
LONG,1.3402,1.3409,0.0006999999999999229,7.0,0.05223101029696484,neutral→bull,24,10,3,bear→neutral
SHORT,1.3409,1.3412,-0.00029999999999996696,-3.0,-0.022373033037509656,neutral→bear,13,2,1,bull→neutral
LONG,1.3412,1.3414,0.00019999999999997797,2.0,0.01491201908738279,neutral→bull,14,4,1,bear→neutral
SHORT,1.3414,1.3414,0.0,0.0,0.0,neutral→bear,10,2,4,bull→neutral
LONG,1.3414,1.3416,0.00019999999999997797,2.0,0.014909795735796778,neutral→bull,29,4,1,bear→neutral
SHORT,1.3416,1.3415,9.999999999998899e-05,1.0,0.007453786523553145,neutral→bear,14,2,4,bull→neutral
LONG,1.3415,1.3415,0.0,0.0,0.0,neutral→bull,21,2,1,bear→neutral
SHORT,1.3415,1.3414,9.999999999998899e-05,1.0,0.007454342154304062,neutral→bear,10,2,5,bull→neutral
LONG,1.3414,1.3442,0.0028000000000001357,28.0,0.208737140301188,neutral→bull,13,36,7,bear→neutral
SHORT,1.3442,1.3439,0.00029999999999996696,3.0,0.022318107424487945,neutral→bear,22,6,8,bull→neutral
LONG,1.3439,1.3439,0.0,0.0,0.0,neutral→bull,44,4,3,bear→neutral
SHORT,1.3439,1.3439,0.0,0.0,0.0,neutral→bear,13,2,2,bull→neutral
LONG,1.3439,1.3439,0.0,0.0,0.0,neutral→bull,13,4,4,bear→neutral
SHORT,1.3439,1.344,-9.999999999998899e-05,-1.0,-0.007441029838528832,neutral→bear,24,3,3,bull→neutral
LONG,1.344,1.3441,9.999999999998899e-05,1.0,0.007440476190475371,neutral→bull,15,5,3,bear→neutral
SHORT,1.3441,1.3441,0.0,0.0,0.0,neutral→bear,15,3,5,bull→neutral
LONG,1.3441,1.3443,0.00019999999999997797,2.0,0.014879845249607764,neutral→bull,23,4,1,bear→neutral
SHORT,1.3443,1.3442,9.999999999998899e-05,1.0,0.007438815740533287,neutral→bear,17,3,3,bull→neutral
LONG,1.3442,1.346,0.0018000000000000238,18.0,0.13390864454694418,neutral→bull,16,21,2,bear→neutral
SHORT,1.346,1.3456,0.000400000000000178,4.0,0.029717682020815598,neutral→bear,9,0,4,force
