side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3292,1.3285,-0.0006999999999999229,-7.0,-0.052663256093885266,neutral→bull,218,1,2,bear→neutral
SHORT,1.3285,1.3283,0.00019999999999997797,2.0,0.01505457282649439,neutral→bear,49,2,5,bull→neutral
LONG,1.3283,1.3292,0.0008999999999999009,9.0,0.06775577806217728,neutral→bull,13,12,5,bear→neutral
SHORT,1.3292,1.3277,0.0014999999999998348,15.0,0.11284983448689699,neutral→bear,60,5,14,bull→neutral
LONG,1.3277,1.3283,0.0005999999999999339,6.0,0.04519093168636995,neutral→bull,19,13,7,bear→neutral
SHORT,1.3283,1.3283,0.0,0.0,0.0,neutral→bear,18,1,2,bull→neutral
LONG,1.3283,1.3293,0.0009999999999998899,10.0,0.07528419784686365,neutral→bull,19,13,7,bear→neutral
SHORT,1.3293,1.3291,0.00019999999999997797,2.0,0.015045512675842773,neutral→bear,27,8,4,bull→neutral
LONG,1.3291,1.3291,0.0,0.0,0.0,neutral→bull,18,3,2,bear→neutral
SHORT,1.3291,1.3294,-0.00029999999999996696,-3.0,-0.022571665036488373,neutral→bear,30,3,1,bull→neutral
LONG,1.3294,1.3295,9.999999999998899e-05,1.0,0.007522190461861666,neutral→bull,23,4,3,bear→neutral
SHORT,1.3295,1.3293,0.00019999999999997797,2.0,0.015043249341856186,neutral→bear,28,5,6,bull→neutral
LONG,1.3293,1.3293,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3293,1.3296,-0.00029999999999996696,-3.0,-0.02256826901376416,neutral→bear,26,2,1,bull→neutral
LONG,1.3296,1.3295,-9.999999999998899e-05,-1.0,-0.0075210589651014586,neutral→bull,23,2,1,bear→neutral
SHORT,1.3295,1.3295,0.0,0.0,0.0,neutral→bear,19,3,2,bull→neutral
LONG,1.3295,1.3296,9.999999999998899e-05,1.0,0.007521624670928093,neutral→bull,14,6,2,bear→neutral
SHORT,1.3296,1.3298,-0.00020000000000020002,-2.0,-0.015042117930219617,neutral→bear,14,2,1,bull→neutral
LONG,1.3298,1.3309,0.0010999999999998789,11.0,0.08271920589561428,neutral→bull,6,12,2,force
