side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3506,1.3499,-0.0006999999999999229,-7.0,-0.051828816822147405,neutral→bull,54,4,1,bear→neutral
SHORT,1.3499,1.3497,0.00020000000000020002,2.0,0.014815912289814062,neutral→bear,15,2,4,bull→neutral
LONG,1.3497,1.3499,0.00020000000000020002,2.0,0.014818107727658002,neutral→bull,17,6,5,bear→neutral
SHORT,1.3499,1.3499,0.0,0.0,0.0,neutral→bear,22,1,2,bull→neutral
LONG,1.3499,1.3506,0.0006999999999999229,7.0,0.051855693014291646,neutral→bull,15,9,2,bear→neutral
SHORT,1.3506,1.3502,0.00039999999999995595,4.0,0.029616466755512806,neutral→bear,12,3,7,bull→neutral
LONG,1.3502,1.3497,-0.000500000000000167,-5.0,-0.03703155088136328,neutral→bull,13,2,3,bear→neutral
SHORT,1.3497,1.3493,0.00039999999999995595,4.0,0.029636215455283096,neutral→bear,24,5,8,bull→neutral
LONG,1.3493,1.3492,-9.999999999998899e-05,-1.0,-0.007411250277921069,neutral→bull,19,4,3,bear→neutral
SHORT,1.3492,1.3486,0.0005999999999999339,6.0,0.04447079750963045,neutral→bear,20,1,6,bull→neutral
LONG,1.3486,1.3491,0.0004999999999999449,5.0,0.03707548568885844,neutral→bull,11,8,5,bear→neutral
SHORT,1.3491,1.349,9.999999999998899e-05,1.0,0.007412348973388851,neutral→bear,26,1,4,bull→neutral
LONG,1.349,1.3487,-0.00029999999999996696,-3.0,-0.022238695329871532,neutral→bull,32,2,1,bear→neutral
SHORT,1.3487,1.3488,-9.999999999998899e-05,-1.0,-0.007414547341883962,neutral→bear,14,2,3,bull→neutral
LONG,1.3488,1.3487,-9.999999999998899e-05,-1.0,-0.0074139976275199426,neutral→bull,13,2,1,bear→neutral
SHORT,1.3487,1.3489,-0.00019999999999997797,-2.0,-0.014829094683767923,neutral→bear,10,2,3,bull→neutral
LONG,1.3489,1.3486,-0.00029999999999996696,-3.0,-0.0222403439839845,neutral→bull,12,1,3,bear→neutral
SHORT,1.3486,1.3486,0.0,0.0,0.0,neutral→bear,20,6,7,bull→neutral
LONG,1.3486,1.349,0.00039999999999995595,4.0,0.029660388551086752,neutral→bull,28,13,7,bear→neutral
SHORT,1.349,1.348,0.0009999999999998899,10.0,0.0741289844329051,neutral→bear,20,2,12,bull→neutral
LONG,1.348,1.3489,0.0008999999999999009,9.0,0.06676557863500747,neutral→bull,14,14,4,bear→neutral
SHORT,1.3489,1.349,-9.999999999998899e-05,-1.0,-0.007413447994661501,neutral→bear,14,3,4,bull→neutral
LONG,1.349,1.349,0.0,0.0,0.0,neutral→bull,21,2,2,bear→neutral
SHORT,1.349,1.3493,-0.00029999999999996696,-3.0,-0.022238695329871532,neutral→bear,18,3,1,bull→neutral
LONG,1.3493,1.3498,0.000500000000000167,5.0,0.0370562513896218,neutral→bull,12,9,3,bear→neutral
SHORT,1.3498,1.3494,0.000400000000000178,4.0,0.029634019854806484,neutral→bear,31,3,7,bull→neutral
LONG,1.3494,1.3502,0.0008000000000001339,8.0,0.059285608418566324,neutral→bull,13,9,1,force
