side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.356,1.3556,-0.000400000000000178,-4.0,-0.029498525073759437,neutral→bull,55,1,2,bear→neutral
SHORT,1.3556,1.3556,0.0,0.0,0.0,neutral→bear,64,2,3,bull→neutral
LONG,1.3556,1.3556,0.0,0.0,0.0,neutral→bull,18,2,1,bear→neutral
SHORT,1.3556,1.356,-0.000400000000000178,-4.0,-0.02950722927118457,neutral→bear,16,3,3,bull→neutral
LONG,1.356,1.356,0.0,0.0,0.0,neutral→bull,23,3,1,bear→neutral
SHORT,1.356,1.356,0.0,0.0,0.0,neutral→bear,19,4,4,bull→neutral
LONG,1.356,1.3556,-0.000400000000000178,-4.0,-0.029498525073759437,neutral→bull,69,2,3,bear→neutral
SHORT,1.3556,1.3555,9.999999999998899e-05,1.0,0.007376807317792047,neutral→bear,53,5,2,bull→neutral
LONG,1.3555,1.3559,0.000400000000000178,4.0,0.029509406123214905,neutral→bull,14,7,2,bear→neutral
SHORT,1.3559,1.3557,0.00020000000000020002,2.0,0.014750350320834868,neutral→bear,23,6,6,bull→neutral
LONG,1.3557,1.3554,-0.00029999999999996696,-3.0,-0.022128789555208896,neutral→bull,12,2,2,bear→neutral
SHORT,1.3554,1.3555,-9.999999999998899e-05,-1.0,-0.0073778958241101505,neutral→bear,10,8,5,bull→neutral
LONG,1.3555,1.3554,-9.999999999998899e-05,-1.0,-0.007377351530799631,neutral→bull,17,2,1,bear→neutral
SHORT,1.3554,1.3557,-0.00029999999999996696,-3.0,-0.022133687472330455,neutral→bear,14,4,2,bull→neutral
LONG,1.3557,1.3561,0.000400000000000178,4.0,0.029505052740294906,neutral→bull,14,6,3,bear→neutral
SHORT,1.3561,1.3553,0.0008000000000001339,8.0,0.05899269965342776,neutral→bear,17,10,11,bull→neutral
LONG,1.3553,1.3557,0.00039999999999995595,4.0,0.02951376079096554,neutral→bull,11,12,6,bear→neutral
SHORT,1.3557,1.3557,0.0,0.0,0.0,neutral→bear,10,1,2,bull→neutral
LONG,1.3557,1.3559,0.00020000000000020002,2.0,0.01475252637015564,neutral→bull,26,4,1,bear→neutral
SHORT,1.3559,1.3559,0.0,0.0,0.0,neutral→bear,22,1,2,bull→neutral
LONG,1.3559,1.3565,0.0005999999999999339,6.0,0.044251050962455483,neutral→bull,21,10,5,bear→neutral
SHORT,1.3565,1.3565,0.0,0.0,0.0,neutral→bear,29,6,8,bull→neutral
LONG,1.3565,1.3564,-9.999999999998899e-05,-1.0,-0.007371913011425653,neutral→bull,15,2,1,bear→neutral
SHORT,1.3564,1.3562,0.00019999999999997797,2.0,0.014744913005011647,neutral→bear,21,1,4,bull→neutral
LONG,1.3562,1.3561,-9.999999999998899e-05,-1.0,-0.007373543725113478,neutral→bull,11,5,4,bear→neutral
SHORT,1.3561,1.3551,0.001000000000000112,10.0,0.0737408745667806,neutral→bear,33,4,13,bull→neutral
LONG,1.3551,1.355,-9.999999999998899e-05,-1.0,-0.007379529186037118,neutral→bull,17,3,2,bear→neutral
SHORT,1.355,1.3546,0.00039999999999995595,4.0,0.029520295202948778,neutral→bear,5,1,5,force
