side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3176,1.3172,-0.000400000000000178,-4.0,-0.03035822707955206,neutral→bull,33,1,2,bear→neutral
SHORT,1.3172,1.3166,0.0005999999999999339,6.0,0.04555116914666975,neutral→bear,145,2,3,bull→neutral
LONG,1.3166,1.3172,0.0005999999999999339,6.0,0.045571927692536374,neutral→bull,15,8,1,bear→neutral
SHORT,1.3172,1.3168,0.00039999999999995595,4.0,0.030367446097779832,neutral→bear,51,3,1,bull→neutral
LONG,1.3168,1.3172,0.00039999999999995595,4.0,0.03037667071688608,neutral→bull,12,11,2,bear→neutral
SHORT,1.3172,1.3173,-9.999999999998899e-05,-1.0,-0.007591861524444958,neutral→bear,46,2,1,bull→neutral
LONG,1.3173,1.3164,-0.0008999999999999009,-9.0,-0.0683215668412587,neutral→bull,12,24,4,bear→neutral
SHORT,1.3164,1.3151,0.0013000000000000789,13.0,0.0987541780613855,neutral→bear,21,2,4,bull→neutral
LONG,1.3151,1.315,-9.999999999998899e-05,-1.0,-0.007603984487870807,neutral→bull,63,19,1,bear→neutral
SHORT,1.315,1.3136,0.0013999999999998458,14.0,0.10646387832698448,neutral→bear,193,2,1,bull→neutral
LONG,1.3136,1.3137,9.999999999998899e-05,1.0,0.007612667478683692,neutral→bull,4,15,0,force
