side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3441,1.3432,-0.0009000000000001229,-9.0,-0.06695930362325146,neutral→bull,105,2,1,bear→neutral
SHORT,1.3432,1.3434,-0.00019999999999997797,-2.0,-0.01488981536628782,neutral→bear,11,6,3,bull→neutral
LONG,1.3434,1.3431,-0.00029999999999996696,-3.0,-0.02233139794550893,neutral→bull,12,1,3,bear→neutral
SHORT,1.3431,1.3431,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3431,1.3436,0.0004999999999999449,5.0,0.03722730995457858,neutral→bull,11,9,3,bear→neutral
SHORT,1.3436,1.3426,0.0009999999999998899,10.0,0.07442691277165005,neutral→bear,67,2,9,bull→neutral
LONG,1.3426,1.343,0.00039999999999995595,4.0,0.029792939073436317,neutral→bull,11,7,1,bear→neutral
SHORT,1.343,1.3415,0.0015000000000000568,15.0,0.1116902457185448,neutral→bear,47,10,11,bull→neutral
LONG,1.3415,1.3418,0.000300000000000189,3.0,0.022363026462928738,neutral→bull,13,7,1,bear→neutral
SHORT,1.3418,1.3419,-9.999999999998899e-05,-1.0,-0.007452675510507451,neutral→bear,34,4,1,bull→neutral
LONG,1.3419,1.3428,0.0008999999999999009,9.0,0.0670690811535808,neutral→bull,13,13,2,bear→neutral
SHORT,1.3428,1.3429,-9.999999999998899e-05,-1.0,-0.007447125409591078,neutral→bear,15,2,3,bull→neutral
LONG,1.3429,1.3435,0.0005999999999999339,6.0,0.04467942512472514,neutral→bull,35,8,1,bear→neutral
SHORT,1.3435,1.3438,-0.000300000000000189,-3.0,-0.02232973576480752,neutral→bear,10,3,1,bull→neutral
LONG,1.3438,1.3438,0.0,0.0,0.0,neutral→bull,14,2,1,bear→neutral
SHORT,1.3438,1.3436,0.00020000000000020002,2.0,0.014883167137981842,neutral→bear,14,3,6,bull→neutral
LONG,1.3436,1.3444,0.0008000000000001339,8.0,0.05954153021733656,neutral→bull,39,13,3,bear→neutral
SHORT,1.3444,1.3444,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3444,1.3451,0.0006999999999999229,7.0,0.052067836953281973,neutral→bull,14,12,4,bear→neutral
SHORT,1.3451,1.3452,-9.999999999998899e-05,-1.0,-0.007434391495055311,neutral→bear,11,5,4,bull→neutral
LONG,1.3452,1.3462,0.001000000000000112,10.0,0.07433838834374903,neutral→bull,14,12,1,bear→neutral
SHORT,1.3462,1.3462,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3462,1.3466,0.00039999999999995595,4.0,0.029713266973700487,neutral→bull,20,7,2,bear→neutral
SHORT,1.3466,1.3466,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3466,1.3462,-0.00039999999999995595,-4.0,-0.02970444081389841,neutral→bull,20,2,4,bear→neutral
SHORT,1.3462,1.3458,0.00039999999999995595,4.0,0.029713266973700487,neutral→bear,13,5,10,bull→neutral
LONG,1.3458,1.3463,0.0004999999999999449,5.0,0.03715262297517795,neutral→bull,19,8,1,bear→neutral
SHORT,1.3463,1.3457,0.000600000000000156,6.0,0.04456658991310673,neutral→bear,11,1,9,force
