side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3275,1.3273,0.00019999999999997797,2.0,0.015065913370996458,neutral→bear,21,2,4,bull→neutral
LONG,1.3273,1.3275,0.00019999999999997797,2.0,0.015068183530473744,neutral→bull,15,5,3,bear→neutral
SHORT,1.3275,1.3275,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3275,1.3275,0.0,0.0,0.0,neutral→bull,22,2,1,bear→neutral
SHORT,1.3275,1.3263,0.0011999999999998678,12.0,0.09039548022597875,neutral→bear,258,2,5,bull→neutral
LONG,1.3263,1.328,0.0017000000000000348,17.0,0.12817612908090437,neutral→bull,36,23,2,bear→neutral
SHORT,1.328,1.3283,-0.00029999999999996696,-3.0,-0.02259036144578064,neutral→bear,15,3,1,bull→neutral
LONG,1.3283,1.3285,0.00019999999999997797,2.0,0.01505683956937273,neutral→bull,12,4,1,bear→neutral
SHORT,1.3285,1.3287,-0.00019999999999997797,-2.0,-0.01505457282649439,neutral→bear,49,2,1,bull→neutral
LONG,1.3287,1.3287,0.0,0.0,0.0,neutral→bull,35,2,1,bear→neutral
SHORT,1.3287,1.3287,0.0,0.0,0.0,neutral→bear,20,2,2,bull→neutral
LONG,1.3287,1.3286,-9.999999999998899e-05,-1.0,-0.007526153383005116,neutral→bull,10,3,6,bear→neutral
SHORT,1.3286,1.3283,0.00029999999999996696,3.0,0.02258015956645845,neutral→bear,50,6,11,bull→neutral
LONG,1.3283,1.3283,0.0,0.0,0.0,neutral→bull,12,3,2,bear→neutral
SHORT,1.3283,1.3283,0.0,0.0,0.0,neutral→bear,18,1,2,bull→neutral
LONG,1.3283,1.3284,9.999999999998899e-05,1.0,0.007528419784686365,neutral→bull,20,3,3,bear→neutral
SHORT,1.3284,1.3285,-9.999999999998899e-05,-1.0,-0.007527853056307512,neutral→bear,29,2,3,bull→neutral
LONG,1.3285,1.3287,0.00019999999999997797,2.0,0.01505457282649439,neutral→bull,46,5,3,bear→neutral
SHORT,1.3287,1.3284,0.00029999999999996696,3.0,0.02257846014901535,neutral→bear,13,2,7,bull→neutral
LONG,1.3284,1.3284,0.0,0.0,0.0,neutral→bull,14,3,2,bear→neutral
SHORT,1.3284,1.3276,0.0008000000000001339,8.0,0.06022282445047681,neutral→bear,25,1,10,bull→neutral
LONG,1.3276,1.3273,-0.00029999999999996696,-3.0,-0.022597167821630536,neutral→bull,13,1,3,bear→neutral
SHORT,1.3273,1.3273,0.0,0.0,0.0,neutral→bear,12,0,1,force
