side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3405,1.3429,0.0023999999999999577,24.0,0.1790376725102542,neutral→bull,60,53,2,bear→neutral
SHORT,1.3429,1.3415,0.0014000000000000679,14.0,0.10425199195770853,neutral→bear,11,1,16,bull→neutral
LONG,1.3415,1.3416,9.999999999998899e-05,1.0,0.007454342154304062,neutral→bull,13,4,1,bear→neutral
SHORT,1.3416,1.3411,0.0004999999999999449,5.0,0.037268932617765725,neutral→bear,18,2,8,bull→neutral
LONG,1.3411,1.3413,0.00019999999999997797,2.0,0.014913131011854298,neutral→bull,17,4,1,bear→neutral
SHORT,1.3413,1.341,0.00029999999999996696,3.0,0.022366360993063966,neutral→bear,15,1,6,bull→neutral
LONG,1.341,1.3414,0.00039999999999995595,4.0,0.029828486204321845,neutral→bull,13,6,1,bear→neutral
SHORT,1.3414,1.3414,0.0,0.0,0.0,neutral→bear,19,2,3,bull→neutral
LONG,1.3414,1.3417,0.00029999999999996696,3.0,0.022364693603695168,neutral→bull,18,7,2,bear→neutral
SHORT,1.3417,1.3422,-0.000500000000000167,-5.0,-0.037266154878152116,neutral→bear,10,5,1,bull→neutral
LONG,1.3422,1.3419,-0.00029999999999996696,-3.0,-0.02235136343316696,neutral→bull,31,3,4,bear→neutral
SHORT,1.3419,1.342,-9.999999999998899e-05,-1.0,-0.007452120128175645,neutral→bear,19,3,3,bull→neutral
LONG,1.342,1.342,0.0,0.0,0.0,neutral→bull,18,3,3,bear→neutral
SHORT,1.342,1.3418,0.00019999999999997797,2.0,0.014903129657226375,neutral→bear,16,3,4,bull→neutral
LONG,1.3418,1.3416,-0.00020000000000020002,-2.0,-0.01490535102103145,neutral→bull,12,2,2,bear→neutral
SHORT,1.3416,1.3418,-0.00020000000000020002,-2.0,-0.01490757304712284,neutral→bear,30,2,1,bull→neutral
LONG,1.3418,1.3426,0.0007999999999999119,8.0,0.05962140408405961,neutral→bull,15,10,2,bear→neutral
SHORT,1.3426,1.3426,0.0,0.0,0.0,neutral→bear,41,2,3,bull→neutral
LONG,1.3426,1.3435,0.0008999999999999009,9.0,0.0670341129152317,neutral→bull,13,15,8,bear→neutral
SHORT,1.3435,1.3421,0.0013999999999998458,14.0,0.10420543356902463,neutral→bear,0,2,16,force
