side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3508,1.3508,0.0,0.0,0.0,neutral→bull,17,9,1,bear→neutral
SHORT,1.3508,1.3511,-0.00029999999999996696,-3.0,-0.022209061297006734,neutral→bear,22,5,2,bull→neutral
LONG,1.3511,1.3508,-0.00029999999999996696,-3.0,-0.022204129968171633,neutral→bull,27,3,2,bear→neutral
SHORT,1.3508,1.3509,-9.999999999998899e-05,-1.0,-0.0074030204323355785,neutral→bear,15,6,3,bull→neutral
LONG,1.3509,1.3511,0.00019999999999997797,2.0,0.014804944851578796,neutral→bull,15,4,1,bear→neutral
SHORT,1.3511,1.3505,0.0005999999999999339,6.0,0.044408259936343265,neutral→bear,35,6,9,bull→neutral
LONG,1.3505,1.3501,-0.00039999999999995595,-4.0,-0.029618659755642793,neutral→bull,65,1,3,bear→neutral
SHORT,1.3501,1.3502,-9.999999999998899e-05,-1.0,-0.007406858751202798,neutral→bear,33,5,5,bull→neutral
LONG,1.3502,1.3505,0.00029999999999996696,3.0,0.022218930528808096,neutral→bull,11,8,3,bear→neutral
SHORT,1.3505,1.3505,0.0,0.0,0.0,neutral→bear,27,1,2,bull→neutral
LONG,1.3505,1.3502,-0.00029999999999996696,-3.0,-0.022213994816732096,neutral→bull,11,6,4,bear→neutral
SHORT,1.3502,1.3498,0.00039999999999995595,4.0,0.029625240705077466,neutral→bear,36,8,8,bull→neutral
LONG,1.3498,1.3502,0.00039999999999995595,4.0,0.02963401985479004,neutral→bull,21,9,1,bear→neutral
SHORT,1.3502,1.3504,-0.00019999999999997797,-2.0,-0.014812620352538733,neutral→bear,12,4,1,bull→neutral
LONG,1.3504,1.3506,0.00019999999999997797,2.0,0.01481042654028273,neutral→bull,13,4,1,bear→neutral
SHORT,1.3506,1.3509,-0.00029999999999996696,-3.0,-0.022212350066634603,neutral→bear,15,3,1,bull→neutral
LONG,1.3509,1.3509,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3509,1.3507,0.00019999999999997797,2.0,0.014804944851578796,neutral→bear,16,4,4,bull→neutral
LONG,1.3507,1.3502,-0.0004999999999999449,-5.0,-0.03701784260012919,neutral→bull,16,14,12,bear→neutral
SHORT,1.3502,1.3499,0.00029999999999996696,3.0,0.022218930528808096,neutral→bear,22,2,6,bull→neutral
LONG,1.3499,1.3498,-9.999999999998899e-05,-1.0,-0.007407956144898806,neutral→bull,11,2,1,bear→neutral
SHORT,1.3498,1.3496,0.00020000000000020002,2.0,0.014817009927411468,neutral→bear,11,2,4,bull→neutral
LONG,1.3496,1.3493,-0.00029999999999996696,-3.0,-0.02222880853586003,neutral→bull,15,1,3,bear→neutral
SHORT,1.3493,1.3493,0.0,0.0,0.0,neutral→bear,29,4,2,bull→neutral
LONG,1.3493,1.3493,0.0,0.0,0.0,neutral→bull,25,5,1,bear→neutral
SHORT,1.3493,1.3495,-0.00019999999999997797,-2.0,-0.014822500555842139,neutral→bear,10,8,5,bull→neutral
LONG,1.3495,1.3495,0.0,0.0,0.0,neutral→bull,13,1,0,force
