side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.337,1.3367,-0.00029999999999996696,-3.0,-0.02243829468960112,neutral→bull,81,4,3,bear→neutral
SHORT,1.3367,1.3364,0.00029999999999996696,3.0,0.022443330590257122,neutral→bear,16,2,6,bull→neutral
LONG,1.3364,1.3368,0.00039999999999995595,4.0,0.0299311583358243,neutral→bull,14,6,1,bear→neutral
SHORT,1.3368,1.3366,0.00019999999999997797,2.0,0.014961101137042038,neutral→bear,20,2,5,bull→neutral
LONG,1.3366,1.3375,0.0008999999999999009,9.0,0.06733502917850523,neutral→bull,13,11,1,bear→neutral
SHORT,1.3375,1.3366,0.0008999999999999009,9.0,0.06728971962616082,neutral→bear,17,2,13,bull→neutral
LONG,1.3366,1.3368,0.00019999999999997797,2.0,0.014963339817445607,neutral→bull,15,5,2,bear→neutral
SHORT,1.3368,1.3368,0.0,0.0,0.0,neutral→bear,21,1,2,bull→neutral
LONG,1.3368,1.3366,-0.00019999999999997797,-2.0,-0.014961101137042038,neutral→bull,24,1,2,bear→neutral
SHORT,1.3366,1.3369,-0.00029999999999996696,-3.0,-0.02244500972616841,neutral→bear,18,3,2,bull→neutral
LONG,1.3369,1.3366,-0.00029999999999996696,-3.0,-0.022439973072029842,neutral→bull,79,1,2,bear→neutral
SHORT,1.3366,1.3369,-0.00029999999999996696,-3.0,-0.02244500972616841,neutral→bear,14,2,1,bull→neutral
LONG,1.3369,1.3373,0.00039999999999995595,4.0,0.02991996409603979,neutral→bull,19,9,3,bear→neutral
SHORT,1.3373,1.3371,0.00019999999999997797,2.0,0.014955507365585732,neutral→bear,18,2,5,bull→neutral
LONG,1.3371,1.3371,0.0,0.0,0.0,neutral→bull,13,2,1,bear→neutral
SHORT,1.3371,1.3369,0.00019999999999997797,2.0,0.014957744372147034,neutral→bear,13,2,7,bull→neutral
LONG,1.3369,1.3377,0.0007999999999999119,8.0,0.05983992819207958,neutral→bull,30,10,1,bear→neutral
SHORT,1.3377,1.3381,-0.000400000000000178,-4.0,-0.02990207071841056,neutral→bear,27,4,1,bull→neutral
LONG,1.3381,1.3385,0.00039999999999995595,4.0,0.02989313205290755,neutral→bull,11,8,3,bear→neutral
SHORT,1.3385,1.3382,0.00029999999999996696,3.0,0.022413149047438696,neutral→bear,76,2,5,bull→neutral
LONG,1.3382,1.3382,0.0,0.0,0.0,neutral→bull,17,2,1,bear→neutral
SHORT,1.3382,1.337,0.0012000000000000899,12.0,0.08967269466448138,neutral→bear,19,1,14,bull→neutral
LONG,1.337,1.3367,-0.00029999999999996696,-3.0,-0.02243829468960112,neutral→bull,15,1,3,bear→neutral
SHORT,1.3367,1.3366,9.999999999998899e-05,1.0,0.007481110196752374,neutral→bear,10,1,4,bull→neutral
LONG,1.3366,1.3365,-9.999999999998899e-05,-1.0,-0.007481669908722803,neutral→bull,11,3,3,bear→neutral
SHORT,1.3365,1.337,-0.0004999999999999449,-5.0,-0.03741114852225551,neutral→bear,11,8,6,bull→neutral
LONG,1.337,1.3372,0.00019999999999997797,2.0,0.014958863126400747,neutral→bull,46,5,2,bear→neutral
SHORT,1.3372,1.3372,0.0,0.0,0.0,neutral→bear,6,0,1,force
