side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3459,1.3459,0.0,0.0,0.0,neutral→bull,48,8,2,bear→neutral
SHORT,1.3459,1.3458,9.999999999998899e-05,1.0,0.007429972509100898,neutral→bear,37,1,2,bull→neutral
LONG,1.3458,1.3462,0.00039999999999995595,4.0,0.029722098380142364,neutral→bull,14,7,1,bear→neutral
SHORT,1.3462,1.3464,-0.00019999999999997797,-2.0,-0.014856633486850243,neutral→bear,23,2,1,bull→neutral
LONG,1.3464,1.3464,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3464,1.3467,-0.00029999999999996696,-3.0,-0.0222816399286963,neutral→bear,12,3,1,bull→neutral
LONG,1.3467,1.3471,0.00039999999999995595,4.0,0.02970223509318749,neutral→bull,18,9,4,bear→neutral
SHORT,1.3471,1.3473,-0.00019999999999997797,-2.0,-0.014846707742556453,neutral→bear,11,3,1,bull→neutral
LONG,1.3473,1.3482,0.0009000000000001229,9.0,0.06680026720107793,neutral→bull,13,18,6,bear→neutral
SHORT,1.3482,1.3485,-0.00029999999999996696,-3.0,-0.022251891410767465,neutral→bear,18,2,1,bull→neutral
LONG,1.3485,1.3483,-0.00019999999999997797,-2.0,-0.014831294030402517,neutral→bull,13,3,4,bear→neutral
SHORT,1.3483,1.3481,0.00019999999999997797,2.0,0.01483349402951702,neutral→bear,19,1,4,bull→neutral
LONG,1.3481,1.3482,9.999999999998899e-05,1.0,0.00741784734070091,neutral→bull,12,7,5,bear→neutral
SHORT,1.3482,1.3479,0.00029999999999996696,3.0,0.022251891410767465,neutral→bear,18,1,6,bull→neutral
LONG,1.3479,1.3477,-0.00020000000000020002,-2.0,-0.014837895986363975,neutral→bull,17,2,2,bear→neutral
SHORT,1.3477,1.3473,0.00039999999999995595,4.0,0.029680195889289603,neutral→bear,16,1,7,bull→neutral
LONG,1.3473,1.3473,0.0,0.0,0.0,neutral→bull,10,2,1,bear→neutral
SHORT,1.3473,1.3473,0.0,0.0,0.0,neutral→bear,13,4,4,bull→neutral
LONG,1.3473,1.3473,0.0,0.0,0.0,neutral→bull,23,5,5,bear→neutral
SHORT,1.3473,1.3477,-0.00039999999999995595,-4.0,-0.0296890076449162,neutral→bear,10,9,4,bull→neutral
LONG,1.3477,1.3491,0.0014000000000000679,14.0,0.10388068561253008,neutral→bull,10,19,6,bear→neutral
SHORT,1.3491,1.349,9.999999999998899e-05,1.0,0.007412348973388851,neutral→bear,37,1,3,bull→neutral
LONG,1.349,1.3489,-9.999999999998899e-05,-1.0,-0.007412898443290511,neutral→bull,25,2,2,bear→neutral
SHORT,1.3489,1.3478,0.0010999999999998789,11.0,0.08154792794127651,neutral→bear,16,3,15,bull→neutral
LONG,1.3478,1.3481,0.00029999999999996696,3.0,0.02225849532571353,neutral→bull,19,6,2,bear→neutral
SHORT,1.3481,1.347,0.001100000000000101,11.0,0.08159632074772649,neutral→bear,26,7,15,bull→neutral
LONG,1.347,1.3467,-0.00029999999999996696,-3.0,-0.022271714922046545,neutral→bull,12,1,3,bear→neutral
SHORT,1.3467,1.3467,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3467,1.3466,-9.999999999998899e-05,-1.0,-0.007425558773296872,neutral→bull,15,4,5,bear→neutral
SHORT,1.3466,1.3463,0.00029999999999996696,3.0,0.022278330610423804,neutral→bear,23,0,5,force
