side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3505,1.3503,-0.00019999999999997797,-2.0,-0.014809329877821397,neutral→bull,15,2,1,bear→neutral
SHORT,1.3503,1.35,0.00029999999999996696,3.0,0.022217285047764716,neutral→bear,19,1,4,bull→neutral
LONG,1.35,1.3507,0.0006999999999999229,7.0,0.05185185185184614,neutral→bull,50,16,5,bear→neutral
SHORT,1.3507,1.3508,-9.999999999998899e-05,-1.0,-0.007403568520025837,neutral→bear,12,2,2,bull→neutral
LONG,1.3508,1.3505,-0.00029999999999996696,-3.0,-0.022209061297006734,neutral→bull,15,1,3,bear→neutral
SHORT,1.3505,1.3505,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.3505,1.3505,0.0,0.0,0.0,neutral→bull,15,11,2,bear→neutral
SHORT,1.3505,1.3507,-0.00019999999999997797,-2.0,-0.014809329877821397,neutral→bear,12,2,1,bull→neutral
LONG,1.3507,1.3506,-9.999999999998899e-05,-1.0,-0.007403568520025837,neutral→bull,10,2,1,bear→neutral
SHORT,1.3506,1.35,0.0005999999999999339,6.0,0.044424700133269206,neutral→bear,11,2,4,bull→neutral
LONG,1.35,1.3506,0.0005999999999999339,6.0,0.04444444444443955,neutral→bull,30,10,4,bear→neutral
SHORT,1.3506,1.3499,0.0006999999999999229,7.0,0.051828816822147405,neutral→bear,18,5,11,bull→neutral
LONG,1.3499,1.3505,0.0005999999999999339,6.0,0.04444773686939284,neutral→bull,10,8,4,bear→neutral
SHORT,1.3505,1.3503,0.00019999999999997797,2.0,0.014809329877821397,neutral→bear,33,8,7,bull→neutral
LONG,1.3503,1.3502,-9.999999999998899e-05,-1.0,-0.007405761682588239,neutral→bull,14,4,3,bear→neutral
SHORT,1.3502,1.3501,9.999999999998899e-05,1.0,0.0074063101762693664,neutral→bear,22,5,5,bull→neutral
LONG,1.3501,1.3498,-0.00029999999999996696,-3.0,-0.022220576253608394,neutral→bull,21,3,3,bear→neutral
SHORT,1.3498,1.3494,0.000400000000000178,4.0,0.029634019854806484,neutral→bear,17,4,6,bull→neutral
LONG,1.3494,1.3491,-0.00029999999999996696,-3.0,-0.0222321031569562,neutral→bull,12,2,4,bear→neutral
SHORT,1.3491,1.3489,0.00019999999999997797,2.0,0.014824697946777703,neutral→bear,17,1,4,bull→neutral
LONG,1.3489,1.3485,-0.00039999999999995595,-4.0,-0.029653791978646003,neutral→bull,14,3,4,bear→neutral
SHORT,1.3485,1.3485,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3485,1.3484,-9.999999999998899e-05,-1.0,-0.007415647015201259,neutral→bull,19,2,1,bear→neutral
SHORT,1.3484,1.3486,-0.00019999999999997797,-2.0,-0.014832393948381635,neutral→bear,30,2,1,bull→neutral
LONG,1.3486,1.3486,0.0,0.0,0.0,neutral→bull,17,2,1,bear→neutral
SHORT,1.3486,1.3485,9.999999999998899e-05,1.0,0.007415097137771688,neutral→bear,13,5,8,bull→neutral
LONG,1.3485,1.3485,0.0,0.0,0.0,neutral→bull,33,3,2,bear→neutral
SHORT,1.3485,1.3485,0.0,0.0,0.0,neutral→bear,15,6,6,bull→neutral
LONG,1.3485,1.3488,0.00029999999999996696,3.0,0.02224694104560378,neutral→bull,10,15,5,bear→neutral
SHORT,1.3488,1.3491,-0.00029999999999996696,-3.0,-0.02224199288255983,neutral→bear,10,3,1,bull→neutral
LONG,1.3491,1.3494,0.00029999999999996696,3.0,0.022237046920166554,neutral→bull,8,4,0,force
