side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3554,1.356,0.000600000000000156,6.0,0.04426737494467729,neutral→bull,20,15,1,bear→neutral
SHORT,1.356,1.3562,-0.00019999999999997797,-2.0,-0.014749262536871529,neutral→bear,18,2,2,bull→neutral
LONG,1.3562,1.356,-0.00019999999999997797,-2.0,-0.014747087450226955,neutral→bull,27,5,1,bear→neutral
SHORT,1.356,1.3556,0.000400000000000178,4.0,0.029498525073759437,neutral→bear,22,7,10,bull→neutral
LONG,1.3556,1.3556,0.0,0.0,0.0,neutral→bull,11,3,3,bear→neutral
SHORT,1.3556,1.3557,-9.999999999998899e-05,-1.0,-0.007376807317792047,neutral→bear,13,3,6,bull→neutral
LONG,1.3557,1.3555,-0.00019999999999997797,-2.0,-0.014752526370139263,neutral→bull,15,7,6,bear→neutral
SHORT,1.3555,1.3557,-0.00019999999999997797,-2.0,-0.014754703061599261,neutral→bear,26,5,3,bull→neutral
LONG,1.3557,1.3559,0.00020000000000020002,2.0,0.01475252637015564,neutral→bull,32,7,2,bear→neutral
SHORT,1.3559,1.3549,0.001000000000000112,10.0,0.07375175160410885,neutral→bear,15,1,12,bull→neutral
LONG,1.3549,1.3555,0.0005999999999999339,6.0,0.04428371097497483,neutral→bull,16,9,3,bear→neutral
SHORT,1.3555,1.3533,0.0021999999999999797,22.0,0.16230173367760825,neutral→bear,10,1,21,bull→neutral
LONG,1.3533,1.3537,0.00039999999999995595,4.0,0.029557378260545036,neutral→bull,22,29,3,bear→neutral
SHORT,1.3537,1.3533,0.00039999999999995595,4.0,0.02954864445593233,neutral→bear,16,2,2,bull→neutral
LONG,1.3533,1.3543,0.001000000000000112,10.0,0.073893445651379,neutral→bull,0,18,0,force
