side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3535,1.3542,0.000700000000000145,7.0,0.051717768747701884,neutral→bull,15,13,3,bear→neutral
SHORT,1.3542,1.3544,-0.00019999999999997797,-2.0,-0.014768867227881994,neutral→bear,11,2,1,bull→neutral
LONG,1.3544,1.355,0.0005999999999999339,6.0,0.044300059066740546,neutral→bull,24,10,3,bear→neutral
SHORT,1.355,1.3552,-0.00019999999999997797,-2.0,-0.014760147601474389,neutral→bear,19,4,2,bull→neutral
LONG,1.3552,1.3554,0.00019999999999997797,2.0,0.014757969303422224,neutral→bull,18,4,1,bear→neutral
SHORT,1.3554,1.3552,0.00019999999999997797,2.0,0.014755791648220301,neutral→bear,14,2,4,bull→neutral
LONG,1.3552,1.3552,0.0,0.0,0.0,neutral→bull,19,3,2,bear→neutral
SHORT,1.3552,1.3546,0.0005999999999999339,6.0,0.044273907910266676,neutral→bear,15,2,8,bull→neutral
LONG,1.3546,1.3548,0.00019999999999997797,2.0,0.014764506127268415,neutral→bull,26,4,2,bear→neutral
SHORT,1.3548,1.3546,0.00019999999999997797,2.0,0.014762326542661498,neutral→bear,18,1,4,bull→neutral
LONG,1.3546,1.3544,-0.00019999999999997797,-2.0,-0.014764506127268415,neutral→bull,49,1,2,bear→neutral
SHORT,1.3544,1.3545,-9.999999999998899e-05,-1.0,-0.0073833431777900905,neutral→bear,20,2,1,bull→neutral
LONG,1.3545,1.3545,0.0,0.0,0.0,neutral→bull,63,3,2,bear→neutral
SHORT,1.3545,1.3542,0.00029999999999996696,3.0,0.022148394241415056,neutral→bear,24,3,6,bull→neutral
LONG,1.3542,1.3539,-0.00029999999999996696,-3.0,-0.02215330084182299,neutral→bull,60,1,3,bear→neutral
SHORT,1.3539,1.354,-9.999999999998899e-05,-1.0,-0.0073860698722201775,neutral→bear,18,4,3,bull→neutral
LONG,1.354,1.3537,-0.000300000000000189,-3.0,-0.02215657311670524,neutral→bull,31,2,3,bear→neutral
SHORT,1.3537,1.3537,0.0,0.0,0.0,neutral→bear,26,1,2,bull→neutral
LONG,1.3537,1.354,0.000300000000000189,3.0,0.022161483341965653,neutral→bull,15,10,5,bear→neutral
SHORT,1.354,1.3543,-0.00029999999999996696,-3.0,-0.022156573116688845,neutral→bear,12,3,1,bull→neutral
LONG,1.3543,1.355,0.0006999999999999229,7.0,0.05168721848925075,neutral→bull,10,12,4,bear→neutral
SHORT,1.355,1.3551,-9.999999999998899e-05,-1.0,-0.0073800738007371944,neutral→bear,20,3,3,bull→neutral
LONG,1.3551,1.3548,-0.00029999999999996696,-3.0,-0.022138587558111354,neutral→bull,46,2,4,bear→neutral
SHORT,1.3548,1.3538,0.001000000000000112,10.0,0.07381163271332389,neutral→bear,15,7,12,bull→neutral
LONG,1.3538,1.3538,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3538,1.3528,0.0009999999999998899,10.0,0.07386615452798714,neutral→bear,10,1,12,bull→neutral
LONG,1.3528,1.3532,0.00039999999999995595,4.0,0.029568302779417206,neutral→bull,20,9,3,force
