side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3389,1.3394,0.0004999999999999449,5.0,0.03734408843079729,neutral→bull,16,18,1,bear→neutral
SHORT,1.3394,1.3392,0.00019999999999997797,2.0,0.014932059130952515,neutral→bear,12,2,4,bull→neutral
LONG,1.3392,1.339,-0.00019999999999997797,-2.0,-0.014934289127835872,neutral→bull,16,2,1,bear→neutral
SHORT,1.339,1.339,0.0,0.0,0.0,neutral→bear,17,4,3,bull→neutral
LONG,1.339,1.3392,0.00019999999999997797,2.0,0.014936519790887079,neutral→bull,20,4,1,bear→neutral
SHORT,1.3392,1.3391,9.999999999998899e-05,1.0,0.007467144563917936,neutral→bear,33,2,2,bull→neutral
LONG,1.3391,1.3397,0.0005999999999999339,6.0,0.04480621312821551,neutral→bull,13,8,3,bear→neutral
SHORT,1.3397,1.34,-0.000300000000000189,-3.0,-0.022393073076075916,neutral→bear,18,2,2,bull→neutral
LONG,1.34,1.3402,0.00019999999999997797,2.0,0.014925373134326713,neutral→bull,14,4,1,bear→neutral
SHORT,1.3402,1.3404,-0.00019999999999997797,-2.0,-0.014923145799132813,neutral→bear,18,4,3,bull→neutral
LONG,1.3404,1.3404,0.0,0.0,0.0,neutral→bull,16,2,2,bear→neutral
SHORT,1.3404,1.34,0.00039999999999995595,4.0,0.029841838257233355,neutral→bear,17,8,7,bull→neutral
LONG,1.34,1.3396,-0.000400000000000178,-4.0,-0.029850746268669997,neutral→bull,16,2,3,bear→neutral
SHORT,1.3396,1.3396,0.0,0.0,0.0,neutral→bear,14,1,2,bull→neutral
LONG,1.3396,1.3393,-0.00029999999999996696,-3.0,-0.022394744699907956,neutral→bull,13,1,2,bear→neutral
SHORT,1.3393,1.3394,-9.999999999998899e-05,-1.0,-0.007466587023070932,neutral→bear,16,2,2,bull→neutral
LONG,1.3394,1.3394,0.0,0.0,0.0,neutral→bull,11,3,2,bear→neutral
SHORT,1.3394,1.3388,0.0005999999999999339,6.0,0.044796177392857545,neutral→bear,22,1,8,bull→neutral
LONG,1.3388,1.3388,0.0,0.0,0.0,neutral→bull,15,9,7,bear→neutral
SHORT,1.3388,1.3389,-9.999999999998899e-05,-1.0,-0.007469375560202344,neutral→bear,23,2,1,bull→neutral
LONG,1.3389,1.3388,-9.999999999998899e-05,-1.0,-0.007468817686159458,neutral→bull,15,3,2,bear→neutral
SHORT,1.3388,1.3387,9.999999999998899e-05,1.0,0.007469375560202344,neutral→bear,14,2,5,bull→neutral
LONG,1.3387,1.3396,0.0008999999999999009,9.0,0.06722940165831784,neutral→bull,11,17,7,bear→neutral
SHORT,1.3396,1.34,-0.000400000000000178,-4.0,-0.02985965959989385,neutral→bear,10,6,3,bull→neutral
LONG,1.34,1.3401,9.999999999998899e-05,1.0,0.007462686567163357,neutral→bull,18,7,4,bear→neutral
SHORT,1.3401,1.3392,0.0009000000000001229,9.0,0.06715916722633555,neutral→bear,21,3,13,bull→neutral
LONG,1.3392,1.3389,-0.00029999999999996696,-3.0,-0.022401433691753805,neutral→bull,13,2,2,bear→neutral
SHORT,1.3389,1.3383,0.0005999999999999339,6.0,0.04481290611695675,neutral→bear,14,3,8,bull→neutral
LONG,1.3383,1.3391,0.0007999999999999119,8.0,0.05977732944780033,neutral→bull,23,10,1,bear→neutral
SHORT,1.3391,1.3392,-9.999999999998899e-05,-1.0,-0.00746770218803592,neutral→bear,15,3,2,bull→neutral
LONG,1.3392,1.3394,0.00019999999999997797,2.0,0.014934289127835872,neutral→bull,51,5,3,bear→neutral
SHORT,1.3394,1.3389,0.0004999999999999449,5.0,0.03733014782738129,neutral→bear,14,1,6,force
