side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3487,1.3484,0.00029999999999996696,3.0,0.022243642025651884,neutral→bear,41,5,4,bull→neutral
LONG,1.3484,1.3477,-0.000700000000000145,-7.0,-0.05191337881935219,neutral→bull,61,69,6,bear→neutral
SHORT,1.3477,1.3478,-0.00010000000000021103,-1.0,-0.007420048972338877,neutral→bear,10,4,1,bull→neutral
LONG,1.3478,1.3474,-0.000400000000000178,-4.0,-0.02967799376763451,neutral→bull,15,1,3,bear→neutral
SHORT,1.3474,1.3476,-0.00019999999999997797,-2.0,-0.014843402107761467,neutral→bear,10,9,5,bull→neutral
LONG,1.3476,1.3476,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3476,1.3475,9.999999999998899e-05,1.0,0.0074205995844456064,neutral→bear,22,3,8,bull→neutral
LONG,1.3475,1.3474,-9.999999999998899e-05,-1.0,-0.007421150278292319,neutral→bull,10,1,3,bear→neutral
SHORT,1.3474,1.3478,-0.000400000000000178,-4.0,-0.029686804215539406,neutral→bear,12,3,2,bull→neutral
LONG,1.3478,1.3476,-0.00020000000000020002,-2.0,-0.014838996883825496,neutral→bull,46,5,4,bear→neutral
SHORT,1.3476,1.3468,0.0007999999999999119,8.0,0.05936479667556485,neutral→bear,15,6,14,bull→neutral
LONG,1.3468,1.3465,-0.00029999999999996696,-3.0,-0.02227502227501982,neutral→bull,13,2,2,bear→neutral
SHORT,1.3465,1.3465,0.0,0.0,0.0,neutral→bear,14,5,2,bull→neutral
LONG,1.3465,1.3464,-9.999999999998899e-05,-1.0,-0.007426661715558038,neutral→bull,19,2,2,bear→neutral
SHORT,1.3464,1.3465,-9.999999999998899e-05,-1.0,-0.0074272133095654325,neutral→bear,11,3,3,bull→neutral
LONG,1.3465,1.3463,-0.00019999999999997797,-2.0,-0.014853323431116077,neutral→bull,60,1,0,force
