side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3397,1.3394,0.00029999999999996696,3.0,0.02239307307605934,neutral→bear,19,6,4,bull→neutral
LONG,1.3394,1.3394,0.0,0.0,0.0,neutral→bull,25,2,1,bear→neutral
SHORT,1.3394,1.3397,-0.00029999999999996696,-3.0,-0.022398088696428772,neutral→bear,12,4,5,bull→neutral
LONG,1.3397,1.34,0.000300000000000189,3.0,0.022393073076075916,neutral→bull,11,6,4,bear→neutral
SHORT,1.34,1.3399,9.999999999998899e-05,1.0,0.007462686567163357,neutral→bear,11,4,3,bull→neutral
LONG,1.3399,1.3405,0.0005999999999999339,6.0,0.04477946115381252,neutral→bull,12,10,7,bear→neutral
SHORT,1.3405,1.3403,0.00019999999999997797,2.0,0.014919806042519804,neutral→bear,14,1,4,bull→neutral
LONG,1.3403,1.3404,9.999999999998899e-05,1.0,0.007461016190404311,neutral→bull,16,4,2,bear→neutral
SHORT,1.3404,1.3407,-0.00029999999999996696,-3.0,-0.022381378692925016,neutral→bear,10,3,1,bull→neutral
LONG,1.3407,1.3407,0.0,0.0,0.0,neutral→bull,13,2,1,bear→neutral
SHORT,1.3407,1.3408,-9.999999999998899e-05,-1.0,-0.007458790184231296,neutral→bear,14,3,3,bull→neutral
LONG,1.3408,1.3409,9.999999999998899e-05,1.0,0.007458233890213976,neutral→bull,24,4,2,bear→neutral
SHORT,1.3409,1.3409,0.0,0.0,0.0,neutral→bear,48,3,5,bull→neutral
LONG,1.3409,1.3406,-0.00029999999999996696,-3.0,-0.022373033037509656,neutral→bull,22,3,4,bear→neutral
SHORT,1.3406,1.3393,0.0013000000000000789,13.0,0.09697150529614194,neutral→bear,20,3,15,bull→neutral
LONG,1.3393,1.3397,0.00039999999999995595,4.0,0.029866348092283727,neutral→bull,27,10,4,bear→neutral
SHORT,1.3397,1.3397,0.0,0.0,0.0,neutral→bear,41,1,2,bull→neutral
LONG,1.3397,1.3397,0.0,0.0,0.0,neutral→bull,10,3,2,bear→neutral
SHORT,1.3397,1.3397,0.0,0.0,0.0,neutral→bear,16,2,3,bull→neutral
LONG,1.3397,1.3395,-0.00019999999999997797,-2.0,-0.01492871538403956,neutral→bull,21,1,2,bear→neutral
SHORT,1.3395,1.3393,0.00019999999999997797,2.0,0.014930944382230533,neutral→bear,14,2,4,bull→neutral
LONG,1.3393,1.3393,0.0,0.0,0.0,neutral→bull,15,2,2,bear→neutral
SHORT,1.3393,1.3396,-0.00029999999999996696,-3.0,-0.022399761069212796,neutral→bear,18,5,3,bull→neutral
LONG,1.3396,1.3403,0.000700000000000145,7.0,0.0522544042998018,neutral→bull,12,12,5,bear→neutral
SHORT,1.3403,1.3406,-0.00029999999999996696,-3.0,-0.022383048571212934,neutral→bear,33,3,1,bull→neutral
LONG,1.3406,1.3408,0.00019999999999997797,2.0,0.014918693122480828,neutral→bull,25,4,1,bear→neutral
SHORT,1.3408,1.3411,-0.00029999999999996696,-3.0,-0.022374701670641928,neutral→bear,10,4,1,bull→neutral
LONG,1.3411,1.3413,0.00019999999999997797,2.0,0.014913131011854298,neutral→bull,22,4,1,bear→neutral
SHORT,1.3413,1.3414,-9.999999999998899e-05,-1.0,-0.007455453664354655,neutral→bear,25,2,2,bull→neutral
LONG,1.3414,1.3416,0.00019999999999997797,2.0,0.014909795735796778,neutral→bull,10,4,5,bear→neutral
SHORT,1.3416,1.342,-0.000400000000000178,-4.0,-0.029815146094229132,neutral→bear,42,4,3,bull→neutral
LONG,1.342,1.3423,0.00029999999999996696,3.0,0.022354694485839564,neutral→bull,14,5,2,bear→neutral
SHORT,1.3423,1.3425,-0.00019999999999997797,-2.0,-0.014899798852713848,neutral→bear,19,2,2,bull→neutral
LONG,1.3425,1.3427,0.00019999999999997797,2.0,0.014897579143387558,neutral→bull,15,4,3,bear→neutral
SHORT,1.3427,1.343,-0.00029999999999996696,-3.0,-0.022343040142992994,neutral→bear,12,2,1,bull→neutral
LONG,1.343,1.3433,0.00029999999999996696,3.0,0.022338049143705657,neutral→bull,22,5,1,force
