side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3319,1.3319,0.0,0.0,0.0,neutral→bear,53,1,4,bull→neutral
LONG,1.3319,1.3322,0.00029999999999996696,3.0,0.02252421352954178,neutral→bull,45,6,2,bear→neutral
SHORT,1.3322,1.3317,0.0004999999999999449,5.0,0.03753190211679514,neutral→bear,38,4,9,bull→neutral
LONG,1.3317,1.3319,0.00019999999999997797,2.0,0.01501839753698115,neutral→bull,10,6,2,bear→neutral
SHORT,1.3319,1.3318,9.999999999998899e-05,1.0,0.007508071176513927,neutral→bear,17,6,4,bull→neutral
LONG,1.3318,1.3317,-9.999999999998899e-05,-1.0,-0.007508634930168868,neutral→bull,23,2,1,bear→neutral
SHORT,1.3317,1.3319,-0.00019999999999997797,-2.0,-0.01501839753698115,neutral→bear,34,2,1,bull→neutral
LONG,1.3319,1.3313,-0.000600000000000156,-6.0,-0.04504842705910023,neutral→bull,22,12,6,bear→neutral
SHORT,1.3313,1.3313,0.0,0.0,0.0,neutral→bear,18,2,2,bull→neutral
LONG,1.3313,1.3303,-0.0009999999999998899,-10.0,-0.07511454968826635,neutral→bull,45,7,2,bear→neutral
SHORT,1.3303,1.3302,9.999999999998899e-05,1.0,0.007517101405697134,neutral→bear,18,2,1,bull→neutral
LONG,1.3302,1.3301,-9.999999999998899e-05,-1.0,-0.0075176665163125085,neutral→bull,17,33,6,bear→neutral
SHORT,1.3301,1.3303,-0.00019999999999997797,-2.0,-0.015036463423801065,neutral→bear,15,3,2,bull→neutral
LONG,1.3303,1.3301,-0.00019999999999997797,-2.0,-0.015034202811394268,neutral→bull,35,1,2,bear→neutral
SHORT,1.3301,1.3299,0.00019999999999997797,2.0,0.015036463423801065,neutral→bear,12,1,4,bull→neutral
LONG,1.3299,1.3299,0.0,0.0,0.0,neutral→bull,18,5,2,bear→neutral
SHORT,1.3299,1.3296,0.000300000000000189,3.0,0.022558087074230317,neutral→bear,39,4,7,bull→neutral
LONG,1.3296,1.3295,-9.999999999998899e-05,-1.0,-0.0075210589651014586,neutral→bull,23,2,1,bear→neutral
SHORT,1.3295,1.3293,0.00019999999999997797,2.0,0.015043249341856186,neutral→bear,44,2,1,bull→neutral
LONG,1.3293,1.3291,-0.00019999999999997797,-2.0,-0.015045512675842773,neutral→bull,12,2,3,bear→neutral
SHORT,1.3291,1.3294,-0.00029999999999996696,-3.0,-0.022571665036488373,neutral→bear,28,3,1,bull→neutral
LONG,1.3294,1.3292,-0.00019999999999997797,-2.0,-0.015044380923723332,neutral→bull,16,1,2,bear→neutral
SHORT,1.3292,1.3293,-9.999999999998899e-05,-1.0,-0.007523322299126467,neutral→bear,12,3,1,bull→neutral
LONG,1.3293,1.3286,-0.0006999999999999229,-7.0,-0.05265929436544971,neutral→bull,32,1,1,force
